provider,status,candidate_key,candidate_name,message,query,returned_rows,error_rows
google_news_rss,attempted,15f963924459ca2f,CHANG Yi,,"""CHANG Yi"" ""Guardians"" baseball",5.0,0.0
google_news_rss,attempted,15f963924459ca2f,CHANG Yi,,"""CHANG Yi"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,bcebb695b7609ccb,CHEN Ping Hong,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,bcebb695b7609ccb,CHEN Ping Hong,,"""CHEN Ping Hong"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,bcebb695b7609ccb,CHEN Ping Hong,,"""CHEN Ping Hong"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,6cdd44bfdb0bab0a,CHIANG Kuo Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,6cdd44bfdb0bab0a,CHIANG Kuo Hao,,"""CHIANG Kuo Hao"" ""Guardians"" baseball",3.0,0.0
google_news_rss,attempted,6cdd44bfdb0bab0a,CHIANG Kuo Hao,,"""CHIANG Kuo Hao"" NPB OR CPBL OR injury OR contract OR KBO",3.0,0.0
naver_news,skipped_missing_env,0e1cb4d46e3ca80b,LAI  Hung Cheng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,0e1cb4d46e3ca80b,LAI  Hung Cheng,,"""LAI Hung Cheng"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,0e1cb4d46e3ca80b,LAI  Hung Cheng,,"""LAI Hung Cheng"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,ac875725d8c7cb19,LEE Chien Hsun,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ac875725d8c7cb19,LEE Chien Hsun,,"""LEE Chien Hsun"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,ac875725d8c7cb19,LEE Chien Hsun,,"""LEE Chien Hsun"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,86a367edf57121d8,LI Tung Ming,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,86a367edf57121d8,LI Tung Ming,,"""LI Tung Ming"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,86a367edf57121d8,LI Tung Ming,,"""LI Tung Ming"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,edb11c8d0adc108b,LIAO Jen Lei,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,edb11c8d0adc108b,LIAO Jen Lei,,"""LIAO Jen Lei"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,edb11c8d0adc108b,LIAO Jen Lei,,"""LIAO Jen Lei"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,d396e41d17ba1264,LIN Zhen Cheng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,d396e41d17ba1264,LIN Zhen Cheng,,"""LIN Zhen Cheng"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,d396e41d17ba1264,LIN Zhen Cheng,,"""LIN Zhen Cheng"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,169a0dd5e3448331,SUZUKI Shunsuke,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,169a0dd5e3448331,SUZUKI Shunsuke,,"""SUZUKI Shunsuke"" ""Guardians"" baseball",3.0,0.0
google_news_rss,attempted,169a0dd5e3448331,SUZUKI Shunsuke,,"""SUZUKI Shunsuke"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,547bb124b1a4c562,TSENG Jyun Yue,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,547bb124b1a4c562,TSENG Jyun Yue,,"""TSENG Jyun Yue"" ""Guardians"" baseball",2.0,0.0
google_news_rss,attempted,547bb124b1a4c562,TSENG Jyun Yue,,"""TSENG Jyun Yue"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,c9eda30046384c79,WANG  Hao Yuan,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,c9eda30046384c79,WANG  Hao Yuan,,"""WANG Hao Yuan"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,c9eda30046384c79,WANG  Hao Yuan,,"""WANG Hao Yuan"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,94351afd90f51cad,TUNG Yu Cheng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,94351afd90f51cad,TUNG Yu Cheng,,"""TUNG Yu Cheng"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,94351afd90f51cad,TUNG Yu Cheng,,"""TUNG Yu Cheng"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,ff66f91e5cbfecbf,KAO Jie,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ff66f91e5cbfecbf,KAO Jie,,"""KAO Jie"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,ff66f91e5cbfecbf,KAO Jie,,"""KAO Jie"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,4a80472663dd5103,LIN Ze Bin,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,4a80472663dd5103,LIN Ze Bin,,"""LIN Ze Bin"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,4a80472663dd5103,LIN Ze Bin,,"""LIN Ze Bin"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,721fbdfe99de35b1,CHANG Yu Cheng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,721fbdfe99de35b1,CHANG Yu Cheng,,"""CHANG Yu Cheng"" ""Guardians"" baseball",4.0,0.0
google_news_rss,attempted,721fbdfe99de35b1,CHANG Yu Cheng,,"""CHANG Yu Cheng"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,81efb2169166528a,CHIH En Chi,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,81efb2169166528a,CHIH En Chi,,"""CHIH En Chi"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,81efb2169166528a,CHIH En Chi,,"""CHIH En Chi"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,e6407cb6b3b49e0d,LIU Chun Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,e6407cb6b3b49e0d,LIU Chun Hao,,"""LIU Chun Hao"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,e6407cb6b3b49e0d,LIU Chun Hao,,"""LIU Chun Hao"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,5d121b0edc0f62e7,TUNG Tzu En,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,5d121b0edc0f62e7,TUNG Tzu En,,"""TUNG Tzu En"" ""Guardians"" baseball",0.0,0.0
google_news_rss,attempted,5d121b0edc0f62e7,TUNG Tzu En,,"""TUNG Tzu En"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,2a132460f1463123,WANG Nian Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,2a132460f1463123,WANG Nian Hao,,"""WANG Nian Hao"" ""Guardians"" baseball",3.0,0.0
google_news_rss,attempted,2a132460f1463123,WANG Nian Hao,,"""WANG Nian Hao"" NPB OR CPBL OR injury OR contract OR KBO",3.0,0.0
naver_news,skipped_missing_env,6ca11ef6ccf7c3f6,LIN Hung Yu,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,6ca11ef6ccf7c3f6,LIN Hung Yu,,"""LIN Hung Yu"" ""Monkeys"" baseball",5.0,0.0
google_news_rss,attempted,6ca11ef6ccf7c3f6,LIN Hung Yu,,"""LIN Hung Yu"" NPB OR CPBL OR injury OR contract OR KBO",4.0,0.0
naver_news,skipped_missing_env,aae107fb0870c57a,SUNG Jia Xiang,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,aae107fb0870c57a,SUNG Jia Xiang,,"""SUNG Jia Xiang"" ""Monkeys"" baseball",1.0,0.0
google_news_rss,attempted,aae107fb0870c57a,SUNG Jia Xiang,,"""SUNG Jia Xiang"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,ed8069af84e7da32,YEN Hung Chun,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ed8069af84e7da32,YEN Hung Chun,,"""YEN Hung Chun"" ""Monkeys"" baseball",2.0,0.0
google_news_rss,attempted,ed8069af84e7da32,YEN Hung Chun,,"""YEN Hung Chun"" NPB OR CPBL OR injury OR contract OR KBO",3.0,0.0
naver_news,skipped_missing_env,6d21920972978d14,CHEN Chen Wei,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,6d21920972978d14,CHEN Chen Wei,,"""CHEN Chen Wei"" ""Monkeys"" baseball",6.0,0.0
google_news_rss,attempted,6d21920972978d14,CHEN Chen Wei,,"""CHEN Chen Wei"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,f5ec66bd0722a34a,LIN Cheng Hua,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,f5ec66bd0722a34a,LIN Cheng Hua,,"""LIN Cheng Hua"" ""Monkeys"" baseball",2.0,0.0
google_news_rss,attempted,f5ec66bd0722a34a,LIN Cheng Hua,,"""LIN Cheng Hua"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,e8f3e3878c060e93,CHEN Jia Le,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,e8f3e3878c060e93,CHEN Jia Le,,"""CHEN Jia Le"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,e8f3e3878c060e93,CHEN Jia Le,,"""CHEN Jia Le"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,2a1d65c12015b8b7,LEE Hsun Chieh,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,2a1d65c12015b8b7,LEE Hsun Chieh,,"""LEE Hsun Chieh"" ""Monkeys"" baseball",1.0,0.0
google_news_rss,attempted,2a1d65c12015b8b7,LEE Hsun Chieh,,"""LEE Hsun Chieh"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,85eedd472c2b418d,HO Pin Shih Jung,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,85eedd472c2b418d,HO Pin Shih Jung,,"""HO Pin Shih Jung"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,85eedd472c2b418d,HO Pin Shih Jung,,"""HO Pin Shih Jung"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,e89b48e1fe1a2451,CHEN Bo Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,e89b48e1fe1a2451,CHEN Bo Hao,,"""CHEN Bo Hao"" ""Monkeys"" baseball",2.0,0.0
google_news_rss,attempted,e89b48e1fe1a2451,CHEN Bo Hao,,"""CHEN Bo Hao"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,62b149591d143b15,CHEN Kuan Yu,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,62b149591d143b15,CHEN Kuan Yu,,"""CHEN Kuan Yu"" ""Monkeys"" baseball",6.0,0.0
google_news_rss,attempted,62b149591d143b15,CHEN Kuan Yu,,"""CHEN Kuan Yu"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,35d4b6fb864e2875,CHIU Chun Wei,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,35d4b6fb864e2875,CHIU Chun Wei,,"""CHIU Chun Wei"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,35d4b6fb864e2875,CHIU Chun Wei,,"""CHIU Chun Wei"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,0ee3c4355ff82918,CHU Cheng Yang,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,0ee3c4355ff82918,CHU Cheng Yang,,"""CHU Cheng Yang"" ""Monkeys"" baseball",3.0,0.0
google_news_rss,attempted,0ee3c4355ff82918,CHU Cheng Yang,,"""CHU Cheng Yang"" NPB OR CPBL OR injury OR contract OR KBO",3.0,0.0
naver_news,skipped_missing_env,33f988e821c937e3,CHUANG Hsin Yen,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,33f988e821c937e3,CHUANG Hsin Yen,,"""CHUANG Hsin Yen"" ""Monkeys"" baseball",1.0,0.0
google_news_rss,attempted,33f988e821c937e3,CHUANG Hsin Yen,,"""CHUANG Hsin Yen"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,674e5533305cb46e,LIN Tzu Wei,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,674e5533305cb46e,LIN Tzu Wei,,"""LIN Tzu Wei"" ""Monkeys"" baseball",4.0,0.0
google_news_rss,attempted,674e5533305cb46e,LIN Tzu Wei,,"""LIN Tzu Wei"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,c8e2a43d3bddebed,SHU Chih Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,c8e2a43d3bddebed,SHU Chih Hao,,"""SHU Chih Hao"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,c8e2a43d3bddebed,SHU Chih Hao,,"""SHU Chih Hao"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,b8963aac11f8948c,SU Chun Chang,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,b8963aac11f8948c,SU Chun Chang,,"""SU Chun Chang"" ""Monkeys"" baseball",1.0,0.0
google_news_rss,attempted,b8963aac11f8948c,SU Chun Chang,,"""SU Chun Chang"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,6ef5e5d088b43852,WANG Chih Hsuan,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,6ef5e5d088b43852,WANG Chih Hsuan,,"""WANG Chih Hsuan"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,6ef5e5d088b43852,WANG Chih Hsuan,,"""WANG Chih Hsuan"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,fca601c9c0a1eb72,ZENG Jia Hui,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,fca601c9c0a1eb72,ZENG Jia Hui,,"""ZENG Jia Hui"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,fca601c9c0a1eb72,ZENG Jia Hui,,"""ZENG Jia Hui"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,84bcba4882651eb7,HSU He Chieh,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,84bcba4882651eb7,HSU He Chieh,,"""HSU He Chieh"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,84bcba4882651eb7,HSU He Chieh,,"""HSU He Chieh"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,674e5533305cb46e,LIN Tzu Wei,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,674e5533305cb46e,LIN Tzu Wei,,"""LIN Tzu Wei"" ""Monkeys"" baseball",4.0,0.0
google_news_rss,attempted,674e5533305cb46e,LIN Tzu Wei,,"""LIN Tzu Wei"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,acf85126eff5dd77,ZHANG Zhao Hong,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,acf85126eff5dd77,ZHANG Zhao Hong,,"""ZHANG Zhao Hong"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,acf85126eff5dd77,ZHANG Zhao Hong,,"""ZHANG Zhao Hong"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,57aa835510e54b2a,MA Chieh Sen,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,57aa835510e54b2a,MA Chieh Sen,,"""MA Chieh Sen"" ""Monkeys"" baseball",1.0,0.0
google_news_rss,attempted,57aa835510e54b2a,MA Chieh Sen,,"""MA Chieh Sen"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,8641d06a1bc8bd2c,YU Te Lung,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,8641d06a1bc8bd2c,YU Te Lung,,"""YU Te Lung"" ""Monkeys"" baseball",2.0,0.0
google_news_rss,attempted,8641d06a1bc8bd2c,YU Te Lung,,"""YU Te Lung"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,4c7654c2dda9450a,LIN Chih Ping,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,4c7654c2dda9450a,LIN Chih Ping,,"""LIN Chih Ping"" ""Monkeys"" baseball",3.0,0.0
google_news_rss,attempted,4c7654c2dda9450a,LIN Chih Ping,,"""LIN Chih Ping"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,68a44bdcddcae016,LIU Zi Jie,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,68a44bdcddcae016,LIU Zi Jie,,"""LIU Zi Jie"" ""Monkeys"" baseball",0.0,0.0
google_news_rss,attempted,68a44bdcddcae016,LIU Zi Jie,,"""LIU Zi Jie"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,dce54d9788f1dcaa,CHEN Jhih Jia,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,dce54d9788f1dcaa,CHEN Jhih Jia,,"""CHEN Jhih Jia"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,dce54d9788f1dcaa,CHEN Jhih Jia,,"""CHEN Jhih Jia"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,f6073ac5026d6782,CHEN Shih Chia,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,f6073ac5026d6782,CHEN Shih Chia,,"""CHEN Shih Chia"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,f6073ac5026d6782,CHEN Shih Chia,,"""CHEN Shih Chia"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,0ff03967ef9243da,LIU Shih Hao,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,0ff03967ef9243da,LIU Shih Hao,,"""LIU Shih Hao"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,0ff03967ef9243da,LIU Shih Hao,,"""LIU Shih Hao"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,617fb5714ca2b4ce,GAO Sheng En,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,617fb5714ca2b4ce,GAO Sheng En,,"""GAO Sheng En"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,617fb5714ca2b4ce,GAO Sheng En,,"""GAO Sheng En"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,bac181e61958d35d,JI Qing Ran,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,bac181e61958d35d,JI Qing Ran,,"""JI Qing Ran"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,bac181e61958d35d,JI Qing Ran,,"""JI Qing Ran"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,a922e9456870e1d7,SUNG Po Han,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,a922e9456870e1d7,SUNG Po Han,,"""SUNG Po Han"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,a922e9456870e1d7,SUNG Po Han,,"""SUNG Po Han"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,212e67914d8a0517,WANG Po Jung,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,212e67914d8a0517,WANG Po Jung,,"""WANG Po Jung"" ""TSG Hawks"" baseball",3.0,0.0
google_news_rss,attempted,212e67914d8a0517,WANG Po Jung,,"""WANG Po Jung"" NPB OR CPBL OR injury OR contract OR KBO",6.0,0.0
naver_news,skipped_missing_env,ddad3bfed0cc316e,YEN Ching Hong,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ddad3bfed0cc316e,YEN Ching Hong,,"""YEN Ching Hong"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,ddad3bfed0cc316e,YEN Ching Hong,,"""YEN Ching Hong"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,a6addb878528fe84,CHEN Po Ching,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,a6addb878528fe84,CHEN Po Ching,,"""CHEN Po Ching"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,a6addb878528fe84,CHEN Po Ching,,"""CHEN Po Ching"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,f9e5ab332d1af127,CHEN Yu Hung,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,f9e5ab332d1af127,CHEN Yu Hung,,"""CHEN Yu Hung"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,f9e5ab332d1af127,CHEN Yu Hung,,"""CHEN Yu Hung"" NPB OR CPBL OR injury OR contract OR KBO",4.0,0.0
naver_news,skipped_missing_env,9493f90b76c0e96b,CHIANG Chen Yen,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,9493f90b76c0e96b,CHIANG Chen Yen,,"""CHIANG Chen Yen"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,9493f90b76c0e96b,CHIANG Chen Yen,,"""CHIANG Chen Yen"" NPB OR CPBL OR injury OR contract OR KBO",3.0,0.0
naver_news,skipped_missing_env,5aa19918f5627ef3,HSU Chun Yang,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,5aa19918f5627ef3,HSU Chun Yang,,"""HSU Chun Yang"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,5aa19918f5627ef3,HSU Chun Yang,,"""HSU Chun Yang"" NPB OR CPBL OR injury OR contract OR KBO",0.0,0.0
naver_news,skipped_missing_env,e8bb6bc4603c1cc7,HUANG Tzu Peng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,e8bb6bc4603c1cc7,HUANG Tzu Peng,,"""HUANG Tzu Peng"" ""TSG Hawks"" baseball",2.0,0.0
google_news_rss,attempted,e8bb6bc4603c1cc7,HUANG Tzu Peng,,"""HUANG Tzu Peng"" NPB OR CPBL OR injury OR contract OR KBO",5.0,0.0
naver_news,skipped_missing_env,ccf550e300d4c49e,Huang Qun,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ccf550e300d4c49e,Huang Qun,,"""Huang Qun"" ""TSG Hawks"" baseball",1.0,0.0
google_news_rss,attempted,ccf550e300d4c49e,Huang Qun,,"""Huang Qun"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,66f59da1eb0c35b4,LEE Hsin Yin,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,66f59da1eb0c35b4,LEE Hsin Yin,,"""LEE Hsin Yin"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,66f59da1eb0c35b4,LEE Hsin Yin,,"""LEE Hsin Yin"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,ff23e50d8c4f8eda,LIN Shi Xiang,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,ff23e50d8c4f8eda,LIN Shi Xiang,,"""LIN Shi Xiang"" ""TSG Hawks"" baseball",2.0,0.0
google_news_rss,attempted,ff23e50d8c4f8eda,LIN Shi Xiang,,"""LIN Shi Xiang"" NPB OR CPBL OR injury OR contract OR KBO",2.0,0.0
naver_news,skipped_missing_env,9605648ef0326673,SHIH Tzu Chien,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
google_news_rss,attempted,9605648ef0326673,SHIH Tzu Chien,,"""SHIH Tzu Chien"" ""TSG Hawks"" baseball",0.0,0.0
google_news_rss,attempted,9605648ef0326673,SHIH Tzu Chien,,"""SHIH Tzu Chien"" NPB OR CPBL OR injury OR contract OR KBO",1.0,0.0
naver_news,skipped_missing_env,3de36f5c2ff61bcd,WU Yu Cheng,NAVER_CLIENT_ID and NAVER_CLIENT_SECRET are not loaded in the shell environment,,,
