candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url,provider,query,query_language,title,description,pubDate,originallink,link,source_name,provider_url,article_id,collected_at,candidate_name_match,source_raw_dir,published_at,days_since_article,recent_180d_article,news_tags_list,news_tags,article_relevance_score,article_use_status,source_article_layer,source_fill_candidate_key,source_fill_scope_label,fit_review_lane,fit_review_order_within_slot,sensitivity_band,risk_adjusted_fit_score_internal,failure_risk_index,failure_risk_review_tier,manual_source_lanes,fit_review_tags,current_status_description,nationality,nationality_source
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You 야구,ko,"LGU+, LG트윈스 통합 우승 기념 ‘윈윈 페스티벌’ 실시","브레이크뉴스 정민우 기자= LG유플러스는 LG트윈스의 프로 야구 한국시리즈 우승을... In addition to Win-Win Day, the ""Dining Festa"" event will also be held on You Plus Plus Day in November...","Tue, 04 Nov 2025 13:44:00 +0900",http://www.breaknews.com/1158828,http://www.breaknews.com/1158828,,https://openapi.naver.com/v1/search/news.json,f656faf1279bc1c5,2026-06-21T23:25:54,False,data/raw/articles/candidate_news_naver_v0_4,,,False,"['injury_medical', 'korea_willingness']","injury_medical,korea_willingness",5,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You 야구,ko,"［종합］이정재·임지연 ‘얄미운 사랑’, “목표 시청률 30%..tvN 역사 썼...","김지훈은 야구 선수 출신 스포츠은성 사장 ‘이재형’ 역을, 서지혜는 스포츠은성... Thank you for your support."" Lee Jung-jae introduced himself as “Actor Lee Jung-jae who has lost his...","Tue, 28 Oct 2025 15:02:00 +0900",http://www.breaknews.com/1157134,http://www.breaknews.com/1157134,,https://openapi.naver.com/v1/search/news.json,88d3dabcd3800646,2026-06-21T23:25:54,True,data/raw/articles/candidate_news_naver_v0_4,,,False,[],,4,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You 부상 재활,ko,"세븐틴 에스쿱스, 무릎 부상 으로 활동 잠정 중단 “수술 예정..치료·회...","및 재활 일정은 다시 안내드릴 수 있도록 하겠다”며 “이번 부상 으로 인해... Afterwards, we will inform you of the progress of treatment and rehabilitation schedule.” “Due to this injury, it...","Thu, 17 Aug 2023 18:06:00 +0900",http://www.breaknews.com/982318,http://www.breaknews.com/982318,,https://openapi.naver.com/v1/search/news.json,3f2b3c8a4680d4da,2026-06-21T23:25:54,False,data/raw/articles/candidate_news_naver_v0_4,,,False,['injury_medical'],injury_medical,3,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You 야구,ko,"[이만수의 야구 이야기] 그라운드를 완성한 사람들, 한국 심판","베트남 야구 협회 또한 매 대회마다 부족했던 점들을 성실히 보완하며, 아시아... Cho Kyung-won, Choi Hong- jun , Cho Seong-je, Park Sang-ho, Shin Hyun-min, Lim Hyung-sik, Jo Sang-ho, Kim Jong-gu, and...","Tue, 29 Jul 2025 10:14:00 +0900",https://www.job-post.co.kr/news/articleView.html?idxno=165002,https://www.job-post.co.kr/news/articleView.html?idxno=165002,,https://openapi.naver.com/v1/search/news.json,4f48db2748be3284,2026-06-21T23:25:54,False,data/raw/articles/candidate_news_naver_v0_4,,,False,['korea_willingness'],korea_willingness,2,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You KBO 한국,ko,"장명부 투수와 31빌딩, 그리고 김중업","1983년 한국 프로야구( KBO )의 삼미에 입단하면서 장명부라는 한국 이름을 사용했다.... thank- you note. As he lived a life away from baseball, he faced personal misfortune and tried to survive by...","Fri, 28 Jun 2024 07:32:00 +0900",http://www.breaknews.com/1041052,http://www.breaknews.com/1041052,,https://openapi.naver.com/v1/search/news.json,3329999dd0989b6b,2026-06-21T23:25:54,False,data/raw/articles/candidate_news_naver_v0_4,,,False,['korea_willingness'],korea_willingness,2,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run026_market_realism_priority_expanded,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""YOU Jun You"" ""Brothers"" baseball",en,2026 Baseball Champions League: Dantos de Managua Manhandle CTBC Brothers In 17-5 Win; Kane County Cougars Double Up Diablos - World Baseball Network,2026 Baseball Champions League: Dantos de Managua Manhandle CTBC Brothers In 17-5 Win; Kane County Cougars Double Up Diablos World Baseball Network,"Tue, 24 Mar 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxOLVNXZ3pQNlBpaE9tX2NoaUxXXzhqaDl0ZkFvb0hESVQyWkZjYUtySWZkVHBTdmJTOXAwbFoyaGxHYmdzVUc4NDRtMmdBcE5CenlGaHZUOFlWNnRsdWxFcXEyT2FEWjNKUWZINENxNVNJRm9EdFBjNHpBbXpXcjZ5Q08yZklDMzV0MDZSTkV6Q3BSZlZLQ2VwZjFaVGZsaFFiX2FGQU45SHRNbzVqVFdhQw?oc=5,https://news.google.com/rss/articles/CBMisAFBVV95cUxOLVNXZ3pQNlBpaE9tX2NoaUxXXzhqaDl0ZkFvb0hESVQyWkZjYUtySWZkVHBTdmJTOXAwbFoyaGxHYmdzVUc4NDRtMmdBcE5CenlGaHZUOFlWNnRsdWxFcXEyT2FEWjNKUWZINENxNVNJRm9EdFBjNHpBbXpXcjZ5Q08yZklDMzV0MDZSTkV6Q3BSZlZLQ2VwZjFaVGZsaFFiX2FGQU45SHRNbzVqVFdhQw?oc=5,World Baseball Network,https://news.google.com/rss/search?q=%22YOU+Jun+You%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,6d266a2382a919f9,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-03-24 07:00:00+00:00,88.0,True,[],,1,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run026_market_realism_priority_expanded,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""YOU Jun You"" ""Brothers"" baseball",en,CTBC Brothers - World Baseball Softball Confederation - wbsc,CTBC Brothers World Baseball Softball Confederation - wbsc,"Tue, 03 Mar 2026 08:01:38 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTFBNMzRPc1VxVnQ0SGk5ZlhmTlRYZkZDQmQ2MjJZMkJPdk9ISWYyUEdBSllxQ0ZNTnNldkozSzUzUUo2WWNFeTZJbmNHM0FETUMwcmtLbFA3TmZ5aXRlTVRUVnJ3M19IZ1lZVUhjb1FfMmRCRDdiMWpKNTJoZEZyQQ?oc=5,https://news.google.com/rss/articles/CBMifkFVX3lxTFBNMzRPc1VxVnQ0SGk5ZlhmTlRYZkZDQmQ2MjJZMkJPdk9ISWYyUEdBSllxQ0ZNTnNldkozSzUzUUo2WWNFeTZJbmNHM0FETUMwcmtLbFA3TmZ5aXRlTVRUVnJ3M19IZ1lZVUhjb1FfMmRCRDdiMWpKNTJoZEZyQQ?oc=5,World Baseball Softball Confederation - wbsc,https://news.google.com/rss/search?q=%22YOU+Jun+You%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,ed269ea468280c2d,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-03-03 08:01:38+00:00,109.0,True,[],,1,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
a96040b69b8259ba,run029_naver_news_collection,asian_quota,,YOU Jun You,YOU Jun You,Brothers,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007281,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,YOU Jun You 야구,ko,[이만수의 야구 이야기] 여러 사람이 함께 하면 세상도 바꾼다,"대사배 야구 대회'가 시작되었다. 호치민 역시 낮에는 체감온도가 훨씬 높은... It was more difficult than you could imagine to finish it all in an hour, but the staff and the referees moved in one mind...","Fri, 25 Jul 2025 10:28:00 +0900",https://www.job-post.co.kr/news/articleView.html?idxno=164185,https://www.job-post.co.kr/news/articleView.html?idxno=164185,,https://openapi.naver.com/v1/search/news.json,39a2d6435477abf4,2026-06-21T23:25:54,False,data/raw/articles/candidate_news_naver_v0_4,,,False,[],,0,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
abcd007c02e88802,run029_naver_news_collection,asian_quota,,WANG Wei Chen,WANG Wei Chen,Brothers,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,naver_news,WANG Wei Chen 야구,ko,"크레용팝, 中 인기 아이돌과 콜라보..해외 러브콜 계속","DT boys는 '2014 올해의 음악 선구자상'을 수상한 웨이 이닝( Wei Yining), 중국 오디션 프로그램 '해피 보이즈(Happy Boys)' 출신의 첸 샤오( Chen Xiao), 중국과 말레이시아 등지에서 활발히 활동 중인 왕보원( Wang Bowen) 등 띠엔통...","Mon, 26 Jan 2015 08:56:00 +0900",http://www.osen.co.kr/article/G1110063263,https://m.entertain.naver.com/article/109/0002983009,,https://openapi.naver.com/v1/search/news.json,0cedd612b087fc90,2026-06-21T23:25:54,True,data/raw/articles/candidate_news_naver_v0_4,,,False,['korea_willingness'],korea_willingness,6,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
abcd007c02e88802,run026_market_realism_priority_expanded,asian_quota,,WANG Wei Chen,WANG Wei Chen,Brothers,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""WANG Wei Chen"" NPB OR CPBL OR injury OR contract OR KBO",en,Short-term effects of COVID-19 on the risk of traumatic fractures in China cities - Nature,Short-term effects of COVID-19 on the risk of traumatic fractures in China cities Nature,"Wed, 20 Apr 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5WMEVFN3NmT3lKVTFaS0ZRWDNHSWNZR0RzV3JCaFc5dEJpcjZYSXJ3U2p2d2o5VEU5VThmeWdRdUp2dUpjNWVZQldhdnJiTV9oa0NsQnR6UDROR3RRNGZV?oc=5,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5WMEVFN3NmT3lKVTFaS0ZRWDNHSWNZR0RzV3JCaFc5dEJpcjZYSXJ3U2p2d2o5VEU5VThmeWdRdUp2dUpjNWVZQldhdnJiTV9oa0NsQnR6UDROR3RRNGZV?oc=5,Nature,https://news.google.com/rss/search?q=%22WANG+Wei+Chen%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,ed2dadd609798ff2,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2022-04-20 07:00:00+00:00,1522.0,False,['injury_medical'],injury_medical,3,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
abcd007c02e88802,run026_market_realism_priority_expanded,asian_quota,,WANG Wei Chen,WANG Wei Chen,Brothers,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""WANG Wei Chen"" ""Brothers"" baseball",en,CPBL: CTBC Brothers Win Taiwan Series - World Baseball Network,CPBL: CTBC Brothers Win Taiwan Series World Baseball Network,"Fri, 25 Oct 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE1qZjFLMnI3ck5PUUF6VE1lbHpqV2RJUFFqTk9qMlp1c05qb1l1YlBVN3AzWTJXMDFIeVFuSmE2Y1ROZERNdms4MExDMEN5cGg2WDJianJWZS1Wd2U0bXc5MGZReVR6QlBTczRtRTFEWU4?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTE1qZjFLMnI3ck5PUUF6VE1lbHpqV2RJUFFqTk9qMlp1c05qb1l1YlBVN3AzWTJXMDFIeVFuSmE2Y1ROZERNdms4MExDMEN5cGg2WDJianJWZS1Wd2U0bXc5MGZReVR6QlBTczRtRTFEWU4?oc=5,World Baseball Network,https://news.google.com/rss/search?q=%22WANG+Wei+Chen%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,228d02592843c8e3,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2024-10-25 07:00:00+00:00,603.0,False,['korea_willingness'],korea_willingness,2,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
abcd007c02e88802,run026_market_realism_priority_expanded,asian_quota,,WANG Wei Chen,WANG Wei Chen,Brothers,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""WANG Wei Chen"" NPB OR CPBL OR injury OR contract OR KBO",en,World Baseball Classic 2023: All team rosters and managers - complete list - olympics.com,World Baseball Classic 2023: All team rosters and managers - complete list olympics.com,"Mon, 27 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxPbXYyNm80d2pTeXBFOWJzVzl1ck93VlRZV3N0TmtRR2paNjVjOHRjRTR5VTBMZDZGV2ozNFJrZ2dHUUswckNUeXAxMFVVdXBoR1laUm9KajVfSUVBTnJuZmlxb1FuV3MtMlZXLVQtN2IyVXN6SDI3NG1ZbWZqd1NPdk5sMWIyQXJrYU5Ra18zalo?oc=5,https://news.google.com/rss/articles/CBMikAFBVV95cUxPbXYyNm80d2pTeXBFOWJzVzl1ck93VlRZV3N0TmtRR2paNjVjOHRjRTR5VTBMZDZGV2ozNFJrZ2dHUUswckNUeXAxMFVVdXBoR1laUm9KajVfSUVBTnJuZmlxb1FuV3MtMlZXLVQtN2IyVXN6SDI3NG1ZbWZqd1NPdk5sMWIyQXJrYU5Ra18zalo?oc=5,olympics.com,https://news.google.com/rss/search?q=%22WANG+Wei+Chen%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,8d98b4ecc966cfc6,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2023-02-27 08:00:00+00:00,1209.0,False,[],,0,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
abcd007c02e88802,run026_market_realism_priority_expanded,asian_quota,,WANG Wei Chen,WANG Wei Chen,Brothers,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000929,https://en.cpbl.com.tw/team?ClubNo=ACN,google_news_rss,"""WANG Wei Chen"" ""Brothers"" baseball",en,"Baseball in full swing in Taiwan, even in empty stadiums - ESPN","Baseball in full swing in Taiwan, even in empty stadiums ESPN","Fri, 24 Apr 2020 07:00:00 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxPRV9Ya2xQZ3hxbV90ZXVicURXbk5LQzJUenB4LVhhVUpNWmNlaE50SENuc2s1b1dZazlFZWtidWdZbXNzUmtXaHNoaGxaSE9uMlVzV2NiLU9vZzVoRDRZVFlKRGRhV19EUFFGMGozcF9rVTJYUTVNNHJCMDQxdDBveXhEdEg1MEZtRWtuS1FIY2dCUUw1cmc?oc=5,https://news.google.com/rss/articles/CBMilgFBVV95cUxPRV9Ya2xQZ3hxbV90ZXVicURXbk5LQzJUenB4LVhhVUpNWmNlaE50SENuc2s1b1dZazlFZWtidWdZbXNzUmtXaHNoaGxaSE9uMlVzV2NiLU9vZzVoRDRZVFlKRGRhV19EUFFGMGozcF9rVTJYUTVNNHJCMDQxdDBveXhEdEg1MEZtRWtuS1FIY2dCUUw1cmc?oc=5,ESPN,https://news.google.com/rss/search?q=%22WANG+Wei+Chen%22+%22Brothers%22+baseball&hl=en-US&gl=US&ceid=US%3Aen,c4786481c56c3dcd,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2020-04-24 07:00:00+00:00,2248.0,False,[],,0,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
b6c401b1562a35e1,run026_market_realism_priority_expanded,asian_quota,,LI Chao,LI Chao,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006160,https://en.cpbl.com.tw/team?ClubNo=AAA,google_news_rss,"""LI Chao"" NPB OR CPBL OR injury OR contract OR KBO",en,"Crude Oil Rose, Metals Saw Overseas Market Outperform Domestic Market, Lithium Carbonate, Polysilicon, and Coke Fell Over 1%, Coking Coal Fell Over 3% [SMM Midday Review] - SMM Metal","Crude Oil Rose, Metals Saw Overseas Market Outperform Domestic Market, Lithium Carbonate, Polysilicon, and Coke Fell Over 1%, Coking Coal Fell Over 3% [SMM Midday Review] SMM Metal","Thu, 21 May 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi_AFBVV95cUxNalBTanl2bFU4ZUZLemhlNHR6SEI5UXVhZUp2VkcyR0dEc290LUxOU1QxX0FRdnNhV01qd3JaeDA1dTZidHplQlA5TUxxRkVBbHUxRHZYWHlLSFRQcVNKa2NETDUxeUZPdG16RDVzUGsyREpCSFdIT21JS1p2ejZKUDQ1bXM1emI3Z0tyUjVTb0pvWEIybkYwMkphUUxMeW1EOHliU0dIRlVvN3RtUnhkaGhUVGRIeTRxd0c1V1dzUUM4RXhTYURDS0ZfblBGN216c0lYakpjcUZoQWVMYTZZY1k4bVlFUkdnTHQ3MzczY1F1TVY3azUtRkVIeTM?oc=5,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNalBTanl2bFU4ZUZLemhlNHR6SEI5UXVhZUp2VkcyR0dEc290LUxOU1QxX0FRdnNhV01qd3JaeDA1dTZidHplQlA5TUxxRkVBbHUxRHZYWHlLSFRQcVNKa2NETDUxeUZPdG16RDVzUGsyREpCSFdIT21JS1p2ejZKUDQ1bXM1emI3Z0tyUjVTb0pvWEIybkYwMkphUUxMeW1EOHliU0dIRlVvN3RtUnhkaGhUVGRIeTRxd0c1V1dzUUM4RXhTYURDS0ZfblBGN216c0lYakpjcUZoQWVMYTZZY1k4bVlFUkdnTHQ3MzczY1F1TVY3azUtRkVIeTM?oc=5,SMM Metal,https://news.google.com/rss/search?q=%22LI+Chao%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,8513550a66d82255,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-05-21 07:00:00+00:00,30.0,True,"['injury_medical', 'korea_willingness']","injury_medical,korea_willingness",6,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
b6c401b1562a35e1,run026_market_realism_priority_expanded,asian_quota,,LI Chao,LI Chao,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006160,https://en.cpbl.com.tw/team?ClubNo=AAA,google_news_rss,"""LI Chao"" NPB OR CPBL OR injury OR contract OR KBO",en,Rogue Filipino officers contracting themselves out to Chinese loan sharks - South China Morning Post,Rogue Filipino officers contracting themselves out to Chinese loan sharks South China Morning Post,"Sun, 22 Sep 2019 07:00:00 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxOMl9wa2JDWThzNkF4T1MzOV80N1NPSkhzZDhoeXN2RTd2R1hpVTJxcUVMb1pmczcwRHM5M0ZDR08xZXJNXzREUDByeGlvNWZYMVBkaGhBYS11M0RiMGJFbFFfaDBkWlphRkZseVN4UWhaNFcweTJxblR0R2pHUUxOV3YycWJJNjFEdV9PQjJSQ0IyeGdab1ozd2RlckI4ZGQ0VjVDYzg3ZUNfSXlqN0RKX1FSOUpQVmPSAbcBQVVfeXFMTl9Qd2VILWhVS1hHMDladVFWTUpRbVFtc1paVTFIclNKOV9VRW5MT3hfRE42dFdiUWU4UHNxdTRKaE0yUUZtWTc4UHFPQm8wd2tWZ19yU29oREJYYTlPTzZtWU5wdjZUbVUtaGtHTEFLbV9vei1aQ0E0dHlPVVY0ajQwOWNIZ0xQeTJKbGdqN3FxMkJ6ajZHNHhpakN4SWpSZG5jdlczZnIteElmdmJmQkE4XzRpN3BV?oc=5,https://news.google.com/rss/articles/CBMitwFBVV95cUxOMl9wa2JDWThzNkF4T1MzOV80N1NPSkhzZDhoeXN2RTd2R1hpVTJxcUVMb1pmczcwRHM5M0ZDR08xZXJNXzREUDByeGlvNWZYMVBkaGhBYS11M0RiMGJFbFFfaDBkWlphRkZseVN4UWhaNFcweTJxblR0R2pHUUxOV3YycWJJNjFEdV9PQjJSQ0IyeGdab1ozd2RlckI4ZGQ0VjVDYzg3ZUNfSXlqN0RKX1FSOUpQVmPSAbcBQVVfeXFMTl9Qd2VILWhVS1hHMDladVFWTUpRbVFtc1paVTFIclNKOV9VRW5MT3hfRE42dFdiUWU4UHNxdTRKaE0yUUZtWTc4UHFPQm8wd2tWZ19yU29oREJYYTlPTzZtWU5wdjZUbVUtaGtHTEFLbV9vei1aQ0E0dHlPVVY0ajQwOWNIZ0xQeTJKbGdqN3FxMkJ6ajZHNHhpakN4SWpSZG5jdlczZnIteElmdmJmQkE4XzRpN3BV?oc=5,South China Morning Post,https://news.google.com/rss/search?q=%22LI+Chao%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,d7cbb24e1f4fc10b,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2019-09-22 07:00:00+00:00,2463.0,False,"['injury_medical', 'contract_market']","injury_medical,contract_market",6,usable_candidate_news_signal,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
b6c401b1562a35e1,run026_market_realism_priority_expanded,asian_quota,,LI Chao,LI Chao,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006160,https://en.cpbl.com.tw/team?ClubNo=AAA,google_news_rss,"""LI Chao"" NPB OR CPBL OR injury OR contract OR KBO",en,"US Dollar Pulls Back, Metals Broadly Fall; Lithium Carbonate Drops Nearly 5%; LME and SHFE Tin, Platinum and NY Silver, Coking Coal and Coke Lead Declines [SMM Midday Review] - SMM Metal","US Dollar Pulls Back, Metals Broadly Fall; Lithium Carbonate Drops Nearly 5%; LME and SHFE Tin, Platinum and NY Silver, Coking Coal and Coke Lead Declines [SMM Midday Review] SMM Metal","Thu, 18 Jun 2026 04:03:18 GMT",https://news.google.com/rss/articles/CBMi_AFBVV95cUxNV2Z4RURqOHExRElhSnNSX080SUF1WWlrblFvenk4VGFWc1pEUUttdXZ2b2lkNUd4bEFtanZoMlFtU19SbUpWcXJwTTRhX0lGTl9sbHFUY0MzMUk1Q2pTU3BVZ0ZTbmZwaWQ4QWZfTjlrb00tVFBqMXpTVmM1dzJzOTFtQnRNeElVOWVaSWVPQ09STnFYVjkxSjBFdTdPOGI5RXRFaU1qUElKXzA4cmU5LUFhbk1FT3JCa3I5Ry16U3REdlcwY2EyRGljRThSN0J6SFBvM2tkMFZuak5IY3JYMU9YQWphZXhkQlgyT29XUE5tMllIc3FZZjh3Ym0?oc=5,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNV2Z4RURqOHExRElhSnNSX080SUF1WWlrblFvenk4VGFWc1pEUUttdXZ2b2lkNUd4bEFtanZoMlFtU19SbUpWcXJwTTRhX0lGTl9sbHFUY0MzMUk1Q2pTU3BVZ0ZTbmZwaWQ4QWZfTjlrb00tVFBqMXpTVmM1dzJzOTFtQnRNeElVOWVaSWVPQ09STnFYVjkxSjBFdTdPOGI5RXRFaU1qUElKXzA4cmU5LUFhbk1FT3JCa3I5Ry16U3REdlcwY2EyRGljRThSN0J6SFBvM2tkMFZuak5IY3JYMU9YQWphZXhkQlgyT29XUE5tMllIc3FZZjh3Ym0?oc=5,SMM Metal,https://news.google.com/rss/search?q=%22LI+Chao%22+NPB+OR+CPBL+OR+injury+OR+contract+OR+KBO&hl=en-US&gl=US&ceid=US%3Aen,00a8f2a53572447f,2026-06-21T17:09:22,False,data/raw/articles/candidate_news_expanded_v0_2,2026-06-18 04:03:18+00:00,3.0,True,['injury_medical'],injury_medical,4,weak_or_background_news,candidate_news_article_relevance_v0_5.csv,,,,,,,,,,,,,
