locked_fit_id,fit_slot,source_pool,position_or_role_bucket,failure_risk_band_v0_3,source_gap_band,translation_uncertainty_policy,medical_risk_bucket,contract_control_bucket,manual_review_tier_v0_3,candidate_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,release_policy
LOCKED-FH-V03-3D8D826B0362,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A7B255384B36,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-309C9185C36B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B35F4C877D49,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A352211766F4,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-C9915B26D224,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-41624997F338,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-07A5DD329B6C,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-D401602BDD46,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-941B7D0447D1,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-8C4E8C66BB14,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-850CC43E67C4,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-89DECDA8D3CE,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-72628BF0248B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-47DDB3A8453A,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1B1FAD0EF205,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-6FD5058E1C8B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-7E62205CAA34,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-E4076E18D4D0,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-17134D244BC3,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-5D0C009091EB,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1BEEE25FA009,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1B56C05E4243,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A007C2F8345D,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-0791A35F246C,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-56FB062CBA2C,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-CFEC14B8BC24,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B58AD406F054,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-2F75B7E0302F,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B838E7972171,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-547EFB9E384B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A7689D98AF17,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-54209975A1E9,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-72143BF55C5C,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-6C3C09D17FBC,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-54CD4C8C90D8,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-54C17C151B99,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-705D054EF045,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-CC5F2F8D2767,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-6CF888490C69,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1CAFE0E08DF1,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-515EF47F2FED,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-CEB68CF5D036,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-9B59E6CEE131,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A18736E03C9D,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A87EF185201F,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B7B96BFD11A0,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-255DC7DBEF76,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-2D002F0F01A6,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A6ACAA147161,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-A078DDB9746B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-23469B65E5C6,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-DA46191D3682,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-877DCB666309,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-DFF5BE70FF54,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1BE28EC8112B,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-8DF360CCDCA9,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B101222E6627,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-8102DF2B2E8D,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-27D2D81221A0,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-87AA7D7EE119,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_hold_current_or_recent,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-29E97912EEEC,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-1CC40EE6C5BB,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-4CE94EDB34D1,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,40man_nonactive_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-D4C67C0CFD09,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-333458A1BF41,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-0CAE9956CCA4,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-F360A528C2CA,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-682F86CF2955,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-B5A2EF960535,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FH-V03-67D370B61433,foreign_hitter,,OF/DH candidate pool,block_until_source_or_medical_cleared,block_until_source_or_medical_cleared,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,active_mlb_contract_blocker,P0_blocker_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-DC7058ADC6A8,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-AC95B62E14E5,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,medical_history_watch,recent_dfa_high_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9883EE658039,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-C39881DC056D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-A551737A5733,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-9EB0C0A758E6,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F74AF7ACAC8E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-715F3254B5FD,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-F71409C409EB,foreign_pitcher,,SP/multi-inning pitcher candidate pool,manual_review_required,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,non40man_or_outrighted_medium_access,P1_manual_review,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-D34E39D88A8E,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
LOCKED-FP-V03-69B0D43BC35D,foreign_pitcher,,SP/multi-inning pitcher candidate pool,watch_source_context,manual_review_required,classifier_not_promoted_use_role_prior_feature_contract,no_public_medical_signal_from_roster_transactions,recent_dfa_high_access,P2_source_context_watch,False,False,False,False,False,layer5_6_augmented_recalibration_locked_no_candidate_release
