game_year,pitcher,player_name,pa,pitch,hit,walk,hbp,strikeout,home_run,swing,whiff,zone_pitch,out_zone_pitch,chase_swing,first_pitch,first_pitch_nonball,three_ball_pitch,bbe,hardhit,barrel,woba_num,woba_den,xwoba_num,xslg_num,x_metric_den,early_1_3_pa,early_1_3_woba_num,early_1_3_woba_den,early_1_3_bbe,early_1_3_xwoba_num,early_1_3_x_metric_den,runner_on_base_pa,runner_on_base_woba_num,runner_on_base_woba_den,runner_on_base_bbe,runner_on_base_xwoba_num,runner_on_base_x_metric_den,risp_pa,risp_woba_num,risp_woba_den,risp_bbe,risp_xwoba_num,risp_x_metric_den,third_time_pa,third_time_woba_num,third_time_woba_den,third_time_bbe,third_time_xwoba_num,third_time_x_metric_den,games,start_proxy_games,avg_game_pitches,avg_game_pa,max_game_pitches,games_80plus_pitches,games_90plus_pitches,games_100plus_pitches,games_20plus_pa,games_reached_third_time,bb_pct,bb_hbp_pct,k_pct,hr_pct,woba_allowed,xwoba_allowed_bbe,xslg_allowed_bbe,whiff_per_swing,chase_rate,zone_rate,first_pitch_nonball_rate,three_ball_pitch_rate,hardhit_rate,barrel_rate,start_proxy_rate,games_80plus_rate,games_20plus_pa_rate,third_time_game_rate,early_1_3_woba_allowed,early_1_3_xwoba_allowed_bbe,early_1_3_pa_rate,runner_on_base_woba_allowed,runner_on_base_xwoba_allowed_bbe,runner_on_base_pa_rate,risp_woba_allowed,risp_xwoba_allowed_bbe,risp_pa_rate,third_time_woba_allowed,third_time_xwoba_allowed_bbe,third_time_pa_rate,starter_stabilizer_score,starter_stabilizer_eligible
2025,592662,"Ray, Robbie",755,3072,148,73,4,186,22,1512,385,1526,1543,428,756,446,281,488,220,47,231.95,750.0,171.94222110400742,257.035,487,400,114.65,396.0,245,79.59813496808047,244,293,90.35,289.0,188,60.77342858867642,187,153,49.4,150.0,106,37.98023390160248,106,179,66.1,179.0,129,51.15104931443765,129,32,32,96.0,23.59375,113,31,26,10,30,31,0.09668874172185431,0.10198675496688742,0.24635761589403973,0.02913907284768212,0.30926666666666663,0.3530641090431364,0.5277926078028748,0.25462962962962965,0.27738172391445237,0.4967447916666667,0.58994708994709,0.09147135416666667,0.45081967213114754,0.09631147540983606,1.0,0.96875,0.9375,0.96875,0.289520202020202,0.3262218646232806,0.5298013245033113,0.3126297577854671,0.32499159673088995,0.3880794701986755,0.3293333333333333,0.35830409341134417,0.20264900662251656,0.36927374301675975,0.3965197621274236,0.2370860927152318,64.756100516969,True
2025,656302,"Cease, Dylan",722,3052,152,71,5,215,21,1498,475,1412,1632,505,723,434,294,428,161,37,233.35,716.0,155.69405575172402,228.107,425,396,114.3,394.0,230,77.7129561898854,229,297,103.7,292.0,176,66.07977879599058,173,171,57.2,167.0,100,37.18258089871912,98,146,48.35,143.0,87,34.16839749295778,86,32,32,95.375,22.5625,110,31,25,11,26,29,0.09833795013850416,0.10526315789473684,0.29778393351800553,0.029085872576177285,0.32590782122905027,0.3663389547099389,0.5367223529411764,0.3170894526034713,0.30943627450980393,0.46264744429882043,0.6002766251728907,0.0963302752293578,0.37616822429906543,0.08644859813084112,1.0,0.96875,0.8125,0.90625,0.29010152284263957,0.339357887292076,0.5484764542936288,0.35513698630136986,0.3819640392831825,0.4113573407202216,0.34251497005988024,0.3794140908032563,0.23684210526315788,0.33811188811188814,0.3973069475925323,0.20221606648199447,64.7544077456891,True
2026,664285,"Valdez, Framber",317,1173,69,27,6,59,7,551,108,557,615,206,317,199,85,223,96,15,100.15,315.0,79.952,114.781,223,174,57.05,173.0,120,44.816,120,140,43.15,140.0,100,34.946,100,85,26.1,85.0,57,20.373,57,83,31.0,83.0,62,23.628,62,13,13,90.23076923076923,24.384615384615383,106,12,7,2,13,13,0.08517350157728706,0.10410094637223975,0.1861198738170347,0.022082018927444796,0.31793650793650796,0.35852914798206276,0.514713004484305,0.19600725952813067,0.33495934959349594,0.47485080988917305,0.6277602523659306,0.07246376811594203,0.4304932735426009,0.06726457399103139,1.0,0.9230769230769231,1.0,1.0,0.3297687861271676,0.37346666666666667,0.5488958990536278,0.3082142857142857,0.34946,0.4416403785488959,0.3070588235294118,0.357421052631579,0.26813880126182965,0.37349397590361444,0.38109677419354837,0.2618296529968454,64.62128265732196,True
2026,669467,"Pallante, Andre",274,1080,60,23,4,51,8,482,99,531,549,149,274,181,94,193,70,13,87.55,271.0,64.677,93.503,193,160,54.6,159.0,118,41.664,118,122,34.7,122.0,83,28.158,83,66,20.9,66.0,43,16.98,43,58,18.25,57.0,38,14.704,38,12,12,90.0,22.833333333333332,104,11,6,1,11,11,0.08394160583941605,0.09854014598540146,0.18613138686131386,0.029197080291970802,0.3230627306273063,0.3351139896373057,0.48447150259067356,0.2053941908713693,0.27140255009107467,0.49166666666666664,0.6605839416058394,0.08703703703703704,0.3626943005181347,0.06735751295336788,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.3433962264150944,0.35308474576271187,0.583941605839416,0.28442622950819674,0.3392530120481928,0.44525547445255476,0.31666666666666665,0.39488372093023255,0.24087591240875914,0.3201754385964912,0.38694736842105265,0.2116788321167883,64.52865163779214,True
2026,669372,"Ginn, J.T.",290,1111,52,30,4,65,8,511,131,489,621,186,292,162,101,191,72,12,83.1,289.0,64.863,92.477,190,145,43.2,144.0,85,28.64,84,111,35.75,110.0,70,24.198,69,66,16.65,65.0,36,8.485,35,58,17.35,58.0,43,16.83,43,15,12,74.06666666666666,19.333333333333332,105,8,5,1,9,9,0.10344827586206896,0.11724137931034483,0.22413793103448276,0.027586206896551724,0.2875432525951557,0.3413842105263158,0.48672105263157894,0.2563600782778865,0.2995169082125604,0.44014401440144013,0.5547945205479452,0.09090909090909091,0.3769633507853403,0.06282722513089005,0.8,0.5333333333333333,0.6,0.6,0.30000000000000004,0.34095238095238095,0.5,0.325,0.3506956521739131,0.38275862068965516,0.2561538461538461,0.2424285714285714,0.22758620689655173,0.2991379310344828,0.3913953488372093,0.2,64.51964255492264,True
2026,669160,"May, Dustin",301,1150,71,20,5,66,5,546,110,568,582,180,304,177,84,209,99,14,96.4,300.0,72.281,100.79899999999999,208,154,46.3,154.0,103,36.304,102,129,42.15,129.0,96,35.878,96,58,22.6,58.0,44,16.019,44,67,21.6,66.0,49,16.757,49,13,13,88.46153846153847,23.153846153846153,101,10,9,1,12,12,0.0664451827242525,0.08305647840531562,0.21926910299003322,0.016611295681063124,0.32133333333333336,0.34750480769230774,0.4846105769230769,0.20146520146520147,0.30927835051546393,0.49391304347826087,0.5822368421052632,0.07304347826086957,0.47368421052631576,0.06698564593301436,1.0,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.3006493506493506,0.355921568627451,0.5116279069767442,0.3267441860465116,0.37372916666666667,0.42857142857142855,0.3896551724137931,0.3640681818181818,0.19269102990033224,0.32727272727272727,0.3419795918367347,0.22259136212624583,64.45358831119746,True
2025,669203,"Burnes, Corbin",265,1010,49,26,3,63,7,467,115,463,546,174,265,174,91,173,72,14,78.55,262.0,60.599147105081975,89.656,171,132,38.3,131.0,91,30.947284224520697,91,104,32.0,101.0,65,23.71830041961623,63,65,19.6,64.0,35,10.888524405506883,35,67,20.6,66.0,42,17.133275735294117,41,11,11,91.81818181818181,24.09090909090909,103,10,7,1,10,11,0.09811320754716982,0.10943396226415095,0.23773584905660378,0.026415094339622643,0.2998091603053435,0.3543809772227016,0.5243040935672515,0.2462526766595289,0.31868131868131866,0.45841584158415843,0.6566037735849056,0.0900990099009901,0.4161849710982659,0.08092485549132948,1.0,0.9090909090909091,0.9090909090909091,1.0,0.29236641221374043,0.34008004642330436,0.4981132075471698,0.31683168316831684,0.37648095904152745,0.39245283018867927,0.30625,0.3111006973001967,0.24528301886792453,0.31212121212121213,0.4178847740315638,0.2528301886792453,64.42917426076619,True
2026,641927,"Ober, Bailey",281,1032,63,18,2,46,12,504,95,510,522,157,282,175,85,214,70,21,91.3,280.0,76.098,115.631,213,143,38.2,142.0,109,36.653999999999996,108,103,37.35,102.0,76,28.759999999999998,75,60,24.25,59.0,42,17.378,41,66,20.95,66.0,50,16.53,50,12,12,86.0,23.416666666666668,102,10,4,1,10,10,0.06405693950177936,0.0711743772241993,0.16370106761565836,0.042704626334519574,0.32607142857142857,0.35726760563380283,0.5428685446009389,0.1884920634920635,0.3007662835249042,0.4941860465116279,0.6205673758865248,0.08236434108527131,0.32710280373831774,0.09813084112149532,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2690140845070423,0.33938888888888885,0.5088967971530249,0.3661764705882353,0.3834666666666666,0.3665480427046263,0.4110169491525424,0.42385365853658535,0.21352313167259787,0.3174242424242424,0.3306,0.23487544483985764,64.27888111791799,True
2026,668909,"Williams, Gavin",345,1330,67,28,2,99,13,646,180,633,666,226,346,225,89,210,102,27,103.7,339.0,90.478,138.198,210,170,51.15,170.0,95,41.799,95,133,34.25,130.0,81,30.191,81,74,18.65,73.0,46,16.666,46,93,23.85,87.0,63,25.494,63,14,14,95.0,24.642857142857142,102,14,12,3,14,14,0.08115942028985507,0.08695652173913043,0.28695652173913044,0.03768115942028986,0.3058997050147493,0.43084761904761903,0.6580857142857143,0.2786377708978328,0.33933933933933935,0.47593984962406016,0.6502890173410405,0.06691729323308271,0.4857142857142857,0.12857142857142856,1.0,1.0,1.0,1.0,0.3008823529411765,0.43998947368421054,0.4927536231884058,0.26346153846153847,0.3727283950617284,0.3855072463768116,0.2554794520547945,0.36230434782608695,0.2144927536231884,0.27413793103448275,0.4046666666666667,0.26956521739130435,64.12355818424861,True
2025,693645,"Schlittler, Cam",304,1253,58,31,5,84,8,628,139,667,586,166,306,190,118,183,74,15,89.0,303.0,70.2450438733222,102.103,183,163,42.7,163.0,98,34.67623341018884,98,115,36.6,114.0,64,30.55162419966253,64,61,16.0,60.0,35,14.730780632411067,35,57,18.7,57.0,33,12.877943006993007,33,14,14,89.5,21.714285714285715,100,12,8,1,12,13,0.10197368421052631,0.11842105263157894,0.27631578947368424,0.02631578947368421,0.29372937293729373,0.3838526987613235,0.5579398907103825,0.2213375796178344,0.2832764505119454,0.5323224261771747,0.6209150326797386,0.09417398244213887,0.40437158469945356,0.08196721311475409,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.2619631901840491,0.35383911643049837,0.5361842105263158,0.32105263157894737,0.47736912811972704,0.3782894736842105,0.26666666666666666,0.4208794466403162,0.20065789473684212,0.32807017543859646,0.39024069718160626,0.1875,64.09216681040638,True
2025,691587,"Pérez, Eury",385,1675,68,32,3,105,12,842,223,859,814,232,387,227,144,244,114,22,110.55,384.0,83.75306179576049,127.395,244,228,65.7,228.0,138,46.575487436481964,138,134,45.7,133.0,93,35.80805709728345,93,79,26.6,79.0,52,19.262418284796993,52,43,16.6,42.0,30,12.724154979503254,30,20,20,83.75,19.25,100,15,6,1,12,14,0.08311688311688312,0.09090909090909091,0.2727272727272727,0.03116883116883117,0.287890625,0.3432502532613135,0.5221106557377049,0.2648456057007126,0.28501228501228504,0.5128358208955224,0.58656330749354,0.08597014925373134,0.4672131147540984,0.09016393442622951,1.0,0.75,0.6,0.7,0.2881578947368421,0.33750353214842005,0.5922077922077922,0.343609022556391,0.38503287201380054,0.34805194805194806,0.3367088607594937,0.37043112086148067,0.2051948051948052,0.3952380952380953,0.4241384993167751,0.11168831168831168,64.00594581608411,True
2025,669923,"Kirby, George",524,2087,121,29,7,137,15,1023,247,1038,1048,313,526,339,184,350,154,30,160.1,523.0,134.99754490010275,191.072,350,276,79.3,275.0,186,62.39201046753308,186,210,73.6,210.0,145,55.81916284516209,145,118,40.75,118.0,78,28.5710478023102,78,111,43.85,111.0,75,34.53400048508795,75,23,23,90.73913043478261,22.782608695652176,106,20,14,5,21,22,0.05534351145038168,0.06870229007633588,0.26145038167938933,0.02862595419847328,0.3061185468451243,0.38570727114315073,0.54592,0.24144672531769307,0.29866412213740456,0.4973646382367034,0.6444866920152091,0.0881648298993771,0.44,0.08571428571428572,1.0,0.8695652173913043,0.9130434782608695,0.9565217391304348,0.2883636363636364,0.33544091649211333,0.5267175572519084,0.35047619047619044,0.38495974375973857,0.40076335877862596,0.3453389830508475,0.36629548464500256,0.22519083969465647,0.39504504504504506,0.4604533398011727,0.21183206106870228,63.84994857442143,True
2026,677960,"Weathers, Ryan",285,1117,61,20,0,79,13,498,125,521,595,176,285,170,91,185,79,22,86.75,283.0,76.849,117.347,184,146,41.0,145.0,91,38.524,91,100,28.05,98.0,69,25.666,68,43,11.1,42.0,28,8.411,28,69,27.55,68.0,50,21.968,49,12,12,93.08333333333333,23.75,107,11,9,3,10,12,0.07017543859649122,0.07017543859649122,0.2771929824561403,0.0456140350877193,0.30653710247349825,0.4176576086956522,0.6377554347826087,0.25100401606425704,0.2957983193277311,0.4664279319606088,0.5964912280701754,0.08146821844225605,0.42702702702702705,0.11891891891891893,1.0,0.9166666666666666,0.8333333333333334,1.0,0.2827586206896552,0.42334065934065934,0.512280701754386,0.28622448979591836,0.3774411764705882,0.3508771929824561,0.2642857142857143,0.30039285714285713,0.15087719298245614,0.4051470588235294,0.4483265306122449,0.24210526315789474,63.53699189772569,True
2026,669358,"Baz, Shane",331,1250,76,30,2,66,8,588,110,608,634,192,331,197,108,232,96,21,109.65,329.0,87.869,124.484,232,163,51.4,161.0,116,47.099,116,141,42.7,139.0,98,38.88,98,78,19.6,76.0,52,19.792,52,97,36.2,97.0,66,23.982,66,13,13,96.15384615384616,25.46153846153846,108,12,11,3,13,13,0.09063444108761329,0.09667673716012085,0.19939577039274925,0.02416918429003021,0.3332826747720365,0.3787456896551724,0.5365689655172413,0.1870748299319728,0.3028391167192429,0.4864,0.595166163141994,0.0864,0.41379310344827586,0.09051724137931035,1.0,0.9230769230769231,1.0,1.0,0.31925465838509315,0.4060258620689655,0.49244712990936557,0.30719424460431655,0.39673469387755106,0.4259818731117825,0.2578947368421053,0.38061538461538463,0.23564954682779457,0.3731958762886598,0.36336363636363633,0.2930513595166163,63.51880629450327,True
2025,661563,"Gil, Luis",244,970,47,33,1,41,5,427,84,515,455,91,245,142,84,169,72,14,79.0,244.0,59.843323798179306,87.352,169,133,38.05,133.0,91,29.857128018958523,91,113,26.75,113.0,76,23.328286398467434,76,68,16.95,68.0,48,14.123277777777778,48,46,22.4,46.0,33,16.68654696969697,33,11,11,88.18181818181819,22.181818181818183,98,9,6,0,9,11,0.13524590163934427,0.13934426229508196,0.1680327868852459,0.020491803278688523,0.3237704918032787,0.35410250768153434,0.5168757396449705,0.19672131147540983,0.2,0.5309278350515464,0.5795918367346938,0.0865979381443299,0.4260355029585799,0.08284023668639054,1.0,0.8181818181818182,0.8181818181818182,1.0,0.28609022556390973,0.3281003079006431,0.5450819672131147,0.23672566371681417,0.3069511368219399,0.46311475409836067,0.24926470588235294,0.2942349537037037,0.2786885245901639,0.4869565217391304,0.5056529384756657,0.1885245901639344,63.48057751292698,True
2026,684007,"Imanaga, Shota",308,1173,63,19,3,74,17,597,169,538,634,231,308,176,73,212,88,24,98.2,308.0,79.899,121.589,212,145,35.2,145.0,96,31.089,96,102,30.45,102.0,67,23.732,67,52,22.8,52.0,36,15.068,36,74,36.3,74.0,56,26.398,56,13,13,90.23076923076923,23.692307692307693,100,11,7,2,11,13,0.06168831168831169,0.07142857142857142,0.24025974025974026,0.05519480519480519,0.31883116883116885,0.3768820754716981,0.5735330188679245,0.2830820770519263,0.3643533123028391,0.45865302642796246,0.5714285714285714,0.06223358908780904,0.41509433962264153,0.11320754716981132,1.0,0.8461538461538461,0.8461538461538461,1.0,0.2427586206896552,0.32384375,0.4707792207792208,0.2985294117647059,0.3542089552238806,0.33116883116883117,0.43846153846153846,0.41855555555555557,0.16883116883116883,0.4905405405405405,0.4713928571428571,0.24025974025974026,63.455442969057124,True
2025,681190,"Vásquez, Randy",570,2153,125,52,7,78,16,997,145,1147,1001,252,572,345,177,433,170,47,182.95,569.0,161.21272065809038,243.3,433,337,107.8,336.0,261,90.52504637992939,261,224,73.5,223.0,171,59.56193027908977,171,122,35.05,121.0,90,29.644219978213506,90,93,35.05,93.0,69,31.008952968103834,69,28,26,76.89285714285714,20.357142857142858,99,13,8,0,18,20,0.0912280701754386,0.10350877192982456,0.1368421052631579,0.028070175438596492,0.32152899824253073,0.3723157520972064,0.5618937644341802,0.14543630892678033,0.2517482517482518,0.5327450069670228,0.6031468531468531,0.08221086855550395,0.39260969976905313,0.10854503464203233,0.9285714285714286,0.4642857142857143,0.6428571428571429,0.7142857142857143,0.3208333333333333,0.34683925816064903,0.5912280701754385,0.3295964125560538,0.348315381749063,0.3929824561403509,0.2896694214876033,0.32938022198015005,0.21403508771929824,0.3768817204301075,0.4494051154797657,0.1631578947368421,63.359173056555484,True
2026,656492,"Griffin, Foster",297,1173,58,21,6,69,14,538,117,582,590,173,297,173,83,201,77,25,92.9,296.0,77.798,118.402,200,160,50.1,159.0,109,41.773,108,109,36.7,108.0,69,24.886,68,55,17.85,55.0,32,12.602,32,64,19.5,64.0,42,18.447,42,13,13,90.23076923076923,22.846153846153847,103,12,9,1,12,12,0.0707070707070707,0.09090909090909091,0.23232323232323232,0.04713804713804714,0.3138513513513514,0.38899,0.59201,0.2174721189591078,0.29322033898305083,0.4961636828644501,0.5824915824915825,0.07075873827791987,0.38308457711442784,0.12437810945273632,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3150943396226415,0.38678703703703704,0.5387205387205387,0.33981481481481485,0.3659705882352941,0.367003367003367,0.3245454545454546,0.3938125,0.18518518518518517,0.3046875,0.43921428571428567,0.21548821548821548,63.21521319542205,True
2025,671106,"Allen, Logan",676,2713,157,62,6,122,18,1200,216,1334,1375,323,682,418,254,485,182,44,229.35,672.0,172.03175736438905,251.978,482,372,125.95,370.0,264,95.61578363246406,262,303,103.9,300.0,219,75.11866674447938,216,155,50.25,152.0,110,36.20037319775325,107,156,59.3,155.0,114,42.28093257351836,114,30,29,90.43333333333334,22.533333333333335,113,28,20,6,28,28,0.09171597633136094,0.10059171597633136,0.1804733727810651,0.026627218934911243,0.34129464285714284,0.35691235967715573,0.5227759336099586,0.18,0.2349090909090909,0.4917065978621452,0.6129032258064516,0.0936232952451161,0.3752577319587629,0.09072164948453608,0.9666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.3404054054054054,0.36494573905520633,0.5502958579881657,0.3463333333333333,0.34777160529851564,0.44822485207100593,0.3305921052631579,0.3383212448388154,0.22928994082840237,0.3825806451612903,0.37088537345191547,0.23076923076923078,63.21005425231533,True
2025,622663,"Severino, Luis",705,2735,162,50,16,124,16,1291,199,1411,1320,347,707,415,230,513,216,31,228.25,700.0,186.1227263246468,260.98,511,374,121.2,372.0,269,99.05332448811622,268,300,112.65,297.0,214,81.59886673262163,212,179,67.45,176.0,120,45.04965497111599,118,185,61.3,183.0,143,52.629125296989045,142,29,29,94.3103448275862,24.310344827586206,111,27,23,6,27,28,0.07092198581560284,0.09361702127659574,0.17588652482269504,0.02269503546099291,0.32607142857142857,0.3642323411441229,0.5107240704500979,0.1541440743609605,0.2628787878787879,0.5159049360146253,0.5869872701555869,0.08409506398537477,0.42105263157894735,0.06042884990253411,1.0,0.9310344827586207,0.9310344827586207,0.9655172413793104,0.3258064516129032,0.36960195704520976,0.5304964539007092,0.3792929292929293,0.38490031477651715,0.425531914893617,0.38323863636363636,0.38177673704335585,0.25390070921985813,0.3349726775956284,0.37062764293654255,0.2624113475177305,63.07414408499021,True
2025,669461,"Liberatore, Matthew",648,2390,158,40,4,122,19,1151,214,1222,1166,343,650,412,197,482,198,51,210.7,645.0,188.40810935535077,275.52,479,373,120.6,371.0,274,112.95451998892148,272,251,85.15,248.0,190,69.15870407145832,187,145,45.3,143.0,108,36.111460953441984,106,134,39.35,134.0,97,34.844803440998284,97,29,29,82.41379310344827,22.344827586206897,100,19,7,1,24,26,0.06172839506172839,0.06790123456790123,0.1882716049382716,0.029320987654320986,0.32666666666666666,0.39333634520950056,0.5751983298538622,0.18592528236316247,0.29416809605488853,0.5112970711297071,0.6338461538461538,0.08242677824267783,0.4107883817427386,0.10580912863070539,1.0,0.6551724137931034,0.8275862068965517,0.896551724137931,0.3250673854447439,0.4152739705475054,0.5756172839506173,0.3433467741935484,0.36983264209336,0.3873456790123457,0.31678321678321675,0.34067415993813194,0.22376543209876543,0.29365671641791047,0.35922477774225037,0.20679012345679013,63.060807533861244,True
2025,676282,"Cantillo, Joey",401,1637,78,42,0,108,10,708,199,887,750,170,402,242,156,251,105,18,121.4,401.0,91.31061231926547,132.08,251,158,42.7,158.0,104,37.964539911219674,104,158,50.35,158.0,97,37.31441086048454,97,89,23.15,89.0,55,20.0065208855472,55,47,11.45,47.0,26,9.85728152173913,26,34,13,48.14705882352941,11.794117647058824,104,9,6,1,9,12,0.10473815461346633,0.10473815461346633,0.26932668329177056,0.02493765586034913,0.30274314214463843,0.36378730007675486,0.5262151394422311,0.2810734463276836,0.22666666666666666,0.5418448381185095,0.6019900497512438,0.09529627367135003,0.41832669322709165,0.07171314741035857,0.38235294117647056,0.2647058823529412,0.2647058823529412,0.35294117647058826,0.270253164556962,0.36504365299249686,0.3940149625935162,0.3186708860759494,0.3846846480462324,0.3940149625935162,0.2601123595505618,0.3637549251917673,0.22194513715710723,0.24361702127659574,0.37912621237458194,0.1172069825436409,63.05332108551147,True
2025,656849,"Peterson, David",723,2703,166,65,7,150,11,1262,282,1334,1365,385,724,461,223,498,230,32,232.15,716.0,187.19898062158407,260.995,494,366,107.3,363.0,256,84.58220817543507,254,320,109.7,313.0,229,82.37279537742063,225,174,60.4,169.0,119,42.73615113041081,117,191,66.0,188.0,127,52.74649809649026,126,30,30,90.1,24.1,106,27,19,5,28,28,0.08990318118948824,0.0995850622406639,0.2074688796680498,0.015214384508990318,0.324231843575419,0.378945304901992,0.5283299595141701,0.22345483359746435,0.28205128205128205,0.49352571217166114,0.6367403314917127,0.08250092489826119,0.46184738955823296,0.0642570281124498,1.0,0.9,0.9333333333333333,0.9333333333333333,0.2955922865013774,0.33300081958832706,0.5062240663900415,0.35047923322683705,0.36610131278853614,0.4426002766251729,0.357396449704142,0.3652662489778702,0.24066390041493776,0.35106382978723405,0.41862300076579567,0.2641770401106501,62.90239426765289,True
2025,547179,"Lorenzen, Michael",606,2318,149,39,6,127,25,1114,240,1157,1161,330,607,380,164,433,170,38,208.2,605.0,169.0487938526573,250.815,433,319,98.1,318.0,220,80.58376440698413,220,235,81.75,234.0,172,63.87426213951842,172,132,45.8,131.0,91,36.47186252885655,91,138,58.0,138.0,97,45.6876968393962,97,27,26,85.85185185185185,22.444444444444443,113,23,9,3,23,24,0.06435643564356436,0.07425742574257425,0.20957095709570958,0.041254125412541254,0.34413223140495863,0.39041291882830786,0.5792494226327944,0.21543985637342908,0.2842377260981912,0.499137187230371,0.6260296540362438,0.07075064710957722,0.39260969976905313,0.08775981524249422,0.9629629629629629,0.8518518518518519,0.8518518518518519,0.8888888888888888,0.30849056603773584,0.36628983821356426,0.5264026402640264,0.34935897435897434,0.37136198918324664,0.38778877887788776,0.349618320610687,0.4007896981193027,0.21782178217821782,0.42028985507246375,0.4710071839113011,0.22772277227722773,62.90185272429853,True
2025,695418,"Lord, Brad",546,2129,126,43,3,108,17,1063,196,1166,962,245,547,328,155,392,164,28,178.3,543.0,150.04871108943496,215.825,389,228,68.1,227.0,162,56.135177482670215,161,221,75.9,218.0,158,53.35265913353341,155,125,35.1,123.0,85,24.527930275800365,83,55,31.45,55.0,43,20.855665300980068,43,48,19,44.354166666666664,11.375,102,11,7,1,12,13,0.07875457875457875,0.08424908424908426,0.1978021978021978,0.031135531135531136,0.3283609576427256,0.3857293344201413,0.5548200514138817,0.18438381937911572,0.25467775467775466,0.5476749647721936,0.5996343692870201,0.07280413339596055,0.41836734693877553,0.07142857142857142,0.3958333333333333,0.22916666666666666,0.25,0.2708333333333333,0.3,0.3486656986501256,0.4175824175824176,0.34816513761467893,0.3442107040873123,0.40476190476190477,0.2853658536585366,0.29551723223855864,0.22893772893772893,0.5718181818181818,0.4850154721158155,0.10073260073260074,62.88670194315941,True
2025,690986,"Harrison, Kyle",156,592,35,14,1,38,4,297,72,304,284,87,156,94,38,103,44,7,50.5,155.0,39.32330305805617,57.643,103,75,21.75,75.0,46,17.60716427432217,46,67,19.15,66.0,41,14.870414274322169,41,40,11.5,39.0,25,8.79007336523126,25,15,8.8,15.0,11,4.768857142857144,11,11,6,53.81818181818182,14.181818181818182,87,4,0,0,3,4,0.08974358974358974,0.09615384615384616,0.24358974358974358,0.02564102564102564,0.3258064516129032,0.38177964134035114,0.5596407766990291,0.24242424242424243,0.30633802816901406,0.5135135135135135,0.6025641025641025,0.06418918918918919,0.42718446601941745,0.06796116504854369,0.5454545454545454,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.29,0.38276444074613414,0.4807692307692308,0.2901515151515151,0.3626930310810285,0.42948717948717946,0.2948717948717949,0.3516029346092504,0.2564102564102564,0.5866666666666667,0.4335324675324676,0.09615384615384616,62.604102385291185,True
2025,681857,"Olson, Reese",285,1167,58,25,5,65,5,515,147,506,653,199,287,175,112,189,85,14,84.3,281.0,68.53623630249525,99.021,188,157,44.65,156.0,110,37.64356365939025,109,119,33.15,116.0,81,27.77952170506032,80,58,18.15,56.0,39,13.436477788450613,39,51,22.0,48.0,29,14.894791399158681,29,13,13,89.76923076923077,21.923076923076923,99,13,7,0,10,12,0.08771929824561403,0.10526315789473684,0.22807017543859648,0.017543859649122806,0.3,0.36455444841752793,0.5267074468085107,0.2854368932038835,0.30474732006125577,0.43359040274207367,0.6097560975609756,0.0959725792630677,0.4497354497354497,0.07407407407407407,1.0,1.0,0.7692307692307693,0.9230769230769231,0.2862179487179487,0.3453537950402775,0.5508771929824562,0.2857758620689655,0.347244021313254,0.41754385964912283,0.3241071428571428,0.3445250714987337,0.20350877192982456,0.4583333333333333,0.5136134965227132,0.17894736842105263,62.559255422789214,True
2025,686752,"Pepiot, Ryan",679,2700,134,61,6,167,26,1352,316,1408,1291,369,682,415,208,442,189,43,213.25,674.0,162.7513572194998,242.028,440,375,123.2,372.0,244,90.6891412463237,243,248,77.1,244.0,162,66.93827877822501,160,138,41.75,136.0,85,37.50172427480494,85,140,48.4,139.0,94,36.930993089676605,93,31,31,87.09677419354838,21.903225806451612,108,26,18,3,25,25,0.0898379970544919,0.09867452135493372,0.24594992636229748,0.03829160530191458,0.3163946587537092,0.3698894482261359,0.5500636363636363,0.23372781065088757,0.2858249419054996,0.5214814814814814,0.6085043988269795,0.07703703703703704,0.4276018099547511,0.09728506787330317,1.0,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.3311827956989247,0.37320634257746377,0.5522827687776142,0.315983606557377,0.41836424236390635,0.36524300441826213,0.3069852941176471,0.4411967561741758,0.203240058910162,0.34820143884892085,0.3971074525771678,0.20618556701030927,62.54691851526495,True
