rule_type,rule,rule_description,component_a,component_b,hidden_interaction_lift,loss_rate_lift_vs_baseline,hidden_need_score,games,win_pct,complement_win_pct,win_pct_delta,loss_rate,avg_run_diff,avg_team_runs,avg_opp_runs,avg_starter_outs,avg_bullpen_ip,avg_of_rbi,avg_of_high_obp,avg_replacement_slot_k
pair,of_hr_zero AND replacement_slot_k_ge5,outfielders hit no HR + OF/DH replacement-relevant slots struck out 5+ times,of_hr_zero,replacement_slot_k_ge5,0.04112554112554112,0.0625931445603577,0.7344049393229721,11,0.36363636363636365,0.44,-0.07636363636363636,0.6363636363636364,-0.45454545454545453,4.2727272727272725,4.7272727272727275,15.272727272727273,3.96969696969697,1.1818181818181819,0.24756493506493504,6.0
pair,of_rbi_lt3 AND replacement_slot_k_ge5,outfielders combined for fewer than 3 RBI + OF/DH replacement-relevant slots struck out 5+ times,of_rbi_lt3,replacement_slot_k_ge5,0.0,0.09289617486338808,0.6666666666666671,9,0.3333333333333333,0.4423076923076923,-0.10897435897435898,0.6666666666666667,-0.8888888888888888,3.5555555555555554,4.444444444444445,14.88888888888889,4.0,0.6666666666666666,0.2123015873015873,6.111111111111111
pair,replacement_slot_rbi_lt3 AND replacement_slot_k_ge5,OF/DH replacement-relevant slots had fewer than 3 RBI + OF/DH replacement-relevant slots struck out 5+ times,replacement_slot_rbi_lt3,replacement_slot_k_ge5,-0.008333333333333304,0.09289617486338808,0.6666666666666671,9,0.3333333333333333,0.4423076923076923,-0.10897435897435898,0.6666666666666667,-0.8888888888888888,3.5555555555555554,4.444444444444445,14.88888888888889,4.0,0.6666666666666666,0.2123015873015873,6.111111111111111
single,bullpen_ip_ge5,bullpen had to cover 5+ innings,bullpen_ip_ge5,,,0.0051768766177739955,0.6436583261432272,19,0.42105263157894735,0.42857142857142855,-0.007518796992481203,0.5789473684210527,-1.7894736842105263,5.368421052631579,7.157894736842105,9.210526315789474,5.824561403508773,1.7894736842105263,0.3273182957393484,3.1052631578947367
pair,of_high_obp_le_250 AND away_game,high-leverage OF OBP was .250 or lower + away game,of_high_obp_le_250,away_game,0.002481389578163795,0.04161412358133676,0.6001301712565598,13,0.38461538461538464,0.4375,-0.05288461538461536,0.6153846153846154,-1.6923076923076923,3.3076923076923075,5.0,14.538461538461538,3.6153846153846154,0.6923076923076923,0.14815910585141356,3.230769230769231
pair,starter_disaster AND bullpen_ip_ge5,starter disaster: 5+ ER or fewer than 4 innings + bullpen had to cover 5+ innings,starter_disaster,bullpen_ip_ge5,-0.13461538461538458,0.04161412358133676,0.5926860025220684,13,0.38461538461538464,0.4375,-0.05288461538461536,0.6153846153846154,-2.5384615384615383,5.769230769230769,8.307692307692308,7.846153846153846,6.153846153846155,1.9230769230769231,0.35531135531135527,3.0
pair,starter_short_lt5 AND bullpen_ip_ge5,starter failed to complete 5 innings + bullpen had to cover 5+ innings,starter_short_lt5,bullpen_ip_ge5,-0.1367521367521367,-0.01821493624772308,0.5901639344262295,18,0.4444444444444444,0.4186046511627907,0.0258397932816537,0.5555555555555556,-1.8888888888888888,5.277777777777778,7.166666666666667,8.833333333333334,5.833333333333334,1.7777777777777777,0.3296296296296296,2.888888888888889
single,replacement_slot_k_ge5,OF/DH replacement-relevant slots struck out 5+ times,replacement_slot_k_ge5,,,-0.040437158469945333,0.4918032786885246,15,0.4666666666666667,0.41304347826086957,0.053623188405797106,0.5333333333333333,0.5333333333333333,5.4,4.866666666666666,15.333333333333334,3.888888888888889,1.9333333333333333,0.27321428571428563,6.066666666666666
pair,bullpen_ip_ge5 AND of_hr_zero,bullpen had to cover 5+ innings + outfielders hit no HR,bullpen_ip_ge5,of_hr_zero,-0.06190476190476191,-0.040437158469945333,0.4918032786885246,15,0.4666666666666667,0.41304347826086957,0.053623188405797106,0.5333333333333333,-1.5333333333333334,5.666666666666667,7.2,9.466666666666667,5.711111111111111,1.5333333333333334,0.35904761904761906,3.4
pair,bullpen_ip_ge5 AND bullpen_bb4plus,bullpen had to cover 5+ innings + bullpen issued 4+ walks,bullpen_ip_ge5,bullpen_bb4plus,-0.125,0.05122950819672134,0.4672131147540985,8,0.375,0.4339622641509434,-0.05896226415094341,0.625,-3.625,5.375,9.0,8.625,5.875,1.875,0.3854166666666667,2.625
pair,of_top_obp_le_250 AND replacement_slot_k_ge5,OF table-setter OBP was .250 or lower + OF/DH replacement-relevant slots struck out 5+ times,of_top_obp_le_250,replacement_slot_k_ge5,-0.05121293800539084,-0.0023419203747072626,0.45901639344262296,14,0.42857142857142855,0.425531914893617,0.003039513677811523,0.5714285714285714,0.21428571428571427,5.0,4.785714285714286,15.357142857142858,3.880952380952381,1.8571428571428572,0.2641581632653061,6.071428571428571
pair,starter_er4plus AND bullpen_ip_ge5,starter allowed 4+ ER + bullpen had to cover 5+ innings,starter_er4plus,bullpen_ip_ge5,-0.1557971014492754,0.0095628415300546,0.43169398907103806,12,0.4166666666666667,0.42857142857142855,-0.011904761904761862,0.5833333333333333,-2.75,6.083333333333333,8.833333333333334,9.333333333333334,5.888888888888889,1.8333333333333333,0.3196428571428572,3.1666666666666665
pair,bullpen_ip_ge5 AND away_game,bullpen had to cover 5+ innings + away game,bullpen_ip_ge5,away_game,-0.05734767025089604,-0.01821493624772308,0.29508196721311475,9,0.4444444444444444,0.4230769230769231,0.021367521367521347,0.5555555555555556,-2.0,6.111111111111111,8.11111111111111,7.888888888888889,5.9259259259259265,1.8888888888888888,0.43333333333333335,2.4444444444444446
pair,bullpen_ip_ge5 AND of_high_obp_le_250,bullpen had to cover 5+ innings + high-leverage OF OBP was .250 or lower,bullpen_ip_ge5,of_high_obp_le_250,-0.09259259259259256,-0.07377049180327866,0.26229508196721313,8,0.5,0.41509433962264153,0.08490566037735847,0.5,-1.875,4.125,6.0,10.75,5.541666666666667,1.125,0.175,3.375
pair,of_high_rbi_zero AND replacement_slot_k_ge5,high-leverage OF lineup slots had 0 RBI + OF/DH replacement-relevant slots struck out 5+ times,of_high_rbi_zero,replacement_slot_k_ge5,-0.23809523809523814,-0.14519906323185006,0.22950819672131148,7,0.5714285714285714,0.4074074074074074,0.164021164021164,0.4285714285714286,0.2857142857142857,4.142857142857143,3.857142857142857,14.428571428571429,4.0476190476190474,0.8571428571428571,0.16428571428571428,6.0
pair,of_high_obp_le_250 AND replacement_slot_k_ge5,high-leverage OF OBP was .250 or lower + OF/DH replacement-relevant slots struck out 5+ times,of_high_obp_le_250,replacement_slot_k_ge5,-0.16402116402116396,-0.14519906323185006,0.22950819672131148,7,0.5714285714285714,0.4074074074074074,0.164021164021164,0.4285714285714286,0.2857142857142857,4.142857142857143,3.857142857142857,14.428571428571429,4.0476190476190474,0.8571428571428571,0.16428571428571428,6.0
pair,replacement_slot_k_ge5 AND away_game,OF/DH replacement-relevant slots struck out 5+ times + away game,replacement_slot_k_ge5,away_game,-0.04147465437788023,-0.0023419203747072626,0.22950819672131148,7,0.42857142857142855,0.42592592592592593,0.0026455026455026176,0.5714285714285714,1.5714285714285714,5.571428571428571,4.0,16.714285714285715,3.0,2.2857142857142856,0.28214285714285714,6.142857142857143
