candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url,article_rows,usable_article_rows,english_article_rows,korean_article_rows,injury_medical_article_rows,contract_market_article_rows,korea_willingness_article_rows,adaptation_context_article_rows,latest_candidate_news_date,top_candidate_news_titles,top_candidate_news_links,candidate_news_status,candidate_news_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,candidate_news_score_release_allowed
54b898fbff259bca,run026_market_realism_priority_expanded,asian_quota,,WANG Bo Yang,WANG Bo Yang,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006910,https://en.cpbl.com.tw/team?ClubNo=AAA,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
5ea2038afdf56b5b,run026_market_realism_priority_expanded,asian_quota,,ZHANG Jun Shou,ZHANG Jun Shou,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006723,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
4bf7fe3988333004,run026_market_realism_priority_expanded,asian_quota,,ZHAO Jing Long,ZHAO Jing Long,DRAGONS,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006215,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
4f117619689180db,run026_market_realism_priority_expanded,asian_quota,,CHANG You Jia,CHANG You Jia,DRAGONS,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006725,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
3e6bc44f45d59868,run026_market_realism_priority_expanded,asian_quota,,CHEN Tzu Hao,CHEN Tzu Hao,DRAGONS,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000743,https://en.cpbl.com.tw/team?ClubNo=AAA,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
03d4b45d2ef1ed01,run026_market_realism_priority_expanded,asian_quota,,LI Kai Wei,LI Kai Wei,DRAGONS,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005540,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9b6a4cfb8d2fa1d8,run026_market_realism_priority_expanded,asian_quota,,CHANG Cheng Yu,CHANG Cheng Yu,DRAGONS,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005542,https://en.cpbl.com.tw/team?ClubNo=AAA,4,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
8e1b9150b39729a0,run026_market_realism_priority_expanded,asian_quota,,CHU Hsiang Lin（Namoh．Iyang）,CHU Hsiang Lin（Namoh．Iyang）,DRAGONS,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005546,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
a61e6c67cab18c0c,run026_market_realism_priority_expanded,asian_quota,,LIU Jun Wei,LIU Jun Wei,DRAGONS,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007079,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c2d89179d2103dfa,run026_market_realism_priority_expanded,asian_quota,,CHEN Si Chung（John Peter CLARK）,CHEN Si Chung（John Peter CLARK）,DRAGONS,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006728,https://en.cpbl.com.tw/team?ClubNo=AAA,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
f9f9db38fad8becd,run026_market_realism_priority_expanded,asian_quota,,LIU Ji Hong,LIU Ji Hong,DRAGONS,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005545,https://en.cpbl.com.tw/team?ClubNo=AAA,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
b359bd5d5e4ac5af,run026_market_realism_priority_expanded,asian_quota,,CHANG Yu Hao,CHANG Yu Hao,Guardians,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007591,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
54a1b647ca5701b4,run026_market_realism_priority_expanded,asian_quota,,DAI Pei Feng,DAI Pei Feng,Guardians,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004645,https://en.cpbl.com.tw/team?ClubNo=AEO,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0238c02ba635ca07,run026_market_realism_priority_expanded,asian_quota,,LIN Dai An,LIN Dai An,Guardians,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001606,https://en.cpbl.com.tw/team?ClubNo=AEO,3,1,1,0,1,0,1,0,2025-10-13 07:00:00+00:00,Rakuten Monkeys beat Uni-President 7-Eleven Lions in CPBL Playoff; Will Face CTBC Brothers in Taiwan Series - World Baseball Network,https://news.google.com/rss/articles/CBMizgFBVV95cUxNVGRBSXJWXzRaeVFNSGw0eU52cDRDbnhzSXVUUzRNYXpxVEdlWjNHa2lRcUg2NXJ2dXo0dXpNTWNsVmFSZjJjZkhRSDY1bmVqRmg2Q1MxeWhhVXlaeTF4V3AwSmwzb245NmZfVk14OXRJX0VObXpoYXlmcDExb1ZUR1NTaVRDdHFza1ZKNHhpTGEzcjV4MU11SXBCUHV4Z190Wl9uSnVEWVpURHBnU1NmVDFLMFoyNWNyYnFGWm5aaHQ5WWYydl8wUkdsSWpJQQ?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
72c5b82ee6fe97e3,run026_market_realism_priority_expanded,asian_quota,,CHOU Chia Le,CHOU Chia Le,Guardians,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006868,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
33337267216fa4a9,run026_market_realism_priority_expanded,asian_quota,,SHEN Hao Wei,SHEN Hao Wei,Guardians,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000362,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
f7bfe566c3cc7d1f,run026_market_realism_priority_expanded,asian_quota,,FAN  Kuo Chen,FAN Kuo Chen,Guardians,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002352,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
9bfd9391859ee728,run026_market_realism_priority_expanded,asian_quota,,WANG Yi Cheng,WANG Yi Cheng,Guardians,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006736,https://en.cpbl.com.tw/team?ClubNo=AEO,6,1,1,0,1,0,1,0,2020-04-23 21:35:17+00:00,Zerillo's Best Friday CPBL Bets - Action Network,https://news.google.com/rss/articles/CBMioAFBVV95cUxOQjcxaFR3NjlkQ3piMFlmV0lqM2tWQUhLTTBxU0xRU0J1bjF4QzI1UzJlbXpoOFFMbnRMSzNVUk12MFZWR3p4b2VteWRENlRUcHMtMHV6UjloMWZwaVc0bElCRDdXUGplZEVQYkhuTUhaZGwwcVVmNy13dldPQm5weTJNT1QzeWo1SEFCZ1BkWkVTQ3gwTkkzQ3FldEMtMGY1?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
5f76fabf664fec7a,run026_market_realism_priority_expanded,asian_quota,,ABE Yudai,ABE Yudai,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007783,https://en.cpbl.com.tw/team?ClubNo=AEO,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
15f963924459ca2f,run026_market_realism_priority_expanded,asian_quota,,CHANG Yi,CHANG Yi,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005790,https://en.cpbl.com.tw/team?ClubNo=AEO,7,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
bcebb695b7609ccb,run026_market_realism_priority_expanded,asian_quota,,CHEN Ping Hong,CHEN Ping Hong,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007299,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
6cdd44bfdb0bab0a,run026_market_realism_priority_expanded,asian_quota,,CHIANG Kuo Hao,CHIANG Kuo Hao,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005479,https://en.cpbl.com.tw/team?ClubNo=AEO,2,2,2,0,2,0,2,0,2024-08-25 07:00:00+00:00,"CPBL attendance reaches 2 million - Taipei Times | KBO Picks, Odds Predictions & Betting Model (Wednesday, May 20): Will Twins’ Wilson Continue Dominance vs. Lions? - Action Network",https://news.google.com/rss/articles/CBMiekFVX3lxTFB6MF9QVDg0TXpFOFc2OTE3T0J3STNYUi1DeE9ZaldYcG92cUxzdWhtaGNTZ1A0R0dtZDhXQmhhUXpWSElwdGVrbFlFNVFfUFF6bUd1aTNlRmhfN3kzV1VGR2ZUYzZhaE8yY1NPVGVJMTJpN2poY2pEdlF3?oc=5 | https://news.google.com/rss/articles/CBMingFBVV95cUxNcFExc1pCZEF3UGpwRHFrVlZPTFRoV1lmcFVGdHU0aW16QVEtdXRpVnVkbnkxS0xYVGlkb2pJXzV4Q3JONThtckFXMzhDbGk2Nk9id3lfcDR6TldnTS1wWG5rY3Z5VTduWEo1OG8xTEdYcUJ4RVowelZvOVdWMzVaSUxYeUhrenVlRGE4M2pNZ0VHbFVIU1NmQjc1WUFKZw?oc=5,medical_news_review_needed,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0e1cb4d46e3ca80b,run026_market_realism_priority_expanded,asian_quota,,LAI  Hung Cheng,LAI Hung Cheng,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003292,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ac875725d8c7cb19,run026_market_realism_priority_expanded,asian_quota,,LEE Chien Hsun,LEE Chien Hsun,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005561,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
86a367edf57121d8,run026_market_realism_priority_expanded,asian_quota,,LI Tung Ming,LI Tung Ming,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006739,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
edb11c8d0adc108b,run026_market_realism_priority_expanded,asian_quota,,LIAO Jen Lei,LIAO Jen Lei,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002280,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
d396e41d17ba1264,run026_market_realism_priority_expanded,asian_quota,,LIN Zhen Cheng,LIN Zhen Cheng,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006870,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
169a0dd5e3448331,run026_market_realism_priority_expanded,asian_quota,,SUZUKI Shunsuke,SUZUKI Shunsuke,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007228,https://en.cpbl.com.tw/team?ClubNo=AEO,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
547bb124b1a4c562,run026_market_realism_priority_expanded,asian_quota,,TSENG Jyun Yue,TSENG Jyun Yue,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006227,https://en.cpbl.com.tw/team?ClubNo=AEO,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c9eda30046384c79,run026_market_realism_priority_expanded,asian_quota,,WANG  Hao Yuan,WANG Hao Yuan,Guardians,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002347,https://en.cpbl.com.tw/team?ClubNo=AEO,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
94351afd90f51cad,run026_market_realism_priority_expanded,asian_quota,,TUNG Yu Cheng,TUNG Yu Cheng,Guardians,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005336,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ff66f91e5cbfecbf,run026_market_realism_priority_expanded,asian_quota,,KAO Jie,KAO Jie,Guardians,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007091,https://en.cpbl.com.tw/team?ClubNo=AEO,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
4a80472663dd5103,run026_market_realism_priority_expanded,asian_quota,,LIN Ze Bin,LIN Ze Bin,Guardians,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005510,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
721fbdfe99de35b1,run026_market_realism_priority_expanded,asian_quota,,CHANG Yu Cheng,CHANG Yu Cheng,Guardians,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006888,https://en.cpbl.com.tw/team?ClubNo=AEO,6,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
81efb2169166528a,run026_market_realism_priority_expanded,asian_quota,,CHIH En Chi,CHIH En Chi,Guardians,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006806,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
e6407cb6b3b49e0d,run026_market_realism_priority_expanded,asian_quota,,LIU Chun Hao,LIU Chun Hao,Guardians,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006743,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
5d121b0edc0f62e7,run026_market_realism_priority_expanded,asian_quota,,TUNG Tzu En,TUNG Tzu En,Guardians,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006737,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
2a132460f1463123,run026_market_realism_priority_expanded,asian_quota,,WANG Nian Hao,WANG Nian Hao,Guardians,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007089,https://en.cpbl.com.tw/team?ClubNo=AEO,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
6ca11ef6ccf7c3f6,run026_market_realism_priority_expanded,asian_quota,,LIN Hung Yu,LIN Hung Yu,Monkeys,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003467,https://en.cpbl.com.tw/team?ClubNo=AJL,5,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
aae107fb0870c57a,run026_market_realism_priority_expanded,asian_quota,,SUNG Jia Xiang,SUNG Jia Xiang,Monkeys,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006854,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
ed8069af84e7da32,run026_market_realism_priority_expanded,asian_quota,,YEN Hung Chun,YEN Hung Chun,Monkeys,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004032,https://en.cpbl.com.tw/team?ClubNo=AJL,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
6d21920972978d14,run026_market_realism_priority_expanded,asian_quota,,CHEN Chen Wei,CHEN Chen Wei,Monkeys,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004633,https://en.cpbl.com.tw/team?ClubNo=AJL,6,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
f5ec66bd0722a34a,run026_market_realism_priority_expanded,asian_quota,,LIN Cheng Hua,LIN Cheng Hua,Monkeys,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006235,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
e8f3e3878c060e93,run026_market_realism_priority_expanded,asian_quota,,CHEN Jia Le,CHEN Jia Le,Monkeys,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006858,https://en.cpbl.com.tw/team?ClubNo=AJL,2,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
2a1d65c12015b8b7,run026_market_realism_priority_expanded,asian_quota,,LEE Hsun Chieh,LEE Hsun Chieh,Monkeys,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007076,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
85eedd472c2b418d,run026_market_realism_priority_expanded,asian_quota,,HO Pin Shih Jung,HO Pin Shih Jung,Monkeys,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007288,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
e89b48e1fe1a2451,run026_market_realism_priority_expanded,asian_quota,,CHEN Bo Hao,CHEN Bo Hao,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000779,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
62b149591d143b15,run026_market_realism_priority_expanded,asian_quota,,CHEN Kuan Yu,CHEN Kuan Yu,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000941,https://en.cpbl.com.tw/team?ClubNo=AJL,5,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
35d4b6fb864e2875,run026_market_realism_priority_expanded,asian_quota,,CHIU Chun Wei,CHIU Chun Wei,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006720,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
0ee3c4355ff82918,run026_market_realism_priority_expanded,asian_quota,,CHU Cheng Yang,CHU Cheng Yang,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000128,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
33f988e821c937e3,run026_market_realism_priority_expanded,asian_quota,,CHUANG Hsin Yen,CHUANG Hsin Yen,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005509,https://en.cpbl.com.tw/team?ClubNo=AJL,1,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
674e5533305cb46e,run026_market_realism_priority_expanded,asian_quota,,LIN Tzu Wei,LIN Tzu Wei,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006237,https://en.cpbl.com.tw/team?ClubNo=AJL,4,1,1,0,0,0,1,0,2023-08-16 07:00:00+00:00,Ex-Red Sox infielder Lin Tzu-wei joins CPBL's Rakuten Monkeys - Focus Taiwan,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBfWENYLXhQbXFuUkh6eW9DazQ5YjVRLXhBb2JaNVNtLWVjZnZvZUFETTdQYlNRVVY3MU94b0pzWXpCRkNZVm8yZ0JYR1FKdTRnTzlwLQ?oc=5,korea_or_overseas_context_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
c8e2a43d3bddebed,run026_market_realism_priority_expanded,asian_quota,,SHU Chih Hao,SHU Chih Hao,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006857,https://en.cpbl.com.tw/team?ClubNo=AJL,0,0,0,0,0,0,0,0,,,,no_candidate_specific_news_found,candidate_news_signals_research_only_no_recommendation,False,False,False,False
