season,player_key,player_name,player_name_en,kbo_team,role_group,role_model_family,source_confidence_1_5,outcome_available,label_available,success,strong_success,failure,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,matched_to_savant,has_pre_kbo_savant_features,match_method,match_score,matched_savant_name,matched_savant_player_id,prior_savant_years,prior_savant_rows,prior_savant_latest_year,pre_pa,pre_pitch,pre_games,pre_start_proxy_games,pre_games_80plus_pitches,pre_games_90plus_pitches,pre_games_100plus_pitches,pre_bb_hbp_pct,pre_k_pct,pre_hr_pct,pre_woba_allowed,pre_xwoba_allowed_bbe,pre_xslg_allowed_bbe,pre_whiff_per_swing,pre_chase_rate,pre_zone_rate,pre_first_pitch_nonball_rate,pre_three_ball_pitch_rate,pre_hardhit_rate,pre_barrel_rate,pre_start_proxy_rate,pre_third_time_game_rate,pre_early_1_3_woba_allowed,pre_runner_on_base_woba_allowed,pre_risp_woba_allowed,pre_third_time_woba_allowed,pre_starter_stabilizer_score,pre_bb_pct,pre_woba,pre_zone_swing_rate,pre_nonfast_chase_rate,pre_nonfast_whiff_per_swing,pre_sweet_spot_rate,pre_air_bbe_rate,pre_same_field_air_rate_proxy,pre_low_velo_xwoba,pre_high_velo_xwoba,pre_break_off_xwoba,pre_hitter_count_xwoba,pre_ssg_message_screen_score,has_pre_kbo_milb,milb_stat_group,pre_kbo_milb_rows,pre_kbo_milb_latest_year,pre_kbo_milb_recent_rows,pre_kbo_milb_highest_level_score,pre_kbo_aaa_rows,pre_kbo_aa_rows,pre_kbo_milb_pa,pre_kbo_milb_hr,pre_kbo_milb_ops,pre_kbo_milb_obp,pre_kbo_milb_slg,pre_kbo_milb_k_pct,pre_kbo_milb_bb_pct,pre_kbo_milb_ip,pre_kbo_milb_games,pre_kbo_milb_games_started,pre_kbo_milb_k9,pre_kbo_milb_bb9,pre_kbo_milb_hr9,pre_kbo_milb_era,pre_kbo_milb_whip,has_model_pre_kbo_features,model_feature_source,archetype_cluster_id,archetype_name,archetype_input_features,z__hitter_quality_of_contact__pre_woba,z__hitter_quality_of_contact__pre_hardhit_rate,z__hitter_quality_of_contact__pre_barrel_rate,z__hitter_quality_of_contact__pre_sweet_spot_rate,z__hitter_quality_of_contact__pre_air_bbe_rate,z__hitter_quality_of_contact__pre_low_velo_xwoba,z__hitter_quality_of_contact__pre_high_velo_xwoba,z__hitter_quality_of_contact__pre_break_off_xwoba,z__hitter_quality_of_contact__pre_hitter_count_xwoba,hitter_quality_of_contact_score,hitter_quality_of_contact_nonnull_features,z__hitter_contact_discipline_floor__pre_bb_pct,z__hitter_contact_discipline_floor__pre_k_pct,z__hitter_contact_discipline_floor__pre_whiff_per_swing,z__hitter_contact_discipline_floor__pre_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_chase_rate,z__hitter_contact_discipline_floor__pre_nonfast_whiff_per_swing,z__hitter_contact_discipline_floor__pre_zone_swing_rate,hitter_contact_discipline_floor_score,hitter_contact_discipline_floor_nonnull_features,z__hitter_milb_surface_power__pre_kbo_milb_ops,z__hitter_milb_surface_power__pre_kbo_milb_obp,z__hitter_milb_surface_power__pre_kbo_milb_slg,z__hitter_milb_surface_power__pre_kbo_milb_hr,z__hitter_milb_surface_power__pre_kbo_milb_bb_pct,z__hitter_milb_surface_power__pre_kbo_milb_k_pct,hitter_milb_surface_power_score,hitter_milb_surface_power_nonnull_features,z__hitter_track_continuity__pre_kbo_milb_latest_year,z__hitter_track_continuity__pre_kbo_milb_recent_rows,z__hitter_track_continuity__pre_kbo_milb_highest_level_score,z__hitter_track_continuity__pre_kbo_aaa_rows,z__hitter_track_continuity__pre_kbo_milb_pa,hitter_track_continuity_score,hitter_track_continuity_nonnull_features,z__hitter_ssg_pilot_screen__pre_ssg_message_screen_score,hitter_ssg_pilot_screen_score,hitter_ssg_pilot_screen_nonnull_features,z__pitcher_damage_suppression__pre_woba_allowed,z__pitcher_damage_suppression__pre_xwoba_allowed_bbe,z__pitcher_damage_suppression__pre_xslg_allowed_bbe,z__pitcher_damage_suppression__pre_hardhit_rate,z__pitcher_damage_suppression__pre_barrel_rate,z__pitcher_damage_suppression__pre_kbo_milb_hr9,z__pitcher_damage_suppression__pre_kbo_milb_era,z__pitcher_damage_suppression__pre_kbo_milb_whip,pitcher_damage_suppression_score,pitcher_damage_suppression_nonnull_features,z__pitcher_command_floor__pre_bb_hbp_pct,z__pitcher_command_floor__pre_three_ball_pitch_rate,z__pitcher_command_floor__pre_first_pitch_nonball_rate,z__pitcher_command_floor__pre_zone_rate,z__pitcher_command_floor__pre_kbo_milb_bb9,z__pitcher_command_floor__pre_kbo_milb_bb_pct,pitcher_command_floor_score,pitcher_command_floor_nonnull_features,z__pitcher_raw_miss_upside__pre_k_pct,z__pitcher_raw_miss_upside__pre_whiff_per_swing,z__pitcher_raw_miss_upside__pre_chase_rate,z__pitcher_raw_miss_upside__pre_kbo_milb_k9,z__pitcher_raw_miss_upside__pre_kbo_milb_k_pct,pitcher_raw_miss_upside_score,pitcher_raw_miss_upside_nonnull_features,z__pitcher_role_continuity_workload__pre_start_proxy_rate,z__pitcher_role_continuity_workload__pre_start_proxy_games,z__pitcher_role_continuity_workload__pre_games_80plus_pitches,z__pitcher_role_continuity_workload__pre_games_90plus_pitches,z__pitcher_role_continuity_workload__pre_games_100plus_pitches,z__pitcher_role_continuity_workload__pre_kbo_milb_ip,z__pitcher_role_continuity_workload__pre_kbo_milb_games_started,z__pitcher_role_continuity_workload__pre_kbo_milb_recent_rows,z__pitcher_role_continuity_workload__pre_kbo_milb_latest_year,z__pitcher_role_continuity_workload__pre_kbo_aaa_rows,pitcher_role_continuity_workload_score,pitcher_role_continuity_workload_nonnull_features,z__pitcher_traffic_stress_control__pre_runner_on_base_woba_allowed,z__pitcher_traffic_stress_control__pre_risp_woba_allowed,z__pitcher_traffic_stress_control__pre_third_time_woba_allowed,z__pitcher_traffic_stress_control__pre_early_1_3_woba_allowed,z__pitcher_traffic_stress_control__pre_starter_stabilizer_score,pitcher_traffic_stress_control_score,pitcher_traffic_stress_control_nonnull_features,layer2_bridge_status,layer2_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed,score_release_allowed
2023,데이비드뷰캐넌,데이비드 뷰캐넌,David Andrew Buchanan,삼성,starter,pitcher,4,True,True,1,1,0,,188.0,5.569783352978143,,2.54,0.0,0,0,0,True,False,exact_variant,1.0,"Buchanan, David",571527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,9.0,2016.0,0.0,100.0,4.0,2.0,,,,,,0.1497067954467057,0.0689893066574681,687.3333333333334,117.0,116.0,5.682832201745877,2.6188166828322017,0.7070805043646944,3.823215324927255,1.3049224054316195,True,milb_only,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.2994538707383554,0.2561090000157618,0.30146176526859436,0.2856748786742372,3,,,,,0.4454559615196066,0.5529417939567312,0.49919887773816884,2,,,,-1.7126594996905764,-1.6284882294564325,-1.6705738645735044,2,,,,,,2.50909596245716,2.349429789106096,-1.1684897139230321,-3.0,1.209415795813904,0.3798903666908255,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,앨버트수아레즈,앨버트 수아레즈,Albert Joe Suárez,삼성,starter,pitcher,4,True,True,0,0,1,,108.0,2.198985971289452,,3.92,0.0,1,1,0,True,False,exact_variant,1.0,"Suárez, Albert",544150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,15.0,2018.0,0.0,100.0,3.0,3.0,,,,,,0.1645324020178502,0.0675203725261932,611.3333333333334,148.0,115.0,6.2420937840785164,2.5616139585605233,0.7508178844056707,3.665229007633587,1.272453653217012,True,milb_only,0,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,0.24055016559017786,0.3726463767018787,0.4400656211360459,0.3510873878093675,3,,,,,0.489045535627264,0.6070522241158761,0.54804887987157,2,,,,-1.3685229853700462,-1.245034950311235,-1.3067789678406405,2,,,,,,2.1719870175896094,2.3254560157478705,-1.1684897139230321,-2.8966206101082883,0.604707897906952,0.20740812144262236,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,테일러와이드너,테일러 와이드너,Taylor Browning Widener,삼성,starter,pitcher,4,True,True,0,0,1,,53.333333333333336,0.7817445393451516,,4.5600000000000005,0.0,0,0,0,True,True,exact_variant,1.0,"Widener, Taylor",642203.0,2022,1.0,2022.0,82.0,333.0,14.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.1707317073170731,0.024390243902439,0.3543209876543209,0.3535704104758829,0.5411166666666667,0.1839080459770115,0.3161290322580645,0.5225225225225225,0.6144578313253012,0.069069069069069,0.4000000000000001,0.0666666666666666,0.0,0.0,,0.3127906976744186,0.34375,,,,,,,,,,,,,,,,True,pitching,8.0,2022.0,4.0,100.0,2.0,0.0,,,,,,0.2957746478873239,0.0657276995305164,48.0,30.0,3.0,11.8125,2.625,1.6875,6.188055555555555,1.5019444444444443,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,0.394359797169103,0.646867110251198,0.15742616207429866,-0.07691923071593705,0.3874352376050155,-1.0209347953939631,-1.488296980705578,-0.5395934781712606,-0.19245702223589042,8,-0.071361195542172,0.7753835671745056,0.1913868863151092,0.44322722915658064,0.4407441551266663,0.6730880693355428,0.4087447852610387,6,0.008816163556229408,0.0,0.7881637030268064,2.0591756784663815,2.1494480544502363,1.0011207198999308,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,-0.3267591088409148,-0.359606600373382,1.1684897139230321,-0.5793241220216576,0.0,-0.07381853749783633,10,0.9655493303262812,0.2274776446698193,,,,0.5965134874980502,2,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,로니도슨,로니 도슨,Ronnie Dawson,키움,hitter,hitter,4,True,True,1,0,0,261.0,,1.766088843345642,147.02200317382812,,1.0,0,0,0,True,True,exact_variant,1.0,ronnie dawson,669008.0,2022,1.0,2022.0,3.0,15.0,,,,,,,0.6666666666666666,0.0,,,,0.2857142857142857,0.5454545454545454,,,,1.0,0.0,,,,,,,,0.0,0.0,0.25,0.7142857142857143,0.2,0.0,0.0,,0.333,,0.333,,,True,hitting,8.0,2022.0,2.0,100.0,2.0,0.0,855.0,18.0,0.7244315789473684,0.3399520467836257,0.3844795321637427,0.2292397660818713,0.1029239766081871,,,,,,,,,True,savant_and_milb,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,-1.91647687336676,2.8480036034075558,-0.7928557996273914,-2.1569719265729654,-1.9151948990833676,0.300253943222168,,0.056103376821258155,,-0.5110197964570717,7,-1.4349906699520427,-1.9999301545809973,-0.3983543370223984,-2.1543974787580322,-2.3288251053588875,0.8714239663043191,-3.0,-1.4921533970525769,7,-0.6504286336958864,-0.40683357372612483,-0.8256123653078123,-0.029057752037809224,-0.20796986963635908,-0.022165289610192058,-0.3570112473356974,6,-1.3339459376998315,0.0,,0.0,0.5570544227094074,-0.19422287874760602,4,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,에디슨러셀,에디슨 러셀,Addison Wayne Russell,키움,hitter,hitter,4,True,True,0,0,1,239.0,,1.0204066038131714,106.44100189208984,,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,1,hitter_failure_replacement_or_low_impact,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,아리엘후라도,아리엘 후라도,Ariel Bolívar Jurado Agrazal,키움,starter,pitcher,4,True,True,1,1,0,,183.66666666666663,5.876200112803231,,2.65,1.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,1,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,에릭요키시,에릭 요키시,Eric Spenser Jokisch,키움,starter,pitcher,4,True,True,0,0,1,,65.66666666666667,0.658504609431179,,4.39,1.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,이언매키니,이언 매키니,Ian McKinney,키움,starter,pitcher,4,True,True,0,0,1,,59.333333333333336,-0.2654385508946237,,6.52,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,닉윌리엄스,닉 윌리엄스,Nick Williams,한화,hitter,hitter,4,True,True,0,0,1,273.0,,-0.5914393663406372,78.50509643554688,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,브라이언오그레디,브라이언 오그레디,Brian O'Grady,한화,hitter,hitter,4,True,True,0,0,1,86.0,,-0.9236897230148317,-20.75860023498535,,0.0,1,1,1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,1,hitter_failure_replacement_or_low_impact,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,리카르도산체스,리카르도 산체스,Ricardo Jose Sánchez,한화,starter,pitcher,4,True,True,1,0,0,,126.0,2.201795138319131,,3.79,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,버치스미스,버치 스미스,Burch Taylor Smith,한화,starter,pitcher,4,True,True,0,0,1,,2.6666666666666665,0.0898003949362863,,6.75,0.0,1,1,0,True,False,exact_variant,1.0,"Smith, Burch",572143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,pitching,12.0,2021.0,1.0,100.0,1.0,0.0,,,,,,0.2413793103448276,0.1379310344827586,5.333333333333333,4.0,0.0,11.8125,6.75,5.0625,10.13,2.44,True,milb_only,0,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,-3.0,-3.0,-3.0,-3.0,3,,,,,-2.70258503912835,-1.9866319480622263,-2.3446084935952882,2,,,,2.0591756784663815,0.742553135798021,1.4008644071322012,2,,,,,,-0.5160132533279604,-0.43152792044805843,-0.5842448569615161,-1.1586482440433152,-0.604707897906952,-0.6590284345375604,5,,,,,,,0,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2023,펠릭스페냐,펠릭스 페냐,Félix Ricardo Peña,한화,starter,pitcher,4,True,True,1,0,0,,177.33333333333334,3.698220895864764,,3.6,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,4,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,소크라테스브리토,소크라테스 브리토,Sócrates Orel Brito,KIA,hitter,hitter,4,True,True,1,0,0,602.0,,3.535667181015014,121.21900177001952,,0.0,0,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,hitter_everyday_middle_order_anchor,first_kbo_pa;first_kbo_war;first_kbo_wrc_plus;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,에릭라우어,에릭 라우어,Eric Lauer,KIA,starter,pitcher,4,True,True,0,0,1,,34.666666666666664,0.7603555099081909,,4.93,0.0,0,0,0,True,True,exact_variant,1.0,"Lauer, Eric",641778.0,2022|2023,2.0,2023.0,872.0,3523.0,39.0,38.0,34.0,23.0,7.0,0.0974770642201834,0.2293577981651375,0.0493119266055045,0.3398682061440088,0.4035928840256476,0.603038490632811,0.2043542673559874,0.2672171846494965,0.5018038475983625,0.6070879181795503,0.0860259164439684,0.3982433138885398,0.0941802640582017,0.975802752293578,0.8731888642834547,0.3257187966610323,0.3533489416596838,0.3679768730886849,0.3518534123263638,55.76852864191677,,,,,,,,,,,,,,True,pitching,9.0,2023.0,2.0,100.0,1.0,0.0,,,,,,0.3157894736842105,0.1148325358851674,44.666666666666664,13.0,10.0,13.298507462686567,4.835820895522389,1.2089552238805972,5.034701492537314,1.7429850746268656,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,0.6937746096389006,-0.35131572570054537,-0.4997781782230846,-0.05869914455283043,-0.3689270102210256,-0.3764503665980601,-0.6375343374788336,-1.5685569733860074,-0.3959358908151858,8,-0.06967151801685302,-0.09232043090211194,0.2948549167191527,0.0,-1.2439438119435262,-1.135763506424687,-0.37447405842800424,6,1.1978748792799137,0.6069988692012865,0.0,2.973576818502288,2.6671166264919135,1.4891134386950804,5,2.738650059792017,2.8172390228939777,3.0,3.0,3.0,-0.34154458887896527,-0.19179018686580374,0.0,0.0,-0.604707897906952,1.3417846409034273,10,0.28379468796143414,-0.05257169834426502,0.3292849571655883,0.9053210272855599,1.043850505585394,0.5019358959307423,5,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,에릭스타우트,에릭 스타우트,Eric Stout,KIA,starter,pitcher,4,True,True,0,0,1,,16.0,0.2791539221963615,,5.06,0.0,1,0,0,True,True,exact_variant,1.0,"Stout, Eric",657770.0,2022,1.0,2022.0,110.0,454.0,20.0,0.0,0.0,0.0,0.0,0.1727272727272727,0.2272727272727272,0.0181818181818181,0.3747706422018348,0.3615788189810746,0.5423636363636364,0.2393617021276596,0.2411067193675889,0.4339207048458149,0.6545454545454545,0.0859030837004405,0.3636363636363636,0.0909090909090909,0.0,0.0,0.4166666666666667,0.3721428571428571,0.4315217391304348,,,,,,,,,,,,,,,,True,pitching,16.0,2023.0,4.0,100.0,4.0,0.0,,,,,,0.3057553956834532,0.1438848920863309,126.66666666666669,75.0,6.0,12.078947368421051,5.684210526315789,0.781578947368421,3.337447368421053,1.398157894736842,True,savant_and_milb,2,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-0.029290797496518438,0.48706181983069047,0.14419150836778216,0.30023897838413516,-0.27900086058379764,0.19912243075318448,0.6144319503772198,-0.09654547061090825,0.16752619487772347,8,-1.5849436013117724,-0.0860349191971682,-0.37141315435566646,-1.4521998814493253,-1.8904329985074366,-2.205951377828613,-1.2651626554416637,6,1.1555853170447734,1.6462849517579803,-0.4207430716793501,2.223131636670856,2.4075926674467727,1.4023703002482064,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,0.02217822005707566,-0.2876852802987056,1.1684897139230321,0.0,1.209415795813904,0.1471413191829865,10,-0.03211738982775462,-0.7871154391632779,,-0.995956979472607,,-0.6050632694878798,3,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,윌크로우,윌 크로우,William Chandler Crowe,KIA,starter,pitcher,4,True,True,0,0,1,,40.333333333333336,1.0934892047741822,,3.57,0.0,1,1,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,False,none,0,pitcher_failure_replacement_or_health_risk,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,0,outcome_archetype_label_only_no_prearrival_features,layer2_archetype_research_only_no_candidate_release,False,False,False,False
2024,제임스네일,제임스 네일,James Aubrey Naile,KIA,starter,pitcher,4,True,True,1,1,0,,149.33333333333334,4.307810690568332,,2.53,1.0,0,0,0,True,True,exact_variant,1.0,"Naile, James",664942.0,2022|2023,2.0,2023.0,117.0,434.0,17.0,0.0,0.0,0.0,0.0,0.094017094017094,0.1025641025641025,0.0256410256410256,0.3905982905982906,0.4017748317702866,0.5506108262108262,0.1459149696559768,0.2523430457541645,0.531369864703198,0.6923076923076923,0.0860990860990861,0.4998575498575499,0.0424501424501424,0.0,0.0,,0.4045081280375397,0.4493589743589744,,,,,,,,,,,,,,,,True,pitching,15.0,2023.0,2.0,100.0,2.0,0.0,,,,,,0.2292768959435626,0.074074074074074,132.33333333333334,75.0,6.0,8.841309823677582,2.856423173803526,0.7481108312342569,3.466045340050378,1.375541561712846,True,savant_and_milb,1,pitcher_load_bearing_rotation_anchor,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,0,-0.3571883979052279,-0.3150370607848795,0.05666035027733061,-1.1126268341242864,1.0531593314154197,0.2441959134991748,0.5195726580185018,-0.0,0.011091995049504144,8,-0.0,-0.09606461759435661,-0.9015665344074559,0.6324952675082142,0.2643952536857508,0.36563662736430225,0.04414933275940911,6,-1.3737642437165347,-1.1279225602076166,-0.23968132393809521,0.23088090020135882,0.429533195233061,-0.4161908064855654,5,-0.38713319821038894,-0.15651327904966542,-0.09733878040538675,0.0,0.0,0.04731353612176136,-0.2876852802987056,0.0,0.0,0.0,-0.08813570018423852,10,-0.5761541013742902,-0.9933040788880321,,,,-0.7847290901311612,2,outcome_archetype_with_prearrival_fingerprint,layer2_archetype_research_only_no_candidate_release,False,False,False,False
