player_id,player_name,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
686580,"Slaten, Justin",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/686580/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
572143,"Smith, Burch",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
686580,"Slaten, Justin",pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/686580/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
686580,"Slaten, Justin",pitching,14,Single-A,200,0,,https://statsapi.mlb.com/api/v1/people/686580/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
572143,"Smith, Burch",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
572143,"Smith, Burch",pitching,11,AAA,200,10,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
572143,"Smith, Burch",pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
572143,"Smith, Burch",pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/572143/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
681343,"Smith, Shane",pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/681343/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
681343,"Smith, Shane",pitching,11,AAA,200,2,,https://statsapi.mlb.com/api/v1/people/681343/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
681343,"Smith, Shane",pitching,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/681343/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
681343,"Smith, Shane",pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/681343/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
681343,"Smith, Shane",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/681343/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
700363,"Smith-Shawver, AJ",pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/700363/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
700363,"Smith-Shawver, AJ",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/700363/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
700363,"Smith-Shawver, AJ",pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/700363/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T00:26:14+09:00
605483,"Snell, Blake",pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/605483/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T00:26:14+09:00
700363,"Smith-Shawver, AJ",pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/700363/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T00:26:14+09:00
700363,"Smith-Shawver, AJ",pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/700363/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T00:26:14+09:00
605483,"Snell, Blake",pitching,11,AAA,200,7,,https://statsapi.mlb.com/api/v1/people/605483/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T00:26:14+09:00
