player_key,season,player_name,player_name_ko,player_name_statiz,player_name_en,arrival_season,kbo_team,kbo_team_raw,role_group,role_ko,template_status,release_note,pre_arrival_primary_league,pre_arrival_level,age_at_arrival,bats,throws,position_or_role,source_player_id,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,first_kbo_k_bb_pct,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,temporary_foreign_flag,outcome_available,label_available,success,strong_success,failure,statiz_matched,source_confidence_1_5,coverage_gap,source,target_only_columns,accessed_at,archetype_cluster_id,archetype_model_role,archetype_input_features
리카르도산체스,2023,리카르도 산체스,리카르도 산체스,산체스,Ricardo Jose Sánchez,2023,한화,한화 이글스,starter,투수,listed,,,,,,,1,15643.0,,126.0,2.201795138319131,,3.79,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
버치스미스,2023,버치 스미스,버치 스미스,스미스,Burch Taylor Smith,2023,한화,한화,starter,투수,released,"어깨 부상, 한화",,,,,,1,15540.0,,2.6666666666666665,0.0898003949362863,,6.75,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
펠릭스페냐,2023,펠릭스 페냐,펠릭스 페냐,페냐,Félix Ricardo Peña,2023,한화,한화 이글스,starter,투수,listed,,,,,,,1,15146.0,,177.33333333333334,3.698220895864764,,3.6,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
에릭라우어,2024,에릭 라우어,에릭 라우어,라우어,Eric Lauer,2024,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16161.0,,34.666666666666664,0.7603555099081909,,4.93,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
에릭스타우트,2024,에릭 스타우트,에릭 스타우트,스타우트,Eric Stout,2024,KIA,KIA,starter,투수,released,"임시 외국인, KIA",,,,,,1,16163.0,,16.0,0.2791539221963615,,5.06,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
윌크로우,2024,윌 크로우,윌 크로우,크로우,William Chandler Crowe,2024,KIA,KIA,starter,투수,released,"팔꿈치 부상, KIA",,,,,,1,16087.0,,40.333333333333336,1.0934892047741822,,3.57,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
제임스네일,2024,제임스 네일,제임스 네일,네일,James Aubrey Naile,2024,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16088.0,,149.33333333333334,4.307810690568332,,2.53,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
캠알드레드,2024,캠 알드레드,캠 알드레드,알드레드,Cam Alldred,2024,KIA,KIA,starter,투수,released,"임시 외국인, KIA",,,,,,1,16151.0,,43.666666666666664,1.195971330090573,,4.53,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
웨스벤자민,2024,웨스 벤자민,웨스 벤자민,벤자민,Wes Benjamin,2024,KT,kt wiz,starter,투수,listed,,,,,,,1,15143.0,,149.66666666666666,2.7077681215177463,,4.63,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
윌리엄쿠에바스,2024,윌리엄 쿠에바스,윌리엄 쿠에바스,쿠에바스,William Enrique Cuevas Osorio,2024,KT,kt wiz,starter,투수,listed,,,,,,,1,13942.0,,173.33333333333334,4.409441312716488,,4.1,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
디트릭엔스,2024,디트릭 엔스,디트릭 엔스,엔스,Dietrich Arthur Enns,2024,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16023.0,,167.66666666666666,3.766282559141343,,4.19,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
엘리에이저에르난데스,2024,엘리에이저 에르난데스,엘리에이저 에르난데스,에르난데스,Elieser Hernández,2024,LG,LG 트윈스,starter,투수,listed,,,,,,,1,16160.0,,47.0,1.3927626087030902,,4.02,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
케이시켈리,2024,케이시 켈리,케이시 켈리,켈리,Casey Patrick Kelly,2024,LG,LG,starter,투수,released,"성적 부진, LG",,,,,,1,13934.0,,113.66666666666669,1.8492238092777016,,4.51,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
다니엘카스타노,2024,다니엘 카스타노,다니엘 카스타노,카스타노,Daniel Alexander Castano,2024,NC,NC,starter,투수,released,"성적 부진 및 부상, NC",,,,,,1,16064.0,,111.66666666666669,1.892333275860024,,4.35,,0.0,1,1,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
에릭요키시,2024,에릭 요키시,에릭 요키시,요키시,Eric Spenser Jokisch,2024,NC,NC 다이노스,starter,투수,listed,,,,,,,1,13940.0,,39.333333333333336,0.1284947706263699,,5.72,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
카일하트,2024,카일 하트,카일 하트,하트,Kyle Patrick Hart,2024,NC,NC 다이노스,starter,투수,listed,,,,,,,1,16065.0,,157.0,6.150586745388057,,2.69,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
드류앤더슨,2024,드류 앤더슨,드류 앤더슨,앤더슨,Andrew James Anderson,2024,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,16146.0,,115.66666666666669,3.4467197298004493,,3.89,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
로버트더거,2024,로버트 더거,로버트 더거,더거,Robert Lee Dugger,2024,SSG,SSG,starter,투수,released,"성적 부진, SSG",,,,,,1,16141.0,,22.666666666666668,-0.8389506681770665,,12.71,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
로에니스엘리아스,2024,로에니스 엘리아스,로에니스 엘리아스,엘리아스,Roenis Elías,2024,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,15644.0,,123.66666666666669,3.6103183806963983,,4.08,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라울알칸타라,2024,라울 알칸타라,라울 알칸타라,알칸타라,Raul Alcántara,2024,두산,두산,starter,투수,released,"성적 부진, 두산",,,,,,1,13941.0,,64.33333333333333,1.154209860868482,,4.76,,1.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
브랜던워델,2024,브랜던 워델,브랜던 워델,브랜든,Brandon David Waddell,2024,두산,두산 베어스,starter,투수,listed,,,,,,,1,15153.0,,75.0,2.175058850519316,,3.12,,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
시라카와케이쇼,2024,시라카와 케이쇼,시라카와 케이쇼,시라카와,Keisho Shirakawa,2024,두산,두산,starter,투수,released,"임시 외국인, SSG, 두산",,,,,,1,16148.0,,34.333333333333336,0.1920650341595534,,6.03,,0.0,1,0,0,1,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
조던발라조빅,2024,조던 발라조빅,조던 발라조빅,발라조빅,Jordan Balazovic,2024,두산,두산 베어스,starter,투수,listed,,,,,,,1,16155.0,,57.0,1.253415195443148,,4.26,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
애런윌커슨,2024,애런 윌커슨,애런 윌커슨,윌커슨,Aaron Wilkerson,2024,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,12295.0,,196.66666666666663,6.056565445113432,,3.84,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
찰리반즈,2024,찰리 반즈,찰리 반즈,반즈,Charlie Barnes,2024,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,1,15011.0,,150.66666666666666,5.766521192136825,,3.35,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
데니레예스,2024,데니 레예스,데니 레예스,레예스,Denyi Reyes,2024,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,15861.0,,144.0,4.465718300718198,,3.81,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
코너시볼드,2024,코너 시볼드,코너 시볼드,코너,Connor Seabold,2024,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,1,15860.0,,160.0,5.2666814804380895,,3.43,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
아리엘후라도,2024,아리엘 후라도,아리엘 후라도,후라도,Ariel Bolívar Jurado Agrazal,2024,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,15531.0,,190.33333333333337,5.802878277442628,,3.36,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
엔마누엘데헤수스,2024,엔마누엘 데 헤수스,엔마누엘 데 헤수스,헤이수스,Enmanuel Jose De Jesus,2024,키움,키움 히어로즈,starter,투수,listed,,,,,,,1,16138.0,,171.33333333333334,4.394136893971022,,3.68,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
라이언와이스,2024,라이언 와이스,라이언 와이스,와이스,Ryan Weiss,2024,한화,한화 이글스,starter,투수,listed,,,,,,,1,16153.0,,91.66666666666669,2.5694821261501475,,3.73,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
리카르도산체스,2024,리카르도 산체스,리카르도 산체스,산체스,Ricardo Jose Sánchez,2024,한화,한화,starter,투수,released,"팔꿈치 부상 및 성적 부진, 한화",,,,,,1,15643.0,,53.333333333333336,1.2859074647655164,,4.22,,0.0,1,1,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,0,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
펠릭스페냐,2024,펠릭스 페냐,펠릭스 페냐,페냐,Félix Ricardo Peña,2024,한화,한화,starter,투수,released,"성적 부진, 한화",,,,,,1,15146.0,,37.333333333333336,0.1786515505609682,,6.27,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
하이메바리아,2024,하이메 바리아,하이메 바리아,바리아,Jaime Barria,2024,한화,한화 이글스,starter,투수,listed,,,,,,,1,16150.0,,92.66666666666669,1.4110862447003436,,5.15,,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,2,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
애덤올러,2025,애덤 올러,애덤 올러,올러,Adam Oller,2025,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16261.0,,149.0,3.6059733784792254,,3.62,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
제임스네일,2025,제임스 네일,제임스 네일,네일,James Aubrey Naile,2025,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,16088.0,,164.33333333333334,6.590633835096206,,2.25,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,1,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
엔마누엘데헤수스,2025,엔마누엘 데 헤수스,엔마누엘 데 헤수스,헤이수스,Enmanuel Jose De Jesus,2025,KT,kt wiz,starter,투수,listed,,,,,,,1,16138.0,,163.66666666666666,2.468155612977192,,3.96,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,4,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
윌리엄쿠에바스,2025,윌리엄 쿠에바스,윌리엄 쿠에바스,쿠에바스,William Enrique Cuevas Osorio,2025,KT,kt,starter,투수,released,"성적 부진, kt",,,,,,1,13942.0,,98.33333333333331,0.3723167242986874,,5.4,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00,3,starter,first_kbo_ip;first_kbo_war;first_kbo_era;first_kbo_k_bb_pct;in_season_replaced;injury_exit_flag;performance_exit_flag;renewed_next_year
