rule_type,rule,rule_description,components,hidden_interaction_lift,loss_rate_lift_vs_baseline,hidden_need_score,games,win_pct,complement_win_pct,win_pct_delta,loss_rate,avg_run_diff,avg_team_runs,avg_opp_runs,avg_starter_outs,avg_bullpen_ip,avg_of_rbi,avg_of_high_obp,avg_ssg_errors,avg_unearned_runs,avg_team_run_kill,avg_ofdh_run_kill,avg_opp_win_pct,avg_park_total_runs
triple,bullpen_bb4plus AND opp_runs_ge6 AND high_run_park,bullpen issued 4+ walks + opponent scored 6+ runs + game was in a higher-run venue bucket,bullpen_bb4plus;opp_runs_ge6;high_run_park,0.07638888888888884,0.3151183970856102,1.7847222222222219,9,0.1111111111111111,0.4807692307692308,-0.3696581196581197,0.8888888888888888,-3.7777777777777777,5.222222222222222,9.0,13.333333333333334,4.518518518518519,1.4444444444444444,0.4222222222222222,0.0,0.4444444444444444,1.3333333333333333,0.4444444444444444,0.5186106452136143,11.059259259259257
triple,of_top_obp_le_250 AND opp_runs_ge6 AND opp_offense_top3,OF table-setter OBP was .250 or lower + opponent scored 6+ runs + opponent ranked top 3 by current team OPS,of_top_obp_le_250;opp_runs_ge6;opp_offense_top3,0.07638888888888884,0.3151183970856102,1.7847222222222219,9,0.1111111111111111,0.4807692307692308,-0.3696581196581197,0.8888888888888888,-4.777777777777778,5.111111111111111,9.88888888888889,11.333333333333334,4.962962962962964,1.4444444444444444,0.4444444444444444,0.0,0.3333333333333333,1.4444444444444444,0.6666666666666666,0.5530358227079539,11.195459976105138
triple,of_top_obp_le_250 AND opp_runs_ge6 AND unearned_runs_ge1,OF table-setter OBP was .250 or lower + opponent scored 6+ runs + SSG allowed at least 1 unearned run,of_top_obp_le_250;opp_runs_ge6;unearned_runs_ge1,0.07638888888888884,0.3151183970856102,1.7847222222222219,9,0.1111111111111111,0.4807692307692308,-0.3696581196581197,0.8888888888888888,-4.222222222222222,4.666666666666667,8.88888888888889,12.777777777777779,4.37037037037037,1.6666666666666667,0.3580246913580247,0.0,1.6666666666666667,1.1111111111111112,0.4444444444444444,0.5158036256396914,9.837514934289128
pair,starter_disaster AND of_top_obp_le_250,starter disaster: 5+ ER or fewer than 4 innings + OF table-setter OBP was .250 or lower,starter_disaster;of_top_obp_le_250,0.07352941176470584,0.24975891996142718,1.777000964320154,17,0.17647058823529413,0.5227272727272727,-0.34625668449197855,0.8235294117647058,-3.8823529411764706,5.176470588235294,9.058823529411764,10.823529411764707,5.098039215686274,1.411764705882353,0.30781979458450043,0.0,0.4117647058823529,0.9411764705882353,0.47058823529411764,0.5093786430489701,10.271916508538897
pair,of_rbi_lt3 AND ofdh_run_kill_ge1,outfielders combined for fewer than 3 RBI + OF/DH slots had at least 1 GDP/CS run-kill event,of_rbi_lt3;ofdh_run_kill_ge1,0.0982142857142857,0.23872950819672134,1.774151053864169,16,0.1875,0.5111111111111111,-0.32361111111111107,0.8125,-3.0625,3.625,6.6875,12.9375,4.3125,0.75,0.3296875,0.0,0.9375,1.625,1.0625,0.5183637457715327,10.466666666666665
pair,bullpen_er3plus AND bullpen_bb4plus,bullpen allowed 3+ ER + bullpen issued 4+ walks,bullpen_er3plus;bullpen_bb4plus,0.0,0.34289617486338797,1.7650273224043715,12,0.08333333333333333,0.5102040816326531,-0.42687074829931976,0.9166666666666666,-5.083333333333333,4.75,9.833333333333334,12.416666666666666,4.583333333333333,1.3333333333333333,0.4166666666666667,0.0,0.4166666666666667,1.1666666666666667,0.4166666666666667,0.5298497813131133,10.665412186379928
triple,starter_short_lt5 AND bullpen_er3plus AND of_top_obp_le_250,starter failed to complete 5 innings + bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower,starter_short_lt5;bullpen_er3plus;of_top_obp_le_250,0.0,0.34289617486338797,1.7650273224043715,12,0.08333333333333333,0.5102040816326531,-0.42687074829931976,0.9166666666666666,-5.083333333333333,5.166666666666667,10.25,10.166666666666666,5.194444444444444,1.6666666666666667,0.325,0.0,0.3333333333333333,0.9166666666666666,0.4166666666666667,0.5224705287130783,10.381989247311829
triple,starter_short_lt5 AND bullpen_er3plus AND opp_runs_ge6,starter failed to complete 5 innings + bullpen allowed 3+ ER + opponent scored 6+ runs,starter_short_lt5;bullpen_er3plus;opp_runs_ge6,0.0,0.34289617486338797,1.7650273224043715,12,0.08333333333333333,0.5102040816326531,-0.42687074829931976,0.9166666666666666,-5.416666666666667,5.166666666666667,10.583333333333334,9.666666666666666,5.277777777777778,1.5833333333333333,0.35833333333333334,0.0,0.3333333333333333,0.8333333333333334,0.4166666666666667,0.5274846530068635,10.335245952292672
triple,bullpen_er3plus AND bullpen_bb4plus AND opp_runs_ge6,bullpen allowed 3+ ER + bullpen issued 4+ walks + opponent scored 6+ runs,bullpen_er3plus;bullpen_bb4plus;opp_runs_ge6,0.0,0.34289617486338797,1.7650273224043715,12,0.08333333333333333,0.5102040816326531,-0.42687074829931976,0.9166666666666666,-5.083333333333333,4.75,9.833333333333334,12.416666666666666,4.583333333333333,1.3333333333333333,0.4166666666666667,0.0,0.4166666666666667,1.1666666666666667,0.4166666666666667,0.5298497813131133,10.665412186379928
pair,of_rbi_lt3 AND of_top_obp_le_250,outfielders combined for fewer than 3 RBI + OF table-setter OBP was .250 or lower,of_rbi_lt3;of_top_obp_le_250,0.0,0.09289617486338808,1.7486338797814212,42,0.3333333333333333,0.631578947368421,-0.2982456140350877,0.6666666666666667,-2.142857142857143,3.761904761904762,5.904761904761905,13.904761904761905,4.134920634920634,0.8333333333333334,0.26397101575673,0.0,0.40476190476190477,1.0476190476190477,0.35714285714285715,0.5105661387449532,10.413078779899056
pair,of_high_rbi_zero AND team_runs_le3,high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs,of_high_rbi_zero;team_runs_le3,0.005434782608695676,0.30122950819672134,1.7458125445473986,16,0.125,0.5333333333333333,-0.4083333333333333,0.875,-4.3125,1.875,6.1875,13.0,4.104166666666666,0.1875,0.1795138888888889,0.0,0.8125,0.9375,0.5,0.5263037686870975,10.137668010752687
triple,of_rbi_lt3 AND of_high_rbi_zero AND team_runs_le3,outfielders combined for fewer than 3 RBI + high-leverage OF lineup slots had 0 RBI + SSG scored 3 or fewer runs,of_rbi_lt3;of_high_rbi_zero;team_runs_le3,0.005434782608695676,0.30122950819672134,1.7458125445473986,16,0.125,0.5333333333333333,-0.4083333333333333,0.875,-4.3125,1.875,6.1875,13.0,4.104166666666666,0.1875,0.1795138888888889,0.0,0.8125,0.9375,0.5,0.5263037686870975,10.137668010752687
triple,of_high_rbi_zero AND of_top_obp_le_250 AND team_runs_le3,high-leverage OF lineup slots had 0 RBI + OF table-setter OBP was .250 or lower + SSG scored 3 or fewer runs,of_high_rbi_zero;of_top_obp_le_250;team_runs_le3,0.005434782608695676,0.30122950819672134,1.7458125445473986,16,0.125,0.5333333333333333,-0.4083333333333333,0.875,-4.3125,1.875,6.1875,13.0,4.104166666666666,0.1875,0.1795138888888889,0.0,0.8125,0.9375,0.5,0.5263037686870975,10.137668010752687
triple,of_high_rbi_zero AND replacement_slot_rbi_lt3 AND team_runs_le3,high-leverage OF lineup slots had 0 RBI + OF/DH slots had fewer than 3 RBI + SSG scored 3 or fewer runs,of_high_rbi_zero;replacement_slot_rbi_lt3;team_runs_le3,0.005434782608695676,0.30122950819672134,1.7458125445473986,16,0.125,0.5333333333333333,-0.4083333333333333,0.875,-4.3125,1.875,6.1875,13.0,4.104166666666666,0.1875,0.1795138888888889,0.0,0.8125,0.9375,0.5,0.5263037686870975,10.137668010752687
triple,of_rbi_lt3 AND opp_offense_top3 AND team_run_kill_ge2,outfielders combined for fewer than 3 RBI + opponent ranked top 3 by current team OPS + SSG had 2+ GDP/CS run-kill events,of_rbi_lt3;opp_offense_top3;team_run_kill_ge2,0.16666666666666663,0.2595628415300547,1.7349726775956285,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-2.6666666666666665,4.5,7.166666666666667,13.0,4.444444444444445,1.0,0.4458333333333333,0.0,0.3333333333333333,2.6666666666666665,0.8333333333333334,0.534471766848816,11.71111111111111
triple,opp_offense_top3 AND high_run_park AND team_run_kill_ge2,opponent ranked top 3 by current team OPS + game was in a higher-run venue bucket + SSG had 2+ GDP/CS run-kill events,opp_offense_top3;high_run_park;team_run_kill_ge2,0.16666666666666663,0.2595628415300547,1.7349726775956285,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-2.6666666666666665,4.5,7.166666666666667,13.0,4.444444444444445,1.0,0.4458333333333333,0.0,0.3333333333333333,2.6666666666666665,0.8333333333333334,0.534471766848816,11.71111111111111
triple,replacement_slot_rbi_lt3 AND opp_runs_ge6 AND high_run_park,OF/DH slots had fewer than 3 RBI + opponent scored 6+ runs + game was in a higher-run venue bucket,replacement_slot_rbi_lt3;opp_runs_ge6;high_run_park,0.044642857142857206,0.28337236533957855,1.7264344262295088,14,0.14285714285714285,0.5106382978723404,-0.36778115501519754,0.8571428571428572,-4.0,4.0,8.0,13.285714285714286,4.69047619047619,0.9285714285714286,0.2864795918367347,0.0,0.2857142857142857,1.1428571428571428,0.5714285714285714,0.4893467672781691,10.94285714285714
triple,starter_short_lt5 AND of_rbi_lt3 AND opp_sp_right,starter failed to complete 5 innings + outfielders combined for fewer than 3 RBI + opponent starter was right-handed,starter_short_lt5;of_rbi_lt3;opp_sp_right,0.10769230769230775,0.22622950819672139,1.7197982345523335,15,0.2,0.5,-0.3,0.8,-5.0,3.2,8.2,11.066666666666666,4.977777777777778,0.6,0.25981481481481483,0.0,0.9333333333333333,0.6666666666666666,0.3333333333333333,0.5125734822984954,10.193388774122921
single,replacement_slot_rbi_lt3,OF/DH slots had fewer than 3 RBI,replacement_slot_rbi_lt3,,0.10122950819672139,1.716393442622951,40,0.325,0.6190476190476191,-0.29404761904761906,0.675,-2.275,3.4,5.675,13.675,4.225,0.8,0.2621695665445666,0.0,0.525,0.95,0.375,0.5113665890010125,10.391725859420522
pair,of_rbi_lt3 AND replacement_slot_rbi_lt3,outfielders combined for fewer than 3 RBI + OF/DH slots had fewer than 3 RBI,of_rbi_lt3;replacement_slot_rbi_lt3,0.0,0.10122950819672139,1.716393442622951,40,0.325,0.6190476190476191,-0.29404761904761906,0.675,-2.275,3.4,5.675,13.675,4.225,0.8,0.2621695665445666,0.0,0.525,0.95,0.375,0.5113665890010125,10.391725859420522
triple,starter_short_lt5 AND of_high_rbi_zero AND opp_sp_right,starter failed to complete 5 innings + high-leverage OF lineup slots had 0 RBI + opponent starter was right-handed,starter_short_lt5;of_high_rbi_zero;opp_sp_right,0.12587412587412583,0.24441132637853946,1.7159234208414533,11,0.18181818181818182,0.48,-0.29818181818181816,0.8181818181818181,-4.545454545454546,3.3636363636363638,7.909090909090909,11.636363636363637,4.848484848484848,0.6363636363636364,0.21792929292929292,0.0,0.9090909090909091,0.7272727272727273,0.36363636363636365,0.5195061211190243,10.2386119257087
pair,starter_disaster AND bullpen_er3plus,starter disaster: 5+ ER or fewer than 4 innings + bullpen allowed 3+ ER,starter_disaster;bullpen_er3plus,-0.007575757575757569,0.3353204172876304,1.7019374068554396,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-5.545454545454546,5.454545454545454,11.0,10.090909090909092,5.09090909090909,1.5454545454545454,0.32272727272727275,0.0,0.36363636363636365,1.0,0.45454545454545453,0.5025662304086418,10.299056190379885
pair,of_rbi_lt3 AND low_run_park,outfielders combined for fewer than 3 RBI + game was in a lower-run venue bucket,of_rbi_lt3;low_run_park,-0.019480519480519543,0.3353204172876304,1.7019374068554396,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-3.4545454545454546,2.3636363636363638,5.818181818181818,13.636363636363637,3.6060606060606064,0.6363636363636364,0.2656565656565657,0.0,1.0909090909090908,0.9090909090909091,0.45454545454545453,0.519359493553042,8.961876832844577
triple,starter_disaster AND bullpen_er3plus AND opp_runs_ge6,starter disaster: 5+ ER or fewer than 4 innings + bullpen allowed 3+ ER + opponent scored 6+ runs,starter_disaster;bullpen_er3plus;opp_runs_ge6,-0.007575757575757569,0.3353204172876304,1.7019374068554396,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-5.545454545454546,5.454545454545454,11.0,10.090909090909092,5.09090909090909,1.5454545454545454,0.32272727272727275,0.0,0.36363636363636365,1.0,0.45454545454545453,0.5025662304086418,10.299056190379885
triple,of_rbi_lt3 AND of_top_obp_le_250 AND low_run_park,outfielders combined for fewer than 3 RBI + OF table-setter OBP was .250 or lower + game was in a lower-run venue bucket,of_rbi_lt3;of_top_obp_le_250;low_run_park,-0.019480519480519543,0.3353204172876304,1.7019374068554396,11,0.09090909090909091,0.5,-0.40909090909090906,0.9090909090909091,-3.4545454545454546,2.3636363636363638,5.818181818181818,13.636363636363637,3.6060606060606064,0.6363636363636364,0.2656565656565657,0.0,1.0909090909090908,0.9090909090909091,0.45454545454545453,0.519359493553042,8.961876832844577
pair,team_runs_le3 AND opp_sp_right,SSG scored 3 or fewer runs + opponent starter was right-handed,team_runs_le3;opp_sp_right,-0.027459954233409634,0.26833477135461603,1.6962899050905953,19,0.15789473684210525,0.5476190476190477,-0.3897243107769424,0.8421052631578947,-3.9473684210526314,2.1052631578947367,6.052631578947368,13.68421052631579,3.9122807017543857,0.47368421052631576,0.2079509671614935,0.0,0.8421052631578947,0.7894736842105263,0.42105263157894735,0.5294427015891572,10.214899456650523
triple,of_rbi_lt3 AND team_runs_le3 AND opp_sp_right,outfielders combined for fewer than 3 RBI + SSG scored 3 or fewer runs + opponent starter was right-handed,of_rbi_lt3;team_runs_le3;opp_sp_right,-0.027459954233409634,0.26833477135461603,1.6962899050905953,19,0.15789473684210525,0.5476190476190477,-0.3897243107769424,0.8421052631578947,-3.9473684210526314,2.1052631578947367,6.052631578947368,13.68421052631579,3.9122807017543857,0.47368421052631576,0.2079509671614935,0.0,0.8421052631578947,0.7894736842105263,0.42105263157894735,0.5294427015891572,10.214899456650523
triple,replacement_slot_rbi_lt3 AND team_runs_le3 AND opp_sp_right,OF/DH slots had fewer than 3 RBI + SSG scored 3 or fewer runs + opponent starter was right-handed,replacement_slot_rbi_lt3;team_runs_le3;opp_sp_right,-0.027459954233409634,0.26833477135461603,1.6962899050905953,19,0.15789473684210525,0.5476190476190477,-0.3897243107769424,0.8421052631578947,-3.9473684210526314,2.1052631578947367,6.052631578947368,13.68421052631579,3.9122807017543857,0.47368421052631576,0.2079509671614935,0.0,0.8421052631578947,0.7894736842105263,0.42105263157894735,0.5294427015891572,10.214899456650523
triple,starter_disaster AND of_high_rbi_zero AND opp_sp_right,starter disaster: 5+ ER or fewer than 4 innings + high-leverage OF lineup slots had 0 RBI + opponent starter was right-handed,starter_disaster;of_high_rbi_zero;opp_sp_right,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-5.857142857142857,3.857142857142857,9.714285714285714,12.0,4.714285714285714,0.5714285714285714,0.146031746031746,0.0,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.4660631994733377,10.21505376344086
triple,starter_disaster AND of_high_rbi_zero AND high_run_park,starter disaster: 5+ ER or fewer than 4 innings + high-leverage OF lineup slots had 0 RBI + game was in a higher-run venue bucket,starter_disaster;of_high_rbi_zero;high_run_park,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-4.857142857142857,5.0,9.857142857142858,11.142857142857142,5.142857142857143,0.5714285714285714,0.17857142857142858,0.0,0.2857142857142857,1.1428571428571428,0.5714285714285714,0.43749177090190916,10.942857142857141
triple,starter_disaster AND replacement_slot_rbi_lt3 AND high_run_park,starter disaster: 5+ ER or fewer than 4 innings + OF/DH slots had fewer than 3 RBI + game was in a higher-run venue bucket,starter_disaster;replacement_slot_rbi_lt3;high_run_park,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-3.857142857142857,4.285714285714286,8.142857142857142,11.857142857142858,5.333333333333334,0.8571428571428571,0.21581632653061225,0.0,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.46390900446199984,10.733333333333333
triple,bullpen_bb4plus AND of_rbi_lt3 AND opp_top3_win_pct,bullpen issued 4+ walks + outfielders combined for fewer than 3 RBI + opponent ranked top 3 by current 2026 win percentage,bullpen_bb4plus;of_rbi_lt3;opp_top3_win_pct,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-6.714285714285714,2.5714285714285716,9.285714285714286,12.714285714285714,4.619047619047619,0.8571428571428571,0.3964285714285714,0.0,0.2857142857142857,1.1428571428571428,0.42857142857142855,0.5767369242779078,10.433859995611147
triple,bullpen_bb4plus AND replacement_slot_rbi_lt3 AND opp_top3_win_pct,bullpen issued 4+ walks + OF/DH slots had fewer than 3 RBI + opponent ranked top 3 by current 2026 win percentage,bullpen_bb4plus;replacement_slot_rbi_lt3;opp_top3_win_pct,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-6.714285714285714,2.5714285714285716,9.285714285714286,12.714285714285714,4.619047619047619,0.8571428571428571,0.3964285714285714,0.0,0.2857142857142857,1.1428571428571428,0.42857142857142855,0.5767369242779078,10.433859995611147
triple,bullpen_bb4plus AND replacement_slot_rbi_lt3 AND opp_offense_top3,bullpen issued 4+ walks + OF/DH slots had fewer than 3 RBI + opponent ranked top 3 by current team OPS,bullpen_bb4plus;replacement_slot_rbi_lt3;opp_offense_top3,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-5.714285714285714,3.142857142857143,8.857142857142858,13.285714285714286,4.666666666666667,1.1428571428571428,0.43928571428571433,0.0,0.2857142857142857,1.2857142857142858,0.2857142857142857,0.5624512099921936,10.902523590081193
triple,bullpen_bb4plus AND opp_sp_right AND opp_top3_win_pct,bullpen issued 4+ walks + opponent starter was right-handed + opponent ranked top 3 by current 2026 win percentage,bullpen_bb4plus;opp_sp_right;opp_top3_win_pct,0.1071428571428572,0.28337236533957855,1.6844262295081973,7,0.14285714285714285,0.46296296296296297,-0.3201058201058201,0.8571428571428572,-5.428571428571429,3.2857142857142856,8.714285714285714,12.285714285714286,4.761904761904761,1.1428571428571428,0.3607142857142857,0.0,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.5805230288836846,10.433859995611147
triple,starter_disaster AND of_top_obp_le_250 AND opp_sp_right,starter disaster: 5+ ER or fewer than 4 innings + OF table-setter OBP was .250 or lower + opponent starter was right-handed,starter_disaster;of_top_obp_le_250;opp_sp_right,0.08333333333333337,0.2595628415300547,1.6816939890710385,12,0.16666666666666666,0.4897959183673469,-0.3231292517006803,0.8333333333333334,-5.083333333333333,4.416666666666667,9.5,12.083333333333334,4.805555555555555,1.25,0.24024470899470898,0.0,0.4166666666666667,0.75,0.3333333333333333,0.49461683580536037,10.269802867383513
pair,starter_short_lt5 AND replacement_slot_rbi_lt3,starter failed to complete 5 innings + OF/DH slots had fewer than 3 RBI,starter_short_lt5;replacement_slot_rbi_lt3,0.0854700854700855,0.20400728597449913,1.6626033347344826,18,0.2222222222222222,0.5116279069767442,-0.289405684754522,0.7777777777777778,-4.111111111111111,3.0555555555555554,7.166666666666667,10.88888888888889,5.092592592592593,0.6666666666666666,0.2526234567901235,0.0,0.8333333333333334,0.8333333333333334,0.4444444444444444,0.5062092264602969,10.364861015472805
triple,starter_short_lt5 AND of_rbi_lt3 AND of_top_obp_le_250,starter failed to complete 5 innings + outfielders combined for fewer than 3 RBI + OF table-setter OBP was .250 or lower,starter_short_lt5;of_rbi_lt3;of_top_obp_le_250,0.0854700854700855,0.20400728597449913,1.6626033347344826,18,0.2222222222222222,0.5116279069767442,-0.289405684754522,0.7777777777777778,-4.111111111111111,3.5555555555555554,7.666666666666667,10.722222222222221,5.092592592592593,0.6111111111111112,0.258179012345679,0.0,0.6111111111111112,1.0,0.4444444444444444,0.5080909468904045,10.376728110599077
triple,starter_short_lt5 AND of_rbi_lt3 AND replacement_slot_rbi_lt3,starter failed to complete 5 innings + outfielders combined for fewer than 3 RBI + OF/DH slots had fewer than 3 RBI,starter_short_lt5;of_rbi_lt3;replacement_slot_rbi_lt3,0.0854700854700855,0.20400728597449913,1.6626033347344826,18,0.2222222222222222,0.5116279069767442,-0.289405684754522,0.7777777777777778,-4.111111111111111,3.0555555555555554,7.166666666666667,10.88888888888889,5.092592592592593,0.6666666666666666,0.2526234567901235,0.0,0.8333333333333334,0.8333333333333334,0.4444444444444444,0.5062092264602969,10.364861015472805
triple,starter_short_lt5 AND opp_offense_top3 AND high_run_park,starter failed to complete 5 innings + opponent ranked top 3 by current team OPS + game was in a higher-run venue bucket,starter_short_lt5;opp_offense_top3;high_run_park,0.14102564102564108,0.2595628415300547,1.6580496006725518,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-2.5,3.8333333333333335,6.333333333333333,11.166666666666666,5.111111111111112,0.5,0.3458333333333334,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.5277777777777778,11.222222222222221
triple,starter_short_lt5 AND bullpen_bb4plus AND opp_runs_ge6,starter failed to complete 5 innings + bullpen issued 4+ walks + opponent scored 6+ runs,starter_short_lt5;bullpen_bb4plus;opp_runs_ge6,0.0625,0.30122950819672134,1.6547131147540985,8,0.125,0.4716981132075472,-0.3466981132075472,0.875,-6.0,4.625,10.625,9.75,5.25,1.375,0.375,0.0,0.375,0.875,0.375,0.5161180969652632,10.356451612903225
triple,starter_short_lt5 AND opp_runs_ge6 AND opp_top3_win_pct,starter failed to complete 5 innings + opponent scored 6+ runs + opponent ranked top 3 by current 2026 win percentage,starter_short_lt5;opp_runs_ge6;opp_top3_win_pct,0.0625,0.30122950819672134,1.6547131147540985,8,0.125,0.4716981132075472,-0.3466981132075472,0.875,-5.25,4.875,10.125,10.625,4.833333333333333,2.0,0.3590277777777778,0.0,1.125,0.75,0.375,0.6017076502732241,9.796236559139786
pair,starter_short_lt5 AND ofdh_run_kill_ge1,starter failed to complete 5 innings + OF/DH slots had at least 1 GDP/CS run-kill event,starter_short_lt5;ofdh_run_kill_ge1,0.10389610389610382,0.24441132637853946,1.6499893549073872,11,0.18181818181818182,0.48,-0.29818181818181816,0.8181818181818181,-3.272727272727273,3.909090909090909,7.181818181818182,10.272727272727273,5.121212121212121,0.9090909090909091,0.31212121212121213,0.0,1.1818181818181819,1.4545454545454546,1.0,0.5073360331424848,10.340371456500488
triple,of_rbi_lt3 AND high_run_park AND ofdh_run_kill_ge1,outfielders combined for fewer than 3 RBI + game was in a higher-run venue bucket + OF/DH slots had at least 1 GDP/CS run-kill event,of_rbi_lt3;high_run_park;ofdh_run_kill_ge1,0.10389610389610382,0.24441132637853946,1.6499893549073872,11,0.18181818181818182,0.48,-0.29818181818181816,0.8181818181818181,-2.8181818181818183,4.363636363636363,7.181818181818182,13.090909090909092,4.454545454545454,0.8181818181818182,0.37045454545454537,0.0,0.7272727272727273,1.7272727272727273,1.0909090909090908,0.5054987817282899,11.133333333333333
pair,replacement_slot_rbi_lt3 AND low_run_park,OF/DH slots had fewer than 3 RBI + game was in a lower-run venue bucket,replacement_slot_rbi_lt3;low_run_park,-0.02857142857142858,0.32622950819672136,1.6327868852459018,10,0.1,0.49019607843137253,-0.3901960784313725,0.9,-3.3,2.2,5.5,14.1,3.4666666666666663,0.6,0.24222222222222226,0.0,1.2,0.9,0.5,0.5229083461341526,8.966129032258065
triple,starter_short_lt5 AND starter_disaster AND bullpen_er3plus,starter failed to complete 5 innings + starter disaster: 5+ ER or fewer than 4 innings + bullpen allowed 3+ ER,starter_short_lt5;starter_disaster;bullpen_er3plus,-0.016666666666666607,0.32622950819672136,1.6327868852459018,10,0.1,0.49019607843137253,-0.3901960784313725,0.9,-5.5,5.4,10.9,9.2,5.333333333333333,1.5,0.35500000000000004,0.0,0.4,0.9,0.5,0.5163149169415695,10.255628476084539
triple,starter_disaster AND bullpen_er3plus AND of_top_obp_le_250,starter disaster: 5+ ER or fewer than 4 innings + bullpen allowed 3+ ER + OF table-setter OBP was .250 or lower,starter_disaster;bullpen_er3plus;of_top_obp_le_250,-0.016666666666666607,0.32622950819672136,1.6327868852459018,10,0.1,0.49019607843137253,-0.3901960784313725,0.9,-5.4,5.8,11.2,10.5,5.0,1.6,0.315,0.0,0.4,1.1,0.5,0.507822853449506,10.311720430107528
triple,of_rbi_lt3 AND replacement_slot_rbi_lt3 AND low_run_park,outfielders combined for fewer than 3 RBI + OF/DH slots had fewer than 3 RBI + game was in a lower-run venue bucket,of_rbi_lt3;replacement_slot_rbi_lt3;low_run_park,-0.02857142857142858,0.32622950819672136,1.6327868852459018,10,0.1,0.49019607843137253,-0.3901960784313725,0.9,-3.3,2.2,5.5,14.1,3.4666666666666663,0.6,0.24222222222222226,0.0,1.2,0.9,0.5,0.5229083461341526,8.966129032258065
triple,of_top_obp_le_250 AND replacement_slot_rbi_lt3 AND low_run_park,OF table-setter OBP was .250 or lower + OF/DH slots had fewer than 3 RBI + game was in a lower-run venue bucket,of_top_obp_le_250;replacement_slot_rbi_lt3;low_run_park,-0.02857142857142858,0.32622950819672136,1.6327868852459018,10,0.1,0.49019607843137253,-0.3901960784313725,0.9,-3.3,2.2,5.5,14.1,3.4666666666666663,0.6,0.24222222222222226,0.0,1.2,0.9,0.5,0.5229083461341526,8.966129032258065
triple,starter_short_lt5 AND of_top_obp_le_250 AND unearned_runs_ge1,starter failed to complete 5 innings + OF table-setter OBP was .250 or lower + SSG allowed at least 1 unearned run,starter_short_lt5;of_top_obp_le_250;unearned_runs_ge1,0.12745098039215697,0.2595628415300547,1.6173256187720995,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-4.5,4.0,8.5,10.0,4.999999999999999,1.1666666666666667,0.29537037037037034,0.0,2.0,0.8333333333333334,0.6666666666666666,0.5481857112079217,9.50394265232975
triple,of_rbi_lt3 AND opp_top3_win_pct AND unearned_runs_ge1,outfielders combined for fewer than 3 RBI + opponent ranked top 3 by current 2026 win percentage + SSG allowed at least 1 unearned run,of_rbi_lt3;opp_top3_win_pct;unearned_runs_ge1,0.12745098039215697,0.2595628415300547,1.6173256187720995,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-5.333333333333333,2.3333333333333335,7.666666666666667,13.833333333333334,3.722222222222222,0.6666666666666666,0.31203703703703706,0.0,2.0,1.5,0.5,0.6122495446265939,9.524014336917563
triple,replacement_slot_rbi_lt3 AND opp_top3_win_pct AND unearned_runs_ge1,OF/DH slots had fewer than 3 RBI + opponent ranked top 3 by current 2026 win percentage + SSG allowed at least 1 unearned run,replacement_slot_rbi_lt3;opp_top3_win_pct;unearned_runs_ge1,0.12745098039215697,0.2595628415300547,1.6173256187720995,6,0.16666666666666666,0.45454545454545453,-0.28787878787878785,0.8333333333333334,-5.333333333333333,2.3333333333333335,7.666666666666667,13.833333333333334,3.722222222222222,0.6666666666666666,0.31203703703703706,0.0,2.0,1.5,0.5,0.6122495446265939,9.524014336917563
