candidate_key,candidate_news_scope,fit_slot,player_id,player_name,search_name,team_or_org,position_or_role,market_realism_status,contract_control_bucket,medical_risk_bucket,market_realism_fit_blend_for_triage_only,person_url,source_url
aae107fb0870c57a,run026_market_realism_priority_expanded,asian_quota,,SUNG Jia Xiang,SUNG Jia Xiang,Monkeys,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006854,https://en.cpbl.com.tw/team?ClubNo=AJL
ed8069af84e7da32,run026_market_realism_priority_expanded,asian_quota,,YEN Hung Chun,YEN Hung Chun,Monkeys,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004032,https://en.cpbl.com.tw/team?ClubNo=AJL
6d21920972978d14,run026_market_realism_priority_expanded,asian_quota,,CHEN Chen Wei,CHEN Chen Wei,Monkeys,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004633,https://en.cpbl.com.tw/team?ClubNo=AJL
f5ec66bd0722a34a,run026_market_realism_priority_expanded,asian_quota,,LIN Cheng Hua,LIN Cheng Hua,Monkeys,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006235,https://en.cpbl.com.tw/team?ClubNo=AJL
e8f3e3878c060e93,run026_market_realism_priority_expanded,asian_quota,,CHEN Jia Le,CHEN Jia Le,Monkeys,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006858,https://en.cpbl.com.tw/team?ClubNo=AJL
2a1d65c12015b8b7,run026_market_realism_priority_expanded,asian_quota,,LEE Hsun Chieh,LEE Hsun Chieh,Monkeys,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007076,https://en.cpbl.com.tw/team?ClubNo=AJL
85eedd472c2b418d,run026_market_realism_priority_expanded,asian_quota,,HO Pin Shih Jung,HO Pin Shih Jung,Monkeys,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007288,https://en.cpbl.com.tw/team?ClubNo=AJL
e89b48e1fe1a2451,run026_market_realism_priority_expanded,asian_quota,,CHEN Bo Hao,CHEN Bo Hao,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000779,https://en.cpbl.com.tw/team?ClubNo=AJL
62b149591d143b15,run026_market_realism_priority_expanded,asian_quota,,CHEN Kuan Yu,CHEN Kuan Yu,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000941,https://en.cpbl.com.tw/team?ClubNo=AJL
35d4b6fb864e2875,run026_market_realism_priority_expanded,asian_quota,,CHIU Chun Wei,CHIU Chun Wei,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006720,https://en.cpbl.com.tw/team?ClubNo=AJL
0ee3c4355ff82918,run026_market_realism_priority_expanded,asian_quota,,CHU Cheng Yang,CHU Cheng Yang,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000128,https://en.cpbl.com.tw/team?ClubNo=AJL
33f988e821c937e3,run026_market_realism_priority_expanded,asian_quota,,CHUANG Hsin Yen,CHUANG Hsin Yen,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005509,https://en.cpbl.com.tw/team?ClubNo=AJL
674e5533305cb46e,run026_market_realism_priority_expanded,asian_quota,,LIN Tzu Wei,LIN Tzu Wei,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006237,https://en.cpbl.com.tw/team?ClubNo=AJL
c8e2a43d3bddebed,run026_market_realism_priority_expanded,asian_quota,,SHU Chih Hao,SHU Chih Hao,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006857,https://en.cpbl.com.tw/team?ClubNo=AJL
b8963aac11f8948c,run026_market_realism_priority_expanded,asian_quota,,SU Chun Chang,SU Chun Chang,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005558,https://en.cpbl.com.tw/team?ClubNo=AJL
6ef5e5d088b43852,run026_market_realism_priority_expanded,asian_quota,,WANG Chih Hsuan,WANG Chih Hsuan,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006228,https://en.cpbl.com.tw/team?ClubNo=AJL
fca601c9c0a1eb72,run026_market_realism_priority_expanded,asian_quota,,ZENG Jia Hui,ZENG Jia Hui,Monkeys,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007074,https://en.cpbl.com.tw/team?ClubNo=AJL
84bcba4882651eb7,run026_market_realism_priority_expanded,asian_quota,,HSU He Chieh,HSU He Chieh,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007589,https://en.cpbl.com.tw/team?ClubNo=AJL
674e5533305cb46e,run026_market_realism_priority_expanded,asian_quota,,LIN Tzu Wei,LIN Tzu Wei,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006237,https://en.cpbl.com.tw/team?ClubNo=AJL
acf85126eff5dd77,run026_market_realism_priority_expanded,asian_quota,,ZHANG Zhao Hong,ZHANG Zhao Hong,Monkeys,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007312,https://en.cpbl.com.tw/team?ClubNo=AJL
57aa835510e54b2a,run026_market_realism_priority_expanded,asian_quota,,MA Chieh Sen,MA Chieh Sen,Monkeys,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006240,https://en.cpbl.com.tw/team?ClubNo=AJL
8641d06a1bc8bd2c,run026_market_realism_priority_expanded,asian_quota,,YU Te Lung,YU Te Lung,Monkeys,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003563,https://en.cpbl.com.tw/team?ClubNo=AJL
4c7654c2dda9450a,run026_market_realism_priority_expanded,asian_quota,,LIN Chih Ping,LIN Chih Ping,Monkeys,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003345,https://en.cpbl.com.tw/team?ClubNo=AJL
68a44bdcddcae016,run026_market_realism_priority_expanded,asian_quota,,LIU Zi Jie,LIU Zi Jie,Monkeys,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007018,https://en.cpbl.com.tw/team?ClubNo=AJL
dce54d9788f1dcaa,run026_market_realism_priority_expanded,asian_quota,,CHEN Jhih Jia,CHEN Jhih Jia,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006926,https://en.cpbl.com.tw/team?ClubNo=AKP
f6073ac5026d6782,run026_market_realism_priority_expanded,asian_quota,,CHEN Shih Chia,CHEN Shih Chia,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007064,https://en.cpbl.com.tw/team?ClubNo=AKP
0ff03967ef9243da,run026_market_realism_priority_expanded,asian_quota,,LIU Shih Hao,LIU Shih Hao,TSG Hawks,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001258,https://en.cpbl.com.tw/team?ClubNo=AKP
617fb5714ca2b4ce,run026_market_realism_priority_expanded,asian_quota,,GAO Sheng En,GAO Sheng En,TSG Hawks,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006936,https://en.cpbl.com.tw/team?ClubNo=AKP
bac181e61958d35d,run026_market_realism_priority_expanded,asian_quota,,JI Qing Ran,JI Qing Ran,TSG Hawks,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006929,https://en.cpbl.com.tw/team?ClubNo=AKP
a922e9456870e1d7,run026_market_realism_priority_expanded,asian_quota,,SUNG Po Han,SUNG Po Han,TSG Hawks,First-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007302,https://en.cpbl.com.tw/team?ClubNo=AKP
212e67914d8a0517,run026_market_realism_priority_expanded,asian_quota,,WANG Po Jung,WANG Po Jung,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000935,https://en.cpbl.com.tw/team?ClubNo=AKP
ddad3bfed0cc316e,run026_market_realism_priority_expanded,asian_quota,,YEN Ching Hong,YEN Ching Hong,TSG Hawks,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006835,https://en.cpbl.com.tw/team?ClubNo=AKP
a6addb878528fe84,run026_market_realism_priority_expanded,asian_quota,,CHEN Po Ching,CHEN Po Ching,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006832,https://en.cpbl.com.tw/team?ClubNo=AKP
f9e5ab332d1af127,run026_market_realism_priority_expanded,asian_quota,,CHEN Yu Hung,CHEN Yu Hung,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006833,https://en.cpbl.com.tw/team?ClubNo=AKP
9493f90b76c0e96b,run026_market_realism_priority_expanded,asian_quota,,CHIANG Chen Yen,CHIANG Chen Yen,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002679,https://en.cpbl.com.tw/team?ClubNo=AKP
5aa19918f5627ef3,run026_market_realism_priority_expanded,asian_quota,,HSU Chun Yang,HSU Chun Yang,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005285,https://en.cpbl.com.tw/team?ClubNo=AKP
e8bb6bc4603c1cc7,run026_market_realism_priority_expanded,asian_quota,,HUANG Tzu Peng,HUANG Tzu Peng,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002274,https://en.cpbl.com.tw/team?ClubNo=AKP
ccf550e300d4c49e,run026_market_realism_priority_expanded,asian_quota,,Huang Qun,Huang Qun,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006982,https://en.cpbl.com.tw/team?ClubNo=AKP
66f59da1eb0c35b4,run026_market_realism_priority_expanded,asian_quota,,LEE Hsin Yin,LEE Hsin Yin,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006918,https://en.cpbl.com.tw/team?ClubNo=AKP
ff23e50d8c4f8eda,run026_market_realism_priority_expanded,asian_quota,,LIN Shi Xiang,LIN Shi Xiang,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006949,https://en.cpbl.com.tw/team?ClubNo=AKP
9605648ef0326673,run026_market_realism_priority_expanded,asian_quota,,SHIH Tzu Chien,SHIH Tzu Chien,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002348,https://en.cpbl.com.tw/team?ClubNo=AKP
3de36f5c2ff61bcd,run026_market_realism_priority_expanded,asian_quota,,WU Yu Cheng,WU Yu Cheng,TSG Hawks,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006921,https://en.cpbl.com.tw/team?ClubNo=AKP
12af1bc15459f28e,run026_market_realism_priority_expanded,asian_quota,,WANG Po Hsuan,WANG Po Hsuan,TSG Hawks,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005340,https://en.cpbl.com.tw/team?ClubNo=AKP
1fd6f844a2943e0f,run026_market_realism_priority_expanded,asian_quota,,TANG Jia Hao,TANG Jia Hao,TSG Hawks,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005333,https://en.cpbl.com.tw/team?ClubNo=AKP
c91443b452410bb5,run026_market_realism_priority_expanded,asian_quota,,CHU Meng,CHU Meng,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007631,https://en.cpbl.com.tw/team?ClubNo=AKP
4ff898a4544d85b6,run026_market_realism_priority_expanded,asian_quota,,HU Kuan Yu,HU Kuan Yu,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004643,https://en.cpbl.com.tw/team?ClubNo=AKP
b900cfa1663d7462,run026_market_realism_priority_expanded,asian_quota,,TSENG Tzu Yu,TSENG Tzu Yu,TSG Hawks,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006927,https://en.cpbl.com.tw/team?ClubNo=AKP
cb11c96369b4e297,run026_market_realism_priority_expanded,asian_quota,,KUO Fu Lin,KUO Fu Lin,TSG Hawks,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001291,https://en.cpbl.com.tw/team?ClubNo=AKP
b0a00180a595a814,run026_market_realism_priority_expanded,asian_quota,,WU Nien Ting,WU Nien Ting,TSG Hawks,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000003649,https://en.cpbl.com.tw/team?ClubNo=AKP
969549914b703c4c,run026_market_realism_priority_expanded,asian_quota,,CHANG Hsiang,CHANG Hsiang,U-Lions,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006716,https://en.cpbl.com.tw/team?ClubNo=ADD
a2fa511dc31771d5,run026_market_realism_priority_expanded,asian_quota,,CHEN Chung Yu,CHEN Chung Yu,U-Lions,Catcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002298,https://en.cpbl.com.tw/team?ClubNo=ADD
5fe07483eaef76c0,run026_market_realism_priority_expanded,asian_quota,,CHEN Chieh Hsien,CHEN Chieh Hsien,U-Lions,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001804,https://en.cpbl.com.tw/team?ClubNo=ADD
0b812c640f1dcd85,run026_market_realism_priority_expanded,asian_quota,,TAI Po Cheng,TAI Po Cheng,U-Lions,Center-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007036,https://en.cpbl.com.tw/team?ClubNo=ADD
7f2f95b0859773a3,run026_market_realism_priority_expanded,asian_quota,,Chu Chia En,Chu Chia En,U-Lions,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005522,https://en.cpbl.com.tw/team?ClubNo=ADD
adc641cc3dfc1814,run026_market_realism_priority_expanded,asian_quota,,SU Chih Chieh,SU Chih Chieh,U-Lions,Left-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000001474,https://en.cpbl.com.tw/team?ClubNo=ADD
baa01d5a3b043301,run026_market_realism_priority_expanded,asian_quota,,CHENG Hao,CHENG Hao,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007044,https://en.cpbl.com.tw/team?ClubNo=ADD
b15ce6e5cec77ad1,run026_market_realism_priority_expanded,asian_quota,,CHIU Hao Chun,CHIU Hao Chun,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000000998,https://en.cpbl.com.tw/team?ClubNo=ADD
a9d26a3b7dc7ec14,run026_market_realism_priority_expanded,asian_quota,,CHUNG Yun Hua,CHUNG Yun Hua,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007293,https://en.cpbl.com.tw/team?ClubNo=ADD
aecd28f0b051ce5b,run026_market_realism_priority_expanded,asian_quota,,KAO Wei Chiang,KAO Wei Chiang,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005315,https://en.cpbl.com.tw/team?ClubNo=ADD
15f39d3f14fac56f,run026_market_realism_priority_expanded,asian_quota,,LEE Chi Feng,LEE Chi Feng,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006127,https://en.cpbl.com.tw/team?ClubNo=ADD
90e11c1c15d4ad6d,run026_market_realism_priority_expanded,asian_quota,,LEE Chun,LEE Chun,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007292,https://en.cpbl.com.tw/team?ClubNo=ADD
8c495ec1e6adc3da,run026_market_realism_priority_expanded,asian_quota,,LIN Shao En,LIN Shao En,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006848,https://en.cpbl.com.tw/team?ClubNo=ADD
0e86dd777ca7ddde,run026_market_realism_priority_expanded,asian_quota,,LIU Hsuan Ta,LIU Hsuan Ta,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004637,https://en.cpbl.com.tw/team?ClubNo=ADD
f56c5b09bbc8a697,run026_market_realism_priority_expanded,asian_quota,,TAKASHIO Masaki,TAKASHIO Masaki,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006818,https://en.cpbl.com.tw/team?ClubNo=ADD
78b8f8058e9409a6,run026_market_realism_priority_expanded,asian_quota,,WU Cheng Yu,WU Cheng Yu,U-Lions,Pitcher,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005482,https://en.cpbl.com.tw/team?ClubNo=ADD
d9b39c2d629886b2,run026_market_realism_priority_expanded,asian_quota,,CHIU Chih Cheng,CHIU Chih Cheng,U-Lions,Right-Fielder,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000005531,https://en.cpbl.com.tw/team?ClubNo=ADD
56dfa716f9d4693d,run026_market_realism_priority_expanded,asian_quota,,LIN Ching Kai,LIN Ching Kai,U-Lions,Second-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000004642,https://en.cpbl.com.tw/team?ClubNo=ADD
47004f9708094417,run026_market_realism_priority_expanded,asian_quota,,CHANG Hao Wei,CHANG Hao Wei,U-Lions,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007037,https://en.cpbl.com.tw/team?ClubNo=ADD
eab42a42b03e9bef,run026_market_realism_priority_expanded,asian_quota,,CHEN Chung Ting,CHEN Chung Ting,U-Lions,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002289,https://en.cpbl.com.tw/team?ClubNo=ADD
734430f58e29c9e7,run026_market_realism_priority_expanded,asian_quota,,CHEN Sheng Ping,CHEN Sheng Ping,U-Lions,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007268,https://en.cpbl.com.tw/team?ClubNo=ADD
d4756d9ea6252634,run026_market_realism_priority_expanded,asian_quota,,LIN Hong Xian,LIN Hong Xian,U-Lions,Shortstop,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000007071,https://en.cpbl.com.tw/team?ClubNo=ADD
31666aa70a9929f9,run026_market_realism_priority_expanded,asian_quota,,CHEN Yung Chi（Ma Yaw Ciru）,CHEN Yung Chi（Ma Yaw Ciru）,U-Lions,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002661,https://en.cpbl.com.tw/team?ClubNo=ADD
fd242618f24b0412,run026_market_realism_priority_expanded,asian_quota,,LIN Tzu Hao,LIN Tzu Hao,U-Lions,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000006223,https://en.cpbl.com.tw/team?ClubNo=ADD
6bf2c020c4e11236,run026_market_realism_priority_expanded,asian_quota,,PAN Chieh Kai,PAN Chieh Kai,U-Lions,Third-Base Man,buyout_salary_agent_check_needed,eligible_but_contract_buyout_unknown,candidate_medical_news_not_collected,44.5,https://en.cpbl.com.tw/team/person?Acnt=0000002707,https://en.cpbl.com.tw/team?ClubNo=ADD
08d5a18c327d9b93,run026_market_realism_priority_expanded,foreign_hitter,686823.0,will brennan,will brennan,SF,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,medical_history_watch,92.166,,
d30bb7a0c8810b39,run026_market_realism_priority_expanded,foreign_hitter,683079.0,omar martinez,omar martinez,LAA,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,89.438,,
c7b49f5657f0b336,run026_market_realism_priority_expanded,foreign_hitter,663967.0,césar salazar,césar salazar,HOU,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,89.415,,
c07d037cda2b8992,run026_market_realism_priority_expanded,foreign_hitter,689041.0,rhylan thomas,rhylan thomas,,OF/DH candidate pool,manual_contact_priority_locked,recent_free_agent_or_released_high_access,no_public_medical_signal_from_roster_transactions,86.419,,
e7a8764273b7dcb2,run026_market_realism_priority_expanded,foreign_hitter,644433.0,chadwick tromp,chadwick tromp,BAL,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,80.609,,
3edf37c0ec4e3096,run026_market_realism_priority_expanded,foreign_hitter,606115.0,orlando arcia,orlando arcia,MIN,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.741,,
528cf226e7fba270,run026_market_realism_priority_expanded,foreign_hitter,660644.0,vidal bruján,vidal bruján,NYM,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,78.346,,
5322310d436edffd,run026_market_realism_priority_expanded,foreign_hitter,650859.0,luis rengifo,luis rengifo,MIL,OF/DH candidate pool,manual_contact_priority_locked,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,77.722,,
266dcf1c8ea0bbbd,run026_market_realism_priority_expanded,foreign_hitter,664059.0,sam haggerty,sam haggerty,,OF/DH candidate pool,manual_contact_priority_locked,recent_free_agent_or_released_high_access,medical_history_watch,76.058,,
87e2ce08bfcae78b,run026_market_realism_priority_expanded,foreign_hitter,640492.0,josé azócar,josé azócar,ATL,OF/DH candidate pool,manual_contact_priority_locked,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,72.044,,
