player_key,season,player_name,player_name_ko,player_name_statiz,player_name_en,arrival_season,kbo_team,kbo_team_raw,role_group,role_ko,template_status,release_note,pre_arrival_primary_league,pre_arrival_level,age_at_arrival,bats,throws,position_or_role,source_player_id,first_kbo_pa,first_kbo_ip,first_kbo_war,first_kbo_wrc_plus,first_kbo_era,first_kbo_k_bb_pct,renewed_next_year,in_season_replaced,injury_exit_flag,performance_exit_flag,temporary_foreign_flag,outcome_available,label_available,success,strong_success,failure,statiz_matched,source_confidence_1_5,coverage_gap,source,target_only_columns,accessed_at
숀모리만도,2022,숀 모리만도,숀 모리만도,,,2022,SSG,SSG 랜더스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
윌머폰트,2022,윌머 폰트,윌머 폰트,,,2022,SSG,SSG 랜더스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
이반노바,2022,이반 노바,이반 노바,,,2022,SSG,SSG,unknown,,released,"성적 부진, SSG",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
케빈크론,2022,케빈 크론,케빈 크론,,,2022,SSG,SSG,unknown,,released,"성적 부진, SSG",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
호세미겔페르난데스,2022,호세 미겔 페르난데스,호세 미겔 페르난데스,,,2022,두산,두산 베어스,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
로버트스탁,2022,로버트 스탁,로버트 스탁,,,2022,두산,두산 베어스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
브랜던워델,2022,브랜던 워델,브랜던 워델,,,2022,두산,두산 베어스,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
아리엘미란다,2022,아리엘 미란다,아리엘 미란다,,,2022,두산,두산,unknown,,released,"성적 부진, 두산",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
잭렉스,2022,잭 렉스,잭 렉스,,,2022,롯데,롯데 자이언츠,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
댄스트레일리,2022,댄 스트레일리,댄 스트레일리,,,2022,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
찰리반즈,2022,찰리 반즈,찰리 반즈,,,2022,롯데,롯데 자이언츠,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
DJ피터스,2022,DJ 피터스,DJ 피터스,,,2022,롯데,롯데,unknown,,released,"성적 부진, 롯데",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
글렌스파크맨,2022,글렌 스파크맨,글렌 스파크맨,,,2022,롯데,롯데,unknown,,released,"성적 부진, 롯데",,,,,,,,,,,,,,0.0,1,0,1,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
호세피렐라,2022,호세 피렐라,호세 피렐라,,,2022,삼성,삼성 라이온즈,hitter,야수,listed,,,,,,,야수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
데이비드뷰캐넌,2022,데이비드 뷰캐넌,데이비드 뷰캐넌,,,2022,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
앨버트수아레즈,2022,앨버트 수아레즈,앨버트 수아레즈,,,2022,삼성,삼성 라이온즈,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
야시엘푸이그,2022,야시엘 푸이그,야시엘 푸이그,,,2022,키움,키움 히어로즈,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
에릭요키시,2022,에릭 요키시,에릭 요키시,,,2022,키움,키움 히어로즈,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
타일러애플러,2022,타일러 애플러,타일러 애플러,,,2022,키움,키움 히어로즈,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
마이크터크먼,2022,마이크 터크먼,마이크 터크먼,,,2022,한화,한화 이글스,hitter,야수,listed,,,,,,,야수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
예프리라미레즈,2022,예프리 라미레즈,예프리 라미레즈,,,2022,한화,한화 이글스,starter,투수,listed,,,,,,,투수,,,,,,,,0.0,0,0,0,0,False,True,0.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
펠릭스페냐,2022,펠릭스 페냐,펠릭스 페냐,,,2022,한화,한화 이글스,starter,투수,listed,,,,,,,투수,,,,,,,,1.0,0,0,0,0,False,True,1.0,0.0,0.0,False,2,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
닉킹험,2022,닉 킹험,닉 킹험,,,2022,한화,한화,unknown,,released,"상완근 및 전완부 부상, 한화",,,,,,,,,,,,,,0.0,1,1,0,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라이언카펜터,2022,라이언 카펜터,라이언 카펜터,,,2022,한화,한화,unknown,,released,"팔꿈치 부상, 한화",,,,,,,,,,,,,,0.0,1,1,0,0,False,True,0.0,0.0,1.0,False,4,no local STATIZ season outcome attached yet,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
소크라테스브리토,2023,소크라테스 브리토,소크라테스 브리토,소크라테스,Sócrates Orel Brito,2023,KIA,KIA 타이거즈,hitter,야수,listed,,,,,,,8,14996.0,608.0,,4.003747940063477,124.95099639892578,,0.046052631578947366,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
마리오산체스,2023,마리오 산체스,마리오 산체스,산체스,Mario Sanchez,2023,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,15648.0,,63.666666666666664,0.1339933136739961,,5.9399999999999995,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
숀앤더슨,2023,숀 앤더슨,숀 앤더슨,앤더슨,Shaun Anderson,2023,KIA,KIA,starter,투수,released,"기복있는 모습, KIA",,,,,,1,15533.0,,79.0,1.3281492839414129,,3.76,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
아도니스메디나,2023,아도니스 메디나,아도니스 메디나,메디나,Adonis Medina,2023,KIA,KIA,starter,투수,released,"성적 부진, KIA",,,,,,1,15534.0,,58.0,0.058467914097147,,6.05,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
토마스파노니,2023,토마스 파노니,토마스 파노니,파노니,Thomas Edward Pannone Jr,2023,KIA,KIA 타이거즈,starter,투수,listed,,,,,,,1,15147.0,,82.33333333333333,1.765471942708966,,4.26,,0.0,0,0,0,0,True,True,0.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
앤서니알포드,2023,앤서니 알포드,앤서니 알포드,알포드,Anthony Alford,2023,KT,kt wiz,hitter,야수,listed,,,,,,,7,15144.0,547.0,,3.9759349822998047,123.47000122070312,,0.170018281535649,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
보슐서,2023,보 슐서,보 슐서,슐서,Beau Grayson Sulser,2023,KT,kt,starter,투수,released,"성적 부진, kt",,,,,,1,15542.0,,49.666666666666664,0.3451239033690224,,5.62,,0.0,1,0,1,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
웨스벤자민,2023,웨스 벤자민,웨스 벤자민,벤자민,Wes Benjamin,2023,KT,kt wiz,starter,투수,listed,,,,,,,1,15143.0,,160.0,3.1433074588978807,,3.54,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
윌리엄쿠에바스,2023,윌리엄 쿠에바스,윌리엄 쿠에바스,쿠에바스,William Enrique Cuevas Osorio,2023,KT,kt wiz,starter,투수,listed,,,,,,,1,13942.0,,114.33333333333333,4.672736560080278,,2.6,,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
오스틴딘,2023,오스틴 딘,오스틴 딘,오스틴,Austin James Dean,2023,LG,LG 트윈스,hitter,야수,listed,,,,,,,3,15532.0,583.0,,5.129427433013916,153.89199829101562,,0.03773584905660377,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
아담플럿코,2023,아담 플럿코,아담 플럿코,플럿코,Adam Gregory Plutko,2023,LG,LG 트윈스,starter,투수,listed,,,,,,,1,15003.0,,123.33333333333333,4.443898154050806,,2.41,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
케이시켈리,2023,케이시 켈리,케이시 켈리,켈리,Casey Patrick Kelly,2023,LG,LG 트윈스,starter,투수,listed,,,,,,,1,13934.0,,178.66666666666666,3.3683585531384805,,3.83,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
제이슨마틴,2023,제이슨 마틴,제이슨 마틴,마틴,Jason Martin,2023,NC,NC 다이노스,hitter,야수,listed,,,,,,,8,15537.0,503.0,,3.5465073585510254,125.48999786376952,,0.09940357852882704,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
에릭페디,2023,에릭 페디,에릭 페디,페디,Erick James Fedde,2023,NC,NC 다이노스,starter,투수,listed,,,,,,,1,15535.0,,180.33333333333334,7.631768488486962,,2.0,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
태너털리,2023,태너 털리,태너 털리,태너,Tanner Paul Tully,2023,NC,NC 다이노스,starter,투수,listed,,,,,,,1,15653.0,,64.66666666666667,1.8124392990837603,,2.92,,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
기예르모에레디아,2023,기예르모 에레디아,기예르모 에레디아,에레디아,Guillermo Heredia Molina,2023,SSG,SSG 랜더스,hitter,야수,listed,,,,,,,7,15530.0,523.0,,3.948648452758789,135.85499572753906,,0.06883365200764818,1.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
로에니스엘리아스,2023,로에니스 엘리아스,로에니스 엘리아스,엘리아스,Roenis Elías,2023,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,15644.0,,131.33333333333334,2.9161509111133435,,3.7,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
커크맥카티,2023,커크 맥카티,커크 맥카티,맥카티,Kirkland Kirk McCarty,2023,SSG,SSG 랜더스,starter,투수,listed,,,,,,,1,15528.0,,130.0,2.8665549667166377,,3.39,,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
에니로메로,2023,에니 로메로,에니 로메로,,,2023,SSG,SSG,unknown,,released,"어깨 부상, SSG",,,,,,,,,,,,,,0.0,1,1,0,0,False,True,0.0,0.0,1.0,False,4,STATIZ Korean name/team match not found; manual alias review needed,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
호세로하스,2023,호세 로하스,호세 로하스,로하스,Jose Rojas,2023,두산,두산 베어스,hitter,야수,listed,,,,,,,7,15539.0,464.0,,2.5899457931518555,133.47900390625,,0.028017241379310345,0.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
딜런파일,2023,딜런 파일,딜런 파일,딜런,Dylan Michael File ,2023,두산,두산,starter,투수,released,"팔꿈치 부상, 두산",,,,,,1,15538.0,,9.0,-0.0455230920713838,,8.0,,0.0,1,1,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template_release_row,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
라울알칸타라,2023,라울 알칸타라,라울 알칸타라,알칸타라,Raul Alcántara,2023,두산,두산 베어스,starter,투수,listed,,,,,,,1,13941.0,,192.0,5.360761910681514,,2.67,,0.0,0,0,0,0,True,True,1.0,1.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
브랜던워델,2023,브랜던 워델,브랜던 워델,브랜든,Brandon David Waddell,2023,두산,두산 베어스,starter,투수,listed,,,,,,,1,15153.0,,104.66666666666667,3.3043802587696893,,2.49,,1.0,0,0,0,0,True,True,1.0,0.0,0.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
니코구드럼,2023,니코 구드럼,니코 구드럼,구드럼,Niko Goodrum,2023,롯데,롯데 자이언츠,hitter,야수,listed,,,,,,,5,15651.0,201.0,,0.4046840369701385,115.03800201416016,,0.11442786069651742,0.0,0,0,0,0,True,True,0.0,0.0,1.0,True,4,,ko_wiki_foreign_player_template,first_kbo_pa;first_kbo_ip;first_kbo_war;first_kbo_wrc_plus;first_kbo_era;first_kbo_k_bb_pct;renewed_next_year;in_season_replaced;injury_exit_flag;performance_exit_flag;temporary_foreign_flag;success;strong_success;failure,2026-06-12T07:54:00.241530+00:00
