year,t_code,t_code_name,split_value,games,players,pa,ab,h,doubles,triples,hr,bb,hbp,sf,so,tb,r,rbi,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,split_type,pa_rank,r_rank,rbi_rank,hr_rank,avg_rank,obp_rank,slg_rank,ops_rank,iso_rank,bb_pct_rank,k_pct_rank,team_count_in_split
2024,12001,KT,6-9_lower_lineup,144,31,2426.0,2122,555,95,7,36,215,22,15,485,772,298,261.0,26.0,0.26154571159283696,0.33361415332771693,0.36380772855796417,0.6974218818856811,0.10226201696512721,0.08862324814509481,0.19991755976916736,lineup_group,3.0,2.0,8.0,7.0,4.0,5.0,8.0,7.0,8.0,2.0,5.0,10
2024,7002,한화,6-9_lower_lineup,144,25,2382.0,2105,554,92,12,31,189,43,16,436,763,278,265.0,31.0,0.26318289786223276,0.334041648958776,0.3624703087885986,0.6965119577473746,0.09928741092636584,0.07934508816120907,0.18303946263643997,lineup_group,5.0,8.0,6.0,9.0,3.0,4.0,9.0,8.0,9.0,10.0,2.0,10
2024,9002,SSG,6-9_lower_lineup,144,26,2344.0,2091,545,84,7,44,186,21,16,462,775,270,253.0,67.0,0.26064084170253465,0.32497839239412274,0.3706360593017695,0.6956144516958922,0.10999521759923486,0.07935153583617748,0.197098976109215,lineup_group,9.0,9.0,9.0,5.0,5.0,9.0,6.0,9.0,7.0,9.0,4.0,10
2024,10001,키움,6-9_lower_lineup,144,28,2250.0,1988,474,74,8,29,183,30,17,518,651,221,195.0,9.0,0.23843058350100604,0.3097385031559964,0.3274647887323944,0.6372032918883908,0.08903420523138833,0.08133333333333333,0.23022222222222222,lineup_group,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,10
2024,11001,NC,bench_or_pinch,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,,,,,,lineup_group,1.0,1.0,1.0,1.0,,,,,,,,1
2024,12001,KT,OF_1-2_table_setters,127,13,829.0,724,240,38,4,24,86,8,8,129,358,121,112.0,9.0,0.3314917127071823,0.4043583535108959,0.494475138121547,0.8988334916324429,0.16298342541436467,0.1037394451145959,0.15560916767189384,of_lineup_group,6.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,6.0,10
2024,2002,KIA,OF_1-2_table_setters,90,6,519.0,447,138,28,0,14,53,7,7,74,208,91,72.0,15.0,0.3087248322147651,0.3852140077821012,0.465324384787472,0.8505383925695732,0.1565995525727069,0.10211946050096339,0.14258188824662812,of_lineup_group,9.0,9.0,6.0,4.0,3.0,3.0,2.0,2.0,2.0,6.0,2.0,10
2024,10001,키움,OF_1-2_table_setters,141,9,968.0,850,260,46,4,21,90,21,5,159,377,149,100.0,9.0,0.3058823529411765,0.38405797101449274,0.4435294117647059,0.8275873827791986,0.1376470588235294,0.09297520661157024,0.16425619834710745,of_lineup_group,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,9.0,7.0,10
2024,5002,LG,OF_1-2_table_setters,142,9,1073.0,900,282,31,8,6,144,15,11,156,347,170,125.0,48.0,0.31333333333333335,0.4121495327102804,0.38555555555555554,0.7977050882658359,0.07222222222222219,0.1342031686859273,0.14538676607642126,of_lineup_group,1.0,1.0,1.0,9.0,2.0,1.0,8.0,4.0,10.0,1.0,4.0,10
2024,1001,삼성,OF_1-2_table_setters,131,10,884.0,759,226,30,6,14,90,15,2,110,310,158,67.0,41.0,0.2977602108036891,0.38221709006928406,0.40843214756258234,0.7906492376318663,0.11067193675889325,0.10180995475113122,0.1244343891402715,of_lineup_group,4.0,3.0,7.0,4.0,5.0,5.0,6.0,5.0,7.0,7.0,1.0,10
2024,3001,롯데,OF_1-2_table_setters,144,9,928.0,821,242,46,13,12,84,8,7,160,350,165,89.0,44.0,0.29476248477466505,0.3630434782608696,0.42630937880633374,0.7893528570672033,0.1315468940316687,0.09051724137931035,0.1724137931034483,of_lineup_group,3.0,2.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,10.0,8.0,10
2024,9002,SSG,OF_1-2_table_setters,114,7,573.0,507,144,26,6,11,55,4,2,82,215,97,51.0,36.0,0.28402366863905326,0.3573943661971831,0.4240631163708087,0.7814574825679919,0.14003944773175542,0.09598603839441536,0.1431064572425829,of_lineup_group,8.0,8.0,9.0,7.0,7.0,8.0,5.0,7.0,4.0,8.0,3.0,10
2024,7002,한화,OF_1-2_table_setters,132,14,865.0,749,194,32,2,23,98,8,5,183,299,125,90.0,14.0,0.2590120160213618,0.3488372093023256,0.3991989319092123,0.7480361412115379,0.14018691588785048,0.11329479768786127,0.2115606936416185,of_lineup_group,5.0,5.0,4.0,2.0,10.0,9.0,7.0,8.0,3.0,2.0,9.0,10
2024,11001,NC,OF_1-2_table_setters,79,9,373.0,315,82,15,1,5,42,8,3,80,114,57,32.0,5.0,0.26031746031746034,0.358695652173913,0.3619047619047619,0.7206004140786749,0.10158730158730156,0.1126005361930295,0.21447721179624665,of_lineup_group,10.0,10.0,10.0,10.0,9.0,7.0,9.0,9.0,8.0,3.0,10.0,10
2024,6002,두산,OF_1-2_table_setters,141,10,799.0,676,177,28,4,9,84,12,11,117,240,123,67.0,57.0,0.2618343195266272,0.3486590038314176,0.35502958579881655,0.7036885896302342,0.09319526627218933,0.10513141426783479,0.14643304130162704,of_lineup_group,7.0,6.0,7.0,8.0,8.0,10.0,10.0,10.0,9.0,4.0,5.0,10
2024,1001,삼성,OF_3-5_run_production,101,9,500.0,435,141,33,1,27,44,10,8,80,257,83,104.0,10.0,0.32413793103448274,0.39235412474849096,0.5908045977011495,0.9831587224496404,0.2666666666666667,0.088,0.16,of_lineup_group,5.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,10
2024,6002,두산,OF_3-5_run_production,83,9,374.0,322,93,27,1,16,42,3,6,91,170,63,55.0,7.0,0.2888198757763975,0.3699731903485255,0.5279503105590062,0.8979235009075317,0.2391304347826087,0.11229946524064172,0.24331550802139038,of_lineup_group,6.0,6.0,6.0,6.0,6.0,5.0,2.0,2.0,2.0,2.0,9.0,10
2024,3001,롯데,OF_3-5_run_production,130,10,768.0,698,233,45,5,19,57,4,9,118,345,113,123.0,16.0,0.333810888252149,0.3828125,0.49426934097421205,0.877081840974212,0.16045845272206305,0.07421875,0.15364583333333334,of_lineup_group,3.0,2.0,4.0,5.0,1.0,3.0,3.0,3.0,7.0,7.0,2.0,10
2024,12001,KT,OF_3-5_run_production,67,12,323.0,277,81,18,0,11,40,2,2,64,132,49,45.0,2.0,0.2924187725631769,0.38317757009345793,0.47653429602888087,0.8597118661223389,0.18411552346570398,0.1238390092879257,0.19814241486068113,of_lineup_group,8.0,8.0,8.0,7.0,4.0,2.0,5.0,4.0,4.0,1.0,7.0,10
2024,11001,NC,OF_3-5_run_production,132,10,814.0,713,215,37,3,25,81,10,9,133,333,109,128.0,10.0,0.3015427769985975,0.3763837638376384,0.4670406732117812,0.8434244370494196,0.16549789621318373,0.09950859950859951,0.16339066339066338,of_lineup_group,2.0,3.0,3.0,4.0,3.0,4.0,6.0,5.0,6.0,3.0,4.0,10
2024,2002,KIA,OF_3-5_run_production,127,9,716.0,641,182,32,4,31,60,4,11,125,315,101,134.0,8.0,0.2839313572542902,0.3435754189944134,0.4914196567862715,0.8349950757806849,0.20748829953198128,0.08379888268156424,0.17458100558659218,of_lineup_group,4.0,4.0,2.0,2.0,9.0,7.0,4.0,6.0,3.0,6.0,5.0,10
2024,9002,SSG,OF_3-5_run_production,143,9,982.0,898,259,56,1,32,51,19,12,192,413,120,165.0,9.0,0.2884187082405345,0.3357142857142857,0.4599109131403118,0.7956251988545975,0.1714922048997773,0.051934826883910386,0.1955193482688391,of_lineup_group,1.0,1.0,1.0,1.0,7.0,9.0,7.0,7.0,5.0,9.0,6.0,10
2024,7002,한화,OF_3-5_run_production,81,11,348.0,306,87,22,0,8,32,3,2,71,133,52,50.0,2.0,0.28431372549019607,0.3556851311953353,0.434640522875817,0.7903256540711523,0.15032679738562094,0.09195402298850575,0.20402298850574713,of_lineup_group,7.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,8.0,4.0,8.0,10
2024,5002,LG,OF_3-5_run_production,56,10,238.0,214,62,14,0,3,12,6,5,28,85,28,31.0,8.0,0.2897196261682243,0.33755274261603374,0.397196261682243,0.7347490042982767,0.1074766355140187,0.05042016806722689,0.11764705882352941,of_lineup_group,9.0,9.0,9.0,10.0,5.0,8.0,9.0,9.0,10.0,10.0,1.0,10
2024,10001,키움,OF_3-5_run_production,42,10,156.0,146,31,4,0,5,9,1,0,40,50,15,16.0,1.0,0.21232876712328766,0.26282051282051283,0.3424657534246575,0.6052862662451703,0.13013698630136986,0.057692307692307696,0.2564102564102564,of_lineup_group,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,10
2024,1001,삼성,OF_6-9_lower_lineup,119,9,557.0,495,141,16,2,21,39,10,7,133,224,69,69.0,14.0,0.28484848484848485,0.3448275862068966,0.45252525252525255,0.7973528387321491,0.1676767676767677,0.07001795332136446,0.23877917414721722,of_lineup_group,8.0,8.0,5.0,2.0,1.0,5.0,1.0,1.0,2.0,10.0,9.0,10
2024,2002,KIA,OF_6-9_lower_lineup,118,11,677.0,588,167,28,3,14,73,6,3,117,243,93,71.0,18.0,0.28401360544217685,0.36716417910447763,0.413265306122449,0.7804294852269267,0.12925170068027214,0.10782865583456426,0.172821270310192,of_lineup_group,4.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,10
2024,3001,롯데,OF_6-9_lower_lineup,79,11,279.0,239,65,11,0,7,29,8,0,51,97,45,37.0,14.0,0.2719665271966527,0.3695652173913043,0.40585774058577406,0.7754229579770784,0.13389121338912136,0.1039426523297491,0.1827956989247312,of_lineup_group,10.0,10.0,10.0,6.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,10
2024,9002,SSG,OF_6-9_lower_lineup,78,9,347.0,312,82,21,1,11,27,1,5,87,138,54,44.0,15.0,0.26282051282051283,0.3188405797101449,0.4423076923076923,0.7611482720178372,0.17948717948717946,0.07780979827089338,0.2507204610951009,of_lineup_group,9.0,9.0,9.0,4.0,6.0,8.0,2.0,4.0,1.0,7.0,10.0,10
2024,11001,NC,OF_6-9_lower_lineup,130,10,723.0,647,157,24,3,23,51,15,5,152,256,93,99.0,21.0,0.2426584234930448,0.31058495821727017,0.3956723338485317,0.7062572920658019,0.15301391035548687,0.07053941908713693,0.21023513139695713,of_lineup_group,2.0,2.0,1.0,1.0,9.0,9.0,5.0,5.0,3.0,9.0,6.0,10
2024,12001,KT,OF_6-9_lower_lineup,140,12,762.0,665,186,31,3,4,73,4,5,158,235,100,72.0,9.0,0.2796992481203007,0.35207496653279785,0.3533834586466165,0.7054584251794144,0.0736842105263158,0.09580052493438321,0.2073490813648294,of_lineup_group,1.0,1.0,3.0,10.0,4.0,3.0,7.0,6.0,9.0,4.0,5.0,10
2024,6002,두산,OF_6-9_lower_lineup,134,12,699.0,606,170,18,4,6,63,8,9,125,214,89,67.0,60.0,0.28052805280528054,0.35131195335276966,0.35313531353135313,0.7044472668841228,0.0726072607260726,0.09012875536480687,0.17882689556509299,of_lineup_group,3.0,5.0,6.0,9.0,3.0,4.0,9.0,7.0,10.0,5.0,3.0,10
2024,5002,LG,OF_6-9_lower_lineup,119,12,623.0,540,135,30,3,7,56,15,4,110,192,78,61.0,23.0,0.25,0.33495934959349594,0.35555555555555557,0.6905149051490516,0.10555555555555557,0.0898876404494382,0.17656500802568217,of_lineup_group,7.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,2.0,10
2024,7002,한화,OF_6-9_lower_lineup,127,14,665.0,600,147,27,4,10,49,7,2,145,212,91,76.0,18.0,0.245,0.30851063829787234,0.35333333333333333,0.6618439716312057,0.10833333333333334,0.07368421052631578,0.21804511278195488,of_lineup_group,5.0,4.0,2.0,5.0,8.0,10.0,8.0,9.0,6.0,8.0,8.0,10
2024,10001,키움,OF_6-9_lower_lineup,129,11,659.0,568,135,18,4,7,77,6,1,143,182,78,48.0,7.0,0.23767605633802816,0.3343558282208589,0.3204225352112676,0.6547783634321265,0.08274647887323947,0.11684370257966616,0.21699544764795145,of_lineup_group,6.0,6.0,8.0,6.0,10.0,7.0,10.0,10.0,8.0,1.0,7.0,10
2024,2002,KIA,non_OF,144,25,3900.0,3448,1055,178,21,104,343,42,32,599,1587,573,535.0,84.0,0.3059744779582367,0.37257438551099614,0.4602668213457077,0.8328412068567038,0.154292343387471,0.08794871794871795,0.1535897435897436,of_lineup_group,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,10
2024,5002,LG,non_OF,144,29,3789.0,3263,915,163,18,99,404,35,53,674,1411,532,548.0,92.0,0.28041679436101746,0.36058588548601866,0.43242414955562364,0.7930100350416422,0.15200735519460618,0.10662443916600686,0.17788334652942728,of_lineup_group,7.0,2.0,2.0,6.0,2.0,2.0,3.0,2.0,5.0,1.0,3.0,10
2024,6002,두산,non_OF,144,32,3807.0,3370,935,170,12,119,321,58,33,743,1486,514,554.0,60.0,0.2774480712166172,0.34743521946060285,0.44094955489614246,0.7883847743567454,0.16350148367952527,0.08431836091410559,0.19516679800367745,of_lineup_group,5.0,3.0,1.0,2.0,3.0,5.0,2.0,3.0,1.0,9.0,4.0,10
2024,11001,NC,non_OF,144,27,3847.0,3334,917,150,8,119,339,95,40,835,1440,514,478.0,68.0,0.27504499100179963,0.3547794117647059,0.4319136172765447,0.7866930290412506,0.15686862627474507,0.08812061346503769,0.21705224850532884,of_lineup_group,3.0,3.0,8.0,2.0,5.0,3.0,4.0,4.0,2.0,6.0,9.0,10
2024,3001,롯데,non_OF,144,32,3791.0,3352,914,183,23,87,324,48,41,750,1404,477,508.0,30.0,0.272673031026253,0.3415670650730412,0.418854415274463,0.7604214803475042,0.14618138424820998,0.08546557636507518,0.1978369823265629,of_lineup_group,6.0,7.0,4.0,8.0,6.0,8.0,5.0,5.0,6.0,8.0,7.0,10
2024,7002,한화,non_OF,144,26,3824.0,3350,923,143,12,86,351,67,31,678,1348,477,482.0,35.0,0.2755223880597015,0.352987628323243,0.40238805970149255,0.7553756880247355,0.12686567164179108,0.09178870292887029,0.17730125523012552,of_lineup_group,4.0,7.0,7.0,9.0,4.0,4.0,9.0,6.0,9.0,4.0,2.0,10
2024,12001,KT,non_OF,144,31,3894.0,3406,906,147,9,106,381,35,30,772,1389,497,493.0,41.0,0.266001174398121,0.34319833852544135,0.407809747504404,0.7510080860298454,0.14180857310628303,0.09784283513097072,0.1982537236774525,of_lineup_group,2.0,5.0,6.0,4.0,8.0,7.0,6.0,7.0,7.0,2.0,8.0,10
2024,9002,SSG,non_OF,144,28,3744.0,3283,882,136,12,98,337,53,29,733,1336,485,464.0,89.0,0.26865671641791045,0.34359805510534847,0.4069448674992385,0.750542922604587,0.13828815108132808,0.09001068376068376,0.19577991452991453,of_lineup_group,10.0,6.0,9.0,7.0,7.0,6.0,8.0,8.0,8.0,5.0,5.0,10
2024,1001,삼성,non_OF,144,34,3756.0,3286,828,125,8,123,358,52,30,827,1338,460,494.0,48.0,0.2519780888618381,0.33225979602791195,0.4071819841752891,0.7394417802032011,0.15520389531345102,0.09531416400425985,0.22018104366347177,of_lineup_group,8.0,9.0,5.0,1.0,10.0,9.0,7.0,9.0,3.0,3.0,10.0,10
2024,10001,키움,non_OF,144,31,3749.0,3332,880,151,16,67,299,47,43,735,1264,416,464.0,54.0,0.26410564225690275,0.32948132222520826,0.3793517406962785,0.7088330629214867,0.11524609843937578,0.07975460122699386,0.19605228060816218,of_lineup_group,9.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,6.0,10
2024,2002,KIA,DH,144,14,651.0,568,164,27,4,24,71,7,4,130,271,88,114.0,3.0,0.2887323943661972,0.3723076923076923,0.477112676056338,0.8494203683640302,0.18838028169014082,0.10906298003072197,0.19969278033794163,position_group,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,10
2024,6002,두산,DH,139,17,603.0,527,148,25,1,27,63,7,6,148,256,79,96.0,4.0,0.2808349146110057,0.3615257048092869,0.4857685009487666,0.8472942057580535,0.20493358633776093,0.1044776119402985,0.24543946932006633,position_group,9.0,6.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,10.0,10
2024,5002,LG,DH,134,19,604.0,525,151,26,2,20,64,6,8,108,241,88,95.0,8.0,0.2876190476190476,0.36650082918739635,0.45904761904761904,0.8255484482350154,0.17142857142857143,0.10596026490066225,0.17880794701986755,position_group,8.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,10
2024,11001,NC,DH,142,18,654.0,588,178,29,3,18,49,7,7,132,267,103,89.0,7.0,0.30272108843537415,0.35944700460829493,0.45408163265306123,0.8135286372613562,0.15136054421768708,0.07492354740061162,0.2018348623853211,position_group,1.0,1.0,5.0,7.0,1.0,4.0,4.0,4.0,8.0,10.0,5.0,10
2024,3001,롯데,DH,144,17,636.0,554,159,35,1,16,64,4,12,115,244,78,107.0,4.0,0.2870036101083033,0.3580441640378549,0.4404332129963899,0.7984773770342448,0.1534296028880866,0.10062893081761007,0.18081761006289307,position_group,3.0,7.0,2.0,8.0,4.0,5.0,5.0,5.0,7.0,6.0,2.0,10
2024,12001,KT,DH,132,13,613.0,538,145,26,0,20,67,4,4,129,231,86,87.0,7.0,0.2695167286245353,0.3523654159869494,0.42936802973977695,0.7817334457267264,0.15985130111524165,0.10929853181076672,0.21044045676998369,position_group,5.0,4.0,6.0,4.0,6.0,6.0,7.0,6.0,5.0,1.0,7.0,10
2024,9002,SSG,DH,137,18,605.0,524,136,21,1,23,62,9,7,146,228,86,86.0,8.0,0.2595419847328244,0.3438538205980066,0.4351145038167939,0.7789683244148005,0.17557251908396948,0.1024793388429752,0.2413223140495868,position_group,7.0,4.0,8.0,3.0,7.0,7.0,6.0,7.0,3.0,5.0,9.0,10
2024,7002,한화,DH,141,20,629.0,556,143,28,0,16,62,5,6,123,219,78,76.0,4.0,0.25719424460431656,0.3338632750397456,0.39388489208633093,0.7277481671260766,0.13669064748201437,0.0985691573926868,0.19554848966613672,position_group,4.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,9.0,7.0,3.0,10
2024,1001,삼성,DH,138,23,609.0,535,126,21,2,20,58,8,7,125,211,68,87.0,5.0,0.23551401869158878,0.3157894736842105,0.394392523364486,0.7101819970486964,0.15887850467289721,0.09523809523809523,0.20525451559934318,position_group,6.0,9.0,6.0,4.0,9.0,9.0,8.0,9.0,6.0,8.0,6.0,10
2024,10001,키움,DH,135,21,591.0,524,112,15,1,13,47,8,10,141,168,54,76.0,6.0,0.21374045801526717,0.2835314091680815,0.32061068702290074,0.6041420961909822,0.10687022900763357,0.07952622673434856,0.23857868020304568,position_group,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,10
2024,2002,KIA,IF_C,144,18,3186.0,2826,874,148,17,80,264,35,27,458,1296,478,416.0,81.0,0.30927105449398445,0.3721446700507614,0.4585987261146497,0.8307433961654112,0.14932767162066524,0.08286252354048965,0.14375392341494037,position_group,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,10
2024,5002,LG,IF_C,144,20,3128.0,2691,751,135,16,79,333,27,44,556,1155,428,447.0,76.0,0.2790784095131921,0.3589660743134087,0.42920847268673357,0.7881745470001422,0.15013006317354144,0.10645780051150895,0.17774936061381075,position_group,5.0,3.0,2.0,6.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,10
2024,11001,NC,IF_C,144,16,3137.0,2702,733,121,5,99,283,83,33,688,1161,398,385.0,57.0,0.271280532938564,0.3544018058690745,0.4296817172464841,0.7840835231155585,0.15840118430792005,0.09021357985336309,0.2193178195728403,position_group,4.0,5.0,8.0,2.0,7.0,4.0,3.0,3.0,1.0,4.0,9.0,10
2024,6002,두산,IF_C,144,23,3141.0,2797,776,142,11,92,244,50,26,579,1216,429,450.0,50.0,0.2774401144082946,0.34327879371190245,0.43475151948516266,0.7780303131970652,0.15731140507686808,0.07768226679401465,0.18433619866284623,position_group,3.0,2.0,1.0,3.0,4.0,6.0,2.0,4.0,2.0,10.0,5.0,10
2024,7002,한화,IF_C,144,16,3089.0,2702,758,114,12,69,277,61,25,525,1103,383,396.0,28.0,0.28053293856402667,0.3575856443719413,0.4082161361954108,0.765801780567352,0.12768319763138414,0.08967303334412431,0.1699579151829071,position_group,6.0,8.0,5.0,9.0,2.0,3.0,7.0,5.0,9.0,5.0,2.0,10
2024,3001,롯데,IF_C,144,22,3020.0,2685,725,141,22,70,242,42,28,600,1120,372,386.0,16.0,0.27001862197392923,0.33667000333667,0.4171322160148976,0.7538022193515677,0.14711359404096835,0.08013245033112583,0.1986754966887417,position_group,10.0,9.0,6.0,8.0,8.0,10.0,5.0,6.0,6.0,8.0,8.0,10
2024,1001,삼성,IF_C,144,25,3068.0,2684,692,103,6,101,291,43,21,678,1110,384,402.0,42.0,0.2578241430700447,0.3376110562685094,0.4135618479880775,0.7511729042565869,0.1557377049180328,0.09485006518904825,0.22099087353324642,position_group,8.0,7.0,4.0,1.0,10.0,9.0,6.0,7.0,3.0,2.0,10.0,10
2024,9002,SSG,IF_C,144,16,3044.0,2685,734,113,11,75,256,43,22,559,1094,393,374.0,80.0,0.2733705772811918,0.34364604125083165,0.4074487895716946,0.7510948308225263,0.13407821229050282,0.08409986859395532,0.18363994743758214,position_group,9.0,6.0,10.0,7.0,6.0,5.0,8.0,8.0,8.0,6.0,4.0,10
2024,12001,KT,IF_C,144,21,3159.0,2767,740,116,9,84,296,30,25,609,1126,399,386.0,34.0,0.2674376581134803,0.34188582424631175,0.40693892302132273,0.7488247472676345,0.13950126490784243,0.0937005381449826,0.19278252611585944,position_group,2.0,4.0,6.0,4.0,9.0,7.0,9.0,9.0,7.0,3.0,7.0,10
2024,10001,키움,IF_C,144,19,3074.0,2732,751,132,14,54,244,39,33,571,1073,352,383.0,47.0,0.2748901903367496,0.339238845144357,0.39275256222547583,0.7319914073698328,0.11786237188872623,0.07937540663630449,0.18575146389069616,position_group,7.0,10.0,9.0,10.0,5.0,8.0,10.0,10.0,10.0,9.0,6.0,10
2024,1001,삼성,OF,144,11,1941.0,1689,508,79,9,62,173,35,17,323,791,310,240.0,65.0,0.30076968620485495,0.37408568443051204,0.46832445233866193,0.842410136769174,0.167554766133807,0.08912931478619268,0.16640906749098403,position_group,2.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,3.0,10
2024,3001,롯데,OF,144,12,1975.0,1758,540,102,18,38,170,20,16,329,792,323,249.0,74.0,0.30716723549488056,0.37169042769857435,0.45051194539249145,0.8222023730910658,0.1433447098976109,0.08607594936708861,0.16658227848101265,position_group,1.0,1.0,4.0,7.0,1.0,4.0,3.0,2.0,5.0,9.0,4.0,10
2024,2002,KIA,OF,144,11,1912.0,1676,487,88,7,59,186,17,21,316,766,285,277.0,41.0,0.2905727923627685,0.3631578947368421,0.45704057279236276,0.8201984675292049,0.16646778042959426,0.09728033472803348,0.16527196652719664,position_group,5.0,3.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0,5.0,2.0,10
2024,12001,KT,OF,144,14,1914.0,1666,507,87,7,39,199,14,15,351,725,270,229.0,20.0,0.3043217286914766,0.3801478352692714,0.43517406962785116,0.8153219048971225,0.13085234093637454,0.10397074190177638,0.1833855799373041,position_group,4.0,7.0,6.0,6.0,2.0,1.0,5.0,4.0,6.0,2.0,6.0,10
2024,9002,SSG,OF,144,11,1902.0,1717,485,103,8,54,133,24,19,361,766,271,260.0,60.0,0.2824694234129295,0.33914421553090335,0.44612696563774024,0.7852711811686436,0.16365754222481071,0.06992639327024185,0.18980021030494218,position_group,7.0,6.0,2.0,3.0,6.0,9.0,4.0,5.0,3.0,10.0,7.0,10
2024,11001,NC,OF,144,12,1910.0,1675,454,76,7,53,174,33,17,365,703,259,259.0,36.0,0.271044776119403,0.34807793575566087,0.4197014925373134,0.7677794282929743,0.14865671641791045,0.09109947643979058,0.19109947643979058,position_group,6.0,9.0,3.0,4.0,9.0,8.0,6.0,6.0,4.0,7.0,8.0,10
2024,5002,LG,OF,144,12,1934.0,1654,479,75,11,16,212,36,20,294,624,276,217.0,79.0,0.28960096735187424,0.37825182101977106,0.37726723095526,0.755519051975031,0.08766626360338575,0.10961737331954498,0.15201654601861428,position_group,3.0,4.0,7.0,10.0,5.0,2.0,10.0,7.0,10.0,1.0,1.0,10
2024,10001,키움,OF,144,13,1783.0,1564,426,68,8,33,176,28,6,342,609,242,164.0,17.0,0.27237851662404094,0.3551296505073281,0.38938618925831203,0.7445158397656402,0.11700767263427109,0.09871003925967471,0.19181155356141336,position_group,10.0,10.0,10.0,8.0,8.0,6.0,7.0,8.0,8.0,4.0,9.0,10
2024,6002,두산,OF,144,12,1872.0,1604,440,73,9,31,189,23,26,333,624,275,189.0,124.0,0.2743142144638404,0.3539630836047774,0.38902743142144636,0.7429905150262237,0.11471321695760595,0.10096153846153846,0.1778846153846154,position_group,9.0,5.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,3.0,5.0,10
2024,7002,한화,OF,144,15,1878.0,1655,428,81,6,41,179,18,9,399,644,268,216.0,34.0,0.25861027190332325,0.3358409457281032,0.38912386706948643,0.7249648127975896,0.13051359516616318,0.09531416400425985,0.2124600638977636,position_group,8.0,8.0,8.0,5.0,10.0,10.0,8.0,10.0,7.0,6.0,10.0,10
2024,2002,KIA,PH,51,16,62.0,53,17,3,0,0,8,0,1,11,20,5,5.0,0.0,0.32075471698113206,0.4032258064516129,0.37735849056603776,0.7805842970176506,0.0566037735849057,0.12903225806451613,0.1774193548387097,position_group,8.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,10
2024,3001,롯데,PH,98,20,135.0,113,30,7,0,1,18,2,1,35,40,11,15.0,1.0,0.26548672566371684,0.373134328358209,0.35398230088495575,0.7271166292431648,0.08849557522123891,0.13333333333333333,0.25925925925925924,position_group,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,10
2024,6002,두산,PH,55,21,63.0,46,11,3,0,0,14,1,1,16,14,0,8.0,1.0,0.2391304347826087,0.41935483870967744,0.30434782608695654,0.723702664796634,0.06521739130434784,0.2222222222222222,0.25396825396825395,position_group,7.0,10.0,4.0,6.0,4.0,1.0,5.0,3.0,6.0,1.0,3.0,10
2024,5002,LG,PH,42,19,57.0,47,13,2,0,0,7,2,1,10,15,3,6.0,0.0,0.2765957446808511,0.38596491228070173,0.3191489361702128,0.7051138484509145,0.04255319148936171,0.12280701754385964,0.17543859649122806,position_group,9.0,9.0,5.0,6.0,2.0,3.0,3.0,4.0,9.0,7.0,1.0,10
2024,12001,KT,PH,86,20,122.0,101,21,5,0,2,18,1,1,34,32,6,20.0,0.0,0.2079207920792079,0.3305785123966942,0.31683168316831684,0.6474101955650111,0.10891089108910892,0.14754098360655737,0.2786885245901639,position_group,2.0,4.0,1.0,1.0,7.0,7.0,4.0,5.0,2.0,3.0,7.0,10
2024,7002,한화,PH,70,20,106.0,92,22,1,0,1,12,1,0,30,26,10,10.0,1.0,0.2391304347826087,0.3333333333333333,0.2826086956521739,0.6159420289855072,0.04347826086956519,0.11320754716981132,0.2830188679245283,position_group,3.0,2.0,3.0,4.0,4.0,6.0,7.0,6.0,8.0,9.0,8.0,10
