path,source_group,extension,size_bytes,size_mb,row_count_estimate,sha256_1mb_prefix,git_tracked,git_ignored_or_untracked,publish_policy,note
data/raw/mlb_milb/savant/statcast_mlb_retry_2022/statcast_20220809_20220809.csv.gz,Baseball Savant/Statcast,gz,790886,0.754,,b9192bc30a02fc17,False,True,large_or_regenerable,"Large generated/downloaded file; use Git LFS, Release, or shared drive if raw access is required."
data/raw/mlb_milb/savant/statcast_mlb_retry_2022/statcast_20220810_20220810.csv.gz,Baseball Savant/Statcast,gz,705407,0.673,,f00bad53e272df05,False,True,large_or_regenerable,"Large generated/downloaded file; use Git LFS, Release, or shared drive if raw access is required."
data/raw/mlb_milb/savant/statcast_pilot/statcast_20250601_20250607.csv.gz,Baseball Savant/Statcast,gz,5343516,5.096,,6d7dbc81e218728c,False,True,large_or_regenerable,"Large generated/downloaded file; use Git LFS, Release, or shared drive if raw access is required."
data/raw/mlb_milb/savant/statcast_pilot/statcast_20250610_20250610.csv.gz,Baseball Savant/Statcast,gz,880978,0.84,,c3a5eae396c6a6bc,False,True,large_or_regenerable,"Large generated/downloaded file; use Git LFS, Release, or shared drive if raw access is required."
data/raw/mlb_milb/savant/statcast_pilot/statcast_20260610_20260610.csv.gz,Baseball Savant/Statcast,gz,687,0.001,,af79730bb175b472,False,True,large_or_regenerable,"Large generated/downloaded file; use Git LFS, Release, or shared drive if raw access is required."
data/schemas/candidate_scoring_schema_v1.csv,Project schema,csv,2993,0.003,42,a480f1a64c2c0ee3,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
data/schemas/candidate_shortlist_schema.csv,Project schema,csv,814,0.001,16,94799587ed530e00,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
data/schemas/foreign_transfer_history_schema.csv,Project schema,csv,1301,0.001,25,40f728f7ba094447,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
data/schemas/kbo_team_batting_season_schema.csv,Project schema,csv,978,0.001,23,ad96c95cf6031b25,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
data/schemas/kbo_team_pitching_role_season_schema.csv,Project schema,csv,1054,0.001,24,ab5f6f9dee28c1e0,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/asian_market_source_inventory_v1.csv,Tracked analysis output,csv,3894,0.004,18,f47f26f24b1a9f26,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/asian_quota_market_status_v1.csv,Tracked analysis output,csv,416422,0.397,978,ce3be9057181c488,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/candidate_market_collection_plan_v1.csv,Tracked analysis output,csv,1752,0.002,7,b5e541251823e893,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/candidate_market_coverage_v0_2.csv,Tracked analysis output,csv,1278,0.001,6,cb4468376b6b2ab2,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/candidate_market_coverage_v0_3.csv,Tracked analysis output,csv,2211,0.002,6,0e0bba2eeb4a759d,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/candidate_pool_summary_v1.csv,Tracked analysis output,csv,246,0.0,2,9327f7ae65c9cc66,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/cpbl_foreign_player_seed_wikipedia_v1.csv,Tracked analysis output,csv,5775,0.006,32,a4bb535f12661d08,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/cpbl_official_roster_2026_v1.csv,Tracked analysis output,csv,33887,0.032,168,e7b1a663edddce18,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/external_abs_zone_shift_summary.csv,Tracked analysis output,csv,1030,0.001,6,c3e9f7919157c200,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/external_hatch_savant_context.csv,Tracked analysis output,csv,1252,0.001,4,8d7a942efc192645,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/external_message_candidates_v1.csv,Tracked analysis output,csv,5708,0.005,5,f50bfaa9bd3b45bf,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/failure_risk_feature_mart_v0_1.csv,Tracked analysis output,csv,64061,0.061,128,602e98aefee8c1b7,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/field_scouting_source_map_v1.csv,Tracked analysis output,csv,4669,0.004,17,89c7ffcfe7768e7d,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/historical_kbo_savant_name_match_audit_v0_1.csv,Tracked analysis output,csv,17558,0.017,128,8498010f8ef577ff,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_batting_with_context.csv,Tracked analysis output,csv,2849559,2.718,7643,34b00ae0c1c7c697,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_context_role_ranks.csv,Tracked analysis output,csv,1240420,1.183,4426,a0d25a98c14ee8e2,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_pitching_with_context.csv,Tracked analysis output,csv,632973,0.604,1919,ccf70c8cd18c2e52,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_team_pitching_role_ranks.csv,Tracked analysis output,csv,12741,0.012,30,61845a71889ffa2c,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_team_pitching_situation_ranks.csv,Tracked analysis output,csv,95425,0.091,250,39cc8324d5b52cc9,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_2026_team_situation_ranks.csv,Tracked analysis output,csv,98929,0.094,270,6cedd302a8a01be7,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_contract_constraints_v1.csv,Tracked analysis output,csv,2401,0.002,12,b79e6024fdb01189,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_archetype_assignments_v0_1.csv,Tracked analysis output,csv,87633,0.084,128,cc28fa58fdaf5ed8,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_archetype_summary_v0_1.csv,Tracked analysis output,csv,2653,0.003,7,8328f6879b8e18aa,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_baseline_scores_v0_1.csv,Tracked analysis output,csv,8267,0.008,40,18f3c34814f0f477,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_failure_patterns_v0_1.csv,Tracked analysis output,csv,1080,0.001,3,c45c6c2dad757eb2,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_label_backtest_folds_v0_1.csv,Tracked analysis output,csv,927,0.001,4,33e9a20f5193f20a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_label_coverage_v0_1.csv,Tracked analysis output,csv,663,0.001,10,ebe46625d905fe82,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_label_forbidden_feature_columns_v0_1.csv,Tracked analysis output,csv,1480,0.001,14,a3c9a10a44ac3059,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_label_metric_overview_v0_1.csv,Tracked analysis output,csv,483,0.0,6,6c361ee36b9c2012,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_label_segment_balance_v0_1.csv,Tracked analysis output,csv,1369,0.001,25,050aa85486c937d9,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_model_family_comparison_v0_1.csv,Tracked analysis output,csv,2546,0.002,10,392ce07bc0f7b9d7,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_oof_predictions_v0_1.csv,Tracked analysis output,csv,220256,0.21,1710,167cff93400f3df8,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_player_season_labels_v0_1.csv,Tracked analysis output,csv,210376,0.201,406,d33a5761abc72744,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_foreign_proxy_label_summary_v0_1.csv,Tracked analysis output,csv,481,0.0,5,1ea7dbc79b82f55a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_team_batting_rank_2023_2026.csv,Tracked analysis output,csv,8358,0.008,30,36fbe2fce230c757,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_team_batting_splits_from_day.csv,Tracked analysis output,csv,142015,0.135,528,dbdd2c5d2258ac6f,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_team_outfield_batting_2023_2026.csv,Tracked analysis output,csv,10487,0.01,32,c21f496be42e7f1b,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_feature_signals_v0_1.csv,Tracked analysis output,csv,10246,0.01,96,e6935a773fd75790,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_fold_scores_v0_1.csv,Tracked analysis output,csv,2845,0.003,12,005457a27d94ddaa,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_model_comparison_v0_1.csv,Tracked analysis output,csv,2678,0.003,12,3ed003157657fa4a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_oof_predictions_v0_1.csv,Tracked analysis output,csv,19576,0.019,132,252362ac34512064,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_repeated_cv_comparison_v0_1.csv,Tracked analysis output,csv,3285,0.003,12,873ad22d3232d343,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_failure_repeated_cv_scores_v0_1.csv,Tracked analysis output,csv,211907,0.202,1080,e75bca29fdadc458,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_feature_mart_v0_1.csv,Tracked analysis output,csv,47920,0.046,128,ba0175371d7f5d98,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/kbo_translation_readiness_v0_1.csv,Tracked analysis output,csv,430,0.0,3,774d2330ec23f2f6,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/literature_source_inventory_v1.csv,Tracked analysis output,csv,3242,0.003,10,a7378d322649f7c8,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/message_mining_evidence_cards_v1.csv,Tracked analysis output,csv,4949,0.005,10,f835aa83904df837,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/message_mining_slot_scores_v1.csv,Tracked analysis output,csv,1393,0.001,3,e70277a16aab7eab,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/milb_market_pool_stats_latest.csv,Tracked analysis output,csv,5303653,5.058,9560,f303e0d616f13dda,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/milb_market_pool_stats_manifest_v1.json,Tracked analysis output,json,481,0.0,,fcc3734969501a38,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/milb_market_pool_stats_request_audit_latest.csv,Tracked analysis output,csv,741539,0.707,4415,5a71bd98504ff887,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/milb_market_pool_stats_request_audit_research_plus_medical_v1.csv,Tracked analysis output,csv,741539,0.707,4415,5a71bd98504ff887,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/milb_market_pool_stats_research_plus_medical_v1.csv,Tracked analysis output,csv,5303653,5.058,9560,f303e0d616f13dda,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_market_pool_milb_role_context_summary_v1.csv,Tracked analysis output,csv,4155,0.004,31,15cec7a1a6204190,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_market_pool_milb_role_context_v1.csv,Tracked analysis output,csv,3028385,2.888,1745,4af9f187e0f95bd6,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_outfielder_availability_candidate_pool_v1.csv,Tracked analysis output,csv,753172,0.718,736,93d7726070a2cecf,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_pitcher_availability_candidate_pool_v1.csv,Tracked analysis output,csv,932041,0.889,1009,3e5b60d7df120ad0,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_pitcher_ssg_fit_scores_v0_1.csv,Tracked analysis output,csv,1319185,1.258,1009,b7eed0e4a788c6bc,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_pitcher_ssg_fit_summary_v0_1.csv,Tracked analysis output,csv,1176,0.001,14,d3ee9d0cbe5a3499,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_pitcher_ssg_fit_top_research_leads_v0_1.csv,Tracked analysis output,csv,5138,0.005,11,794bc87f55486b44,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_pitcher_ssg_fit_unavailable_benchmark_v0_1.csv,Tracked analysis output,csv,13298,0.013,30,6af38c3f3c639772,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_replacement_market_status_v1.csv,Tracked analysis output,csv,2698631,2.574,1745,97815cc524e426da,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_replacement_market_summary_v1.csv,Tracked analysis output,csv,3614,0.003,27,654efd5d85fbacd9,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_roster_status_20260612.csv,Tracked analysis output,csv,1321067,1.26,8181,2e317d61430b4e79,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_roster_status_latest.csv,Tracked analysis output,csv,1321067,1.26,8181,2e317d61430b4e79,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_transaction_type_summary_v1.csv,Tracked analysis output,csv,1397,0.001,23,127aa634adf0fbb7,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_transactions_20251001_20260613.csv,Tracked analysis output,csv,4332141,4.131,11799,d6b67f5a20187a08,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/mlb_transactions_latest.csv,Tracked analysis output,csv,4332141,4.131,11799,d6b67f5a20187a08,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/modeling_blueprint_registry_v1.csv,Tracked analysis output,csv,4434,0.004,18,544ea4fbe82d9a7a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/npb_foreign_player_seed_wikipedia_v1.csv,Tracked analysis output,csv,9286,0.009,42,72eeb0133a702a43,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/npb_official_roster_2026_v1.csv,Tracked analysis output,csv,159431,0.152,810,e4325557e0d010dd,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/project_data_coverage_audit_v1.csv,Tracked analysis output,csv,2397,0.002,7,52614581cc0cd1fe,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v1.csv,Tracked analysis output,csv,1138,0.001,6,b175af5920df7a02,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v2.csv,Tracked analysis output,csv,1490,0.001,6,6f66a1e823d00560,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v3.csv,Tracked analysis output,csv,1814,0.002,6,2711e4600ceb62ee,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v4.csv,Tracked analysis output,csv,2054,0.002,6,5b4a73602d7471f0,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v5.csv,Tracked analysis output,csv,2144,0.002,6,ff897f17d31fcd5f,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v6.csv,Tracked analysis output,csv,2132,0.002,6,ebe3050750346b3a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/recruitment_gate_status_v7.csv,Tracked analysis output,csv,2253,0.002,6,cf93c531b2b1960d,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_hitter_feature_summary_2022_2026.csv,Tracked analysis output,csv,2568781,2.45,3221,357a3b9a43eaae41,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_hitter_feature_summary_2023_2026.csv,Tracked analysis output,csv,2568781,2.45,3221,357a3b9a43eaae41,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_hitter_flawed_profile_screen.csv,Tracked analysis output,csv,31493,0.03,114,20cb167c7988e002,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_hitter_message_screen_top.csv,Tracked analysis output,csv,68748,0.066,250,570aacfdade6f6a5,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_pitcher_feature_summary_2022_2026.csv,Tracked analysis output,csv,3019682,2.88,4139,1d710366d7fbb6de,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_pitcher_feature_summary_2023_2026.csv,Tracked analysis output,csv,3019682,2.88,4139,1d710366d7fbb6de,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_pitcher_stabilizer_screen_top.csv,Tracked analysis output,csv,268441,0.256,300,c04991de6f6509c2,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_2026_probe_manifest.json,Tracked analysis output,json,828,0.001,,f4011b21b1523f90,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_inventory.csv,Tracked analysis output,csv,8861,0.008,93,92905dd899a06a07,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2022_clean_combine_manifest.json,Tracked analysis output,json,4894,0.005,,5977c2cabefd74f4,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2022_manifest.json,Tracked analysis output,json,4099,0.004,,3b90b108d4837435,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2022_retry_manifest.json,Tracked analysis output,json,4455,0.004,,634930ea16497860,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2023_manifest.json,Tracked analysis output,json,7782,0.007,,d64aa320858e9091,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2024_manifest.json,Tracked analysis output,json,7782,0.007,,00275f3abfdbc73c,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2025_manifest.json,Tracked analysis output,json,7782,0.007,,06e5f5af41420047,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_mlb_2026_to_20260611_manifest.json,Tracked analysis output,json,3770,0.004,,04343517c7cbd833,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_pilot_manifest.json,Tracked analysis output,json,811,0.001,,7d66aa46e8e83dab,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_pilot_manifest_2025.json,Tracked analysis output,json,819,0.001,,02b44961f89cc61e,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/savant_statcast_pilot_manifest_7day.json,Tracked analysis output,json,819,0.001,,7b1af4d13eafaa70,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/six_layer_progress_v1.csv,Tracked analysis output,csv,3996,0.004,6,ff39de8505d1739d,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_game_pitching_workload.csv,Tracked analysis output,csv,29787,0.028,61,7cbfba9d6846fc99,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_hidden_context_signals.csv,Tracked analysis output,csv,65963,0.063,190,4516d595fd09eb69,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_import_slot_pitching_impact.csv,Tracked analysis output,csv,1319,0.001,3,06238f28e98d4feb,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_narrative_context_candidates.csv,Tracked analysis output,csv,2194,0.002,10,acaaeef18405fd4d,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_of_hitter_hand_role_splits.csv,Tracked analysis output,csv,1342,0.001,6,fdfe7821bbdac226,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_of_humidity_month_splits.csv,Tracked analysis output,csv,2024,0.002,11,390f5bd1edd76e2a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_of_role_by_opponent_starter_hand.csv,Tracked analysis output,csv,1442,0.001,5,b15e68f486ea3d18,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_pitcher_summary.csv,Tracked analysis output,csv,9003,0.009,26,0d9967cbfdd2cad1,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_player_context_splits.csv,Tracked analysis output,csv,36793,0.035,194,4bca7b875ec79e50,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_player_role_context.csv,Tracked analysis output,csv,2727,0.003,27,f1ea18c7bc064ead,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_player_situation_focus.csv,Tracked analysis output,csv,31036,0.03,116,e8b2d76f04fb0872,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_replacement_context_flags.csv,Tracked analysis output,csv,14227,0.014,49,02c8e62830d318b6,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_role_runway_context.csv,Tracked analysis output,csv,3112,0.003,16,a6189fcedeb4b4ff,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_runway_gap_by_team.csv,Tracked analysis output,csv,1682,0.002,10,9d93f5e4b2829203,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_situation_count_class_splits.csv,Tracked analysis output,csv,4350,0.004,20,a6ce76c3c8843b28,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_situation_role_splits.csv,Tracked analysis output,csv,123519,0.118,460,8e54f217f172db96,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_team_pitching_role_ranks.csv,Tracked analysis output,csv,1660,0.002,3,c31465f8b19647b8,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_2026_team_result_by_of_rbi_bucket.csv,Tracked analysis output,csv,318,0.0,3,b81a5d45373d7ad3,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_batting_bottleneck_by_split.csv,Tracked analysis output,csv,14266,0.014,53,18caf7375ab03106,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_state_feature_contract_v0_1.csv,Tracked analysis output,csv,2154,0.002,9,f14e1b75db242032,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_state_message_candidates_v0_1.csv,Tracked analysis output,csv,3751,0.004,9,ed1a9607d84ffea3,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_state_mining_v0_1.csv,Tracked analysis output,csv,68157,0.065,289,9120c6677e4762ab,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_weakness_bootstrap_permutation_v3.csv,Tracked analysis output,csv,1190,0.001,4,777ff9938cd96c1a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_weakness_context_feature_contract_v2.csv,Tracked analysis output,csv,1417,0.001,4,efe44ca8db358c6a,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_weakness_context_frame_v2.csv,Tracked analysis output,csv,117621,0.112,61,f15f4991db8db393,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
outputs/tables/ssg_hidden_weakness_context_interactions_v2.csv,Tracked analysis output,csv,338754,0.323,688,674eba6081c8efcf,True,False,tracked_in_github,Small derived/schema file already committed for collaboration.
