validation_scheme,role_model_family,target,fold_id,model,train_rows,valid_rows,feature_count,rows,positive_rate,pred_mean,accuracy_at_0_5,brier,logloss,precision_at_0_5,auc,precision_top_25pct,precision_top_33pct
repeated_stratified_cv,hitter,success,4,balanced_ridge_logit,14,8,32,8,0.625,0.5014212545404324,0.625,0.2831896398432852,0.931783627176752,0.75,0.6666666666666667,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,5,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,5,ridge_logit,15,7,32,7,0.5714285714285714,0.7244580068779773,0.5714285714285714,0.24055500437102828,0.7279453093364914,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,5,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6831920130636079,0.7142857142857143,0.231830402004901,0.6970915588666411,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,6,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,6,ridge_logit,15,7,32,7,0.5714285714285714,0.541882124959658,0.7142857142857143,0.20834016539529557,0.6057417726759867,0.75,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,6,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5040458059854668,0.5714285714285714,0.22186435468899068,0.6202014623686078,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,7,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,7,ridge_logit,14,8,32,8,0.625,0.6366278145479857,0.625,0.22641841433161053,0.6225421295565793,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,7,balanced_ridge_logit,14,8,32,8,0.625,0.6117315910654233,0.625,0.22890353671140198,0.624763608641079,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,8,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,8,ridge_logit,15,7,32,7,0.5714285714285714,0.817430993382998,0.7142857142857143,0.23544313877835504,0.7303309593904316,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,8,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.7871393381471592,0.7142857142857143,0.2173047238933279,0.6769712951997456,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,9,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,9,ridge_logit,15,7,32,7,0.5714285714285714,0.3645365882988214,0.7142857142857143,0.33660847964226065,1.1820114775292896,1.0,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,9,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.3278893914527572,0.5714285714285714,0.3364627040243481,1.2024092947179486,1.0,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,10,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,10,ridge_logit,14,8,32,8,0.625,0.22710802734964328,0.5,0.38164253281633315,1.2907113280137623,1.0,0.6333333333333333,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,10,balanced_ridge_logit,14,8,32,8,0.625,0.21498606692107208,0.5,0.39284184320897003,1.3394322825093519,1.0,0.6333333333333333,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,11,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,11,ridge_logit,15,7,32,7,0.5714285714285714,0.6604738839271309,0.8571428571428571,0.17125140483041945,0.6434874583427013,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,11,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6274312047619669,0.8571428571428571,0.17222783155677293,0.6282982821053072,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,12,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,1.0
repeated_stratified_cv,hitter,success,12,ridge_logit,15,7,32,7,0.5714285714285714,0.6839638787851217,0.5714285714285714,0.28960664447655937,0.822030727230341,0.6,0.6666666666666666,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,12,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.658707158118441,0.5714285714285714,0.2809045731038959,0.8036106023900277,0.6,0.6666666666666666,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,13,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,1.0
repeated_stratified_cv,hitter,success,13,ridge_logit,14,8,32,8,0.625,0.35535961444881375,0.75,0.24075586830696447,0.7131038429162465,1.0,0.7333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,13,balanced_ridge_logit,14,8,32,8,0.625,0.3305458891487894,0.625,0.2551174104725241,0.7660449838902768,1.0,0.7333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,14,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,14,ridge_logit,15,7,32,7,0.5714285714285714,0.694715516456171,0.5714285714285714,0.333497709335332,0.9393538719080811,0.6,0.8333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,14,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6801806603698716,0.5714285714285714,0.32864379173306585,0.9147918233481965,0.6,0.8333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,15,role_prior,15,7,31,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,15,ridge_logit,15,7,31,7,0.5714285714285714,0.599710230863262,0.8571428571428571,0.1942735703150689,0.6219899459620989,0.8,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,15,balanced_ridge_logit,15,7,31,7,0.5714285714285714,0.5573028886608213,0.7142857142857143,0.20304223915924993,0.625644550769095,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,16,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,16,ridge_logit,14,8,32,8,0.625,0.4230300689825432,0.75,0.19105765112860526,0.7299728274342174,1.0,0.8,1.0,1.0
repeated_stratified_cv,hitter,success,16,balanced_ridge_logit,14,8,32,8,0.625,0.40449457326718774,0.75,0.19824384463297223,0.7459907666550383,1.0,0.8,1.0,1.0
repeated_stratified_cv,hitter,success,17,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,17,ridge_logit,15,7,32,7,0.5714285714285714,0.7712270883147141,0.42857142857142855,0.4148349272506611,1.2789401311780073,0.5,0.5833333333333333,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,17,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.7507116985879526,0.42857142857142855,0.40611649993977345,1.2410753893885615,0.5,0.5833333333333333,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,18,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,1.0
repeated_stratified_cv,hitter,success,18,ridge_logit,15,7,32,7,0.5714285714285714,0.590322173456473,0.7142857142857143,0.23475522748197455,0.7130462660668158,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,18,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5595286020471822,0.7142857142857143,0.2439247397542831,0.7201699474684533,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,19,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,19,ridge_logit,14,8,32,8,0.625,0.6351277329428804,0.75,0.27207607720126986,1.0020369041246115,0.8,0.5333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,19,balanced_ridge_logit,14,8,32,8,0.625,0.6165693394369602,0.75,0.2688715545188236,1.0049073955883172,0.8,0.5333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,20,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,20,ridge_logit,15,7,32,7,0.5714285714285714,0.5449929491636112,0.5714285714285714,0.32244010257659345,1.0297879827473293,0.6,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,20,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5071403666090097,0.5714285714285714,0.3350808469956621,1.0469772708136278,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,21,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,21,ridge_logit,15,7,32,7,0.5714285714285714,0.6483299775865696,0.7142857142857143,0.27982837355045576,0.917470116655662,0.75,0.6666666666666666,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,21,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6264416867835279,0.7142857142857143,0.2762977340668966,0.9051152558959156,0.75,0.6666666666666666,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,22,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,22,ridge_logit,14,8,32,8,0.625,0.5857433061776229,0.625,0.19969259908065684,0.54912909928228,0.75,0.8666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,22,balanced_ridge_logit,14,8,32,8,0.625,0.5704670475100654,0.625,0.2080403944968931,0.55763368567043,0.75,0.8666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,23,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,23,ridge_logit,15,7,32,7,0.5714285714285714,0.6510097720973683,0.2857142857142857,0.4647637849477993,1.4404144081318653,0.4,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,23,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6248948830121154,0.2857142857142857,0.4532923647655284,1.3974192597806778,0.4,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,24,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,24,ridge_logit,15,7,32,7,0.5714285714285714,0.4689594061030839,0.5714285714285714,0.3016392635026407,0.829149684886972,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,24,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.4247135782528143,0.5714285714285714,0.31433136053984345,0.866716321578794,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,25,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,25,ridge_logit,14,8,32,8,0.625,0.5384468524904118,0.75,0.22960610925772842,0.8450148115320827,0.8,0.7333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,25,balanced_ridge_logit,14,8,32,8,0.625,0.5097775217149776,0.75,0.22811856247856022,0.8426815061848478,0.8,0.7333333333333334,1.0,1.0
repeated_stratified_cv,hitter,success,26,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,26,ridge_logit,15,7,32,7,0.5714285714285714,0.5402880151012651,0.7142857142857143,0.2510326566884989,0.8212390223988014,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,26,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5181680240426642,0.7142857142857143,0.26037962964795563,0.8359137681135618,0.75,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,27,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,27,ridge_logit,15,7,32,7,0.5714285714285714,0.6451516050764677,0.2857142857142857,0.503953450543786,1.5778801220385823,0.4,0.4166666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,27,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6213238535549742,0.2857142857142857,0.49310006675718016,1.5367311632324037,0.4,0.4166666666666667,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,28,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,28,ridge_logit,14,8,32,8,0.625,0.44602192860739814,0.5,0.34436835133927035,0.979026504642612,0.6666666666666666,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,28,balanced_ridge_logit,14,8,32,8,0.625,0.4319856089732765,0.5,0.35452190545967927,1.0157470564183253,0.6666666666666666,0.8,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,29,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,29,ridge_logit,15,7,32,7,0.5714285714285714,0.7102279045315891,0.7142857142857143,0.238861936287124,0.7006890796519664,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,29,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6654502156401139,0.7142857142857143,0.2307653901391449,0.6722674155187784,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,30,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,30,ridge_logit,15,7,32,7,0.5714285714285714,0.6512151759211884,0.8571428571428571,0.12564824368286814,0.4027972217311027,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,30,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6272036390454444,0.8571428571428571,0.12461828986058253,0.39033972274371403,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,31,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,31,ridge_logit,14,8,32,8,0.625,0.3381129815392746,0.625,0.29333018997701554,1.0948583615094534,1.0,0.6666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,31,balanced_ridge_logit,14,8,32,8,0.625,0.31964676113420193,0.625,0.29981232297497884,1.126215452674308,1.0,0.6666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,32,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,32,ridge_logit,15,7,32,7,0.5714285714285714,0.6041297578958262,0.7142857142857143,0.2559730658887556,0.9110030022408875,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,32,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5881267878587279,0.7142857142857143,0.2587514142782194,0.9110987442938716,0.75,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,33,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,33,ridge_logit,15,7,32,7,0.5714285714285714,0.782299237462828,0.7142857142857143,0.2175302733154057,0.6256435117235425,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,33,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.7610560434965777,0.7142857142857143,0.20483173813616742,0.5780509200735188,0.6666666666666666,0.9166666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,34,role_prior,14,8,31,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,34,ridge_logit,14,8,31,8,0.625,0.48649476408695,0.625,0.3130252339844417,1.0483937746294665,0.75,0.6666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,34,balanced_ridge_logit,14,8,31,8,0.625,0.4667812965662916,0.625,0.3126376079321346,1.0540451722206685,0.75,0.6666666666666667,1.0,1.0
repeated_stratified_cv,hitter,success,35,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,35,ridge_logit,15,7,32,7,0.5714285714285714,0.73154268752625,0.8571428571428571,0.1463817661901925,0.44639174971429385,0.8,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,35,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.7101566241554789,0.8571428571428571,0.13449481322109372,0.41211582816794406,0.8,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,36,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,36,ridge_logit,15,7,32,7,0.5714285714285714,0.5902904833855274,0.8571428571428571,0.15599723273882082,0.48610403176728595,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,36,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5511652046631917,0.8571428571428571,0.1617818648095369,0.4870333673635284,0.8,0.8333333333333334,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,37,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,37,ridge_logit,14,8,32,8,0.625,0.5947821423329721,0.75,0.21367743244685197,0.681661524681388,0.8,0.8,1.0,1.0
repeated_stratified_cv,hitter,success,37,balanced_ridge_logit,14,8,32,8,0.625,0.5832902108595792,0.75,0.2132832364355416,0.6902992219444388,0.8,0.8,1.0,1.0
repeated_stratified_cv,hitter,success,38,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,38,ridge_logit,15,7,32,7,0.5714285714285714,0.6360544054221825,0.5714285714285714,0.3226998132144156,1.0814453604939165,0.6,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,38,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6029849131942612,0.5714285714285714,0.3223747828614245,1.0779087141900077,0.6,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,39,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,39,ridge_logit,15,7,32,7,0.5714285714285714,0.5664690455903758,0.5714285714285714,0.26249339564014795,0.7390993173038808,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,39,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.5182446898226567,0.5714285714285714,0.27156945771115215,0.7502145954359216,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,40,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,40,ridge_logit,14,8,32,8,0.625,0.7272871002739063,0.75,0.1812974818454329,0.5559348902887506,0.7142857142857143,0.7333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,40,balanced_ridge_logit,14,8,32,8,0.625,0.6991033577458663,0.75,0.17599575105195486,0.5412120628749252,0.7142857142857143,0.7333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,41,role_prior,15,7,31,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,41,ridge_logit,15,7,31,7,0.5714285714285714,0.49301880521625924,0.5714285714285714,0.298665625989972,0.9982828268776393,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,41,balanced_ridge_logit,15,7,31,7,0.5714285714285714,0.4695131723192545,0.5714285714285714,0.3139523252639709,1.0287250290126795,0.6666666666666666,0.7500000000000001,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,42,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.24571428571428575,0.6845963843837753,0.5714285714285714,0.5,0.5,0.3333333333333333
repeated_stratified_cv,hitter,success,42,ridge_logit,15,7,32,7,0.5714285714285714,0.6411159650478607,0.7142857142857143,0.20578933380667744,0.6056633769895893,0.75,0.75,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,42,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.6104035290377846,0.7142857142857143,0.20379601405621156,0.5890423083477494,0.75,0.75,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,43,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,1.0,1.0
repeated_stratified_cv,hitter,success,43,ridge_logit,14,8,32,8,0.625,0.5898025830159594,0.875,0.16375576722602314,0.545114826356678,0.8333333333333334,0.7333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,43,balanced_ridge_logit,14,8,32,8,0.625,0.5702333748893486,0.75,0.17298992702526686,0.5540749814262164,0.8,0.7333333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,44,role_prior,15,7,31,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142858,0.6845963843837753,0.5714285714285714,0.5,0.0,0.0
repeated_stratified_cv,hitter,success,44,ridge_logit,15,7,31,7,0.5714285714285714,0.4142371582485193,0.5714285714285714,0.2888286379239465,0.7974689327687248,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,44,balanced_ridge_logit,15,7,31,7,0.5714285714285714,0.3705970106479087,0.5714285714285714,0.30546062955999165,0.8508773233049466,0.6666666666666666,0.5833333333333334,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,45,role_prior,15,7,32,7,0.5714285714285714,0.6,0.5714285714285714,0.2457142857142857,0.6845963843837755,0.5714285714285714,0.5,1.0,0.6666666666666666
repeated_stratified_cv,hitter,success,45,ridge_logit,15,7,32,7,0.5714285714285714,0.7681953839755483,0.7142857142857143,0.17147155030880207,0.46402883527957334,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,45,balanced_ridge_logit,15,7,32,7,0.5714285714285714,0.7487627079937101,0.7142857142857143,0.1550465521117494,0.4210674679049352,0.6666666666666666,1.0,1.0,1.0
repeated_stratified_cv,hitter,success,46,role_prior,14,8,32,8,0.625,0.5714285714285714,0.625,0.2372448979591837,0.6674965651048406,0.625,0.5,0.5,0.6666666666666666
repeated_stratified_cv,hitter,success,46,ridge_logit,14,8,32,8,0.625,0.5498769920380571,0.375,0.31766431892850633,0.8528294820541964,0.5,0.33333333333333337,0.0,0.3333333333333333
repeated_stratified_cv,hitter,success,46,balanced_ridge_logit,14,8,32,8,0.625,0.5165474852748584,0.375,0.32767294087821,0.8685641809694609,0.5,0.33333333333333337,0.0,0.3333333333333333
