role_model_family,signal_type,rule,target,support_rows,total_role_rows,support_share,target_rate_inside_rule,role_base_target_rate,rate_delta_vs_role_base,lift_vs_role_base,permutation_p_value,signal_direction,semantic_alignment,rule_gate,release_policy,candidate_release_allowed,abs_rate_delta
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,6,49,0.12244897959183673,0.0,0.12244897959183673,-0.12244897959183673,0.0,0.6087824351297405,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,6,49,0.12244897959183673,0.0,0.12244897959183673,-0.12244897959183673,0.0,0.6287425149700598,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,5,49,0.10204081632653061,0.0,0.12244897959183673,-0.12244897959183673,0.0,0.624750499001996,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,injury_exit_flag,5,49,0.10204081632653061,0.0,0.12244897959183673,-0.12244897959183673,0.0,0.6526946107784432,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,injury_exit_flag,5,49,0.10204081632653061,0.0,0.12244897959183673,-0.12244897959183673,0.0,0.592814371257485,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,injury_exit_flag,4,49,0.08163265306122448,0.0,0.12244897959183673,-0.12244897959183673,0.0,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.12244897959183673
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,5,49,0.10204081632653061,0.2,0.12244897959183673,0.07755102040816328,1.6333333333333335,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.07755102040816328
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,5,49,0.10204081632653061,0.2,0.12244897959183673,0.07755102040816328,1.6333333333333335,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.07755102040816328
pitcher,single_family,pitcher_damage_suppression=low_bottom_tercile,injury_exit_flag,16,49,0.32653061224489793,0.0625,0.12244897959183673,-0.05994897959183673,0.5104166666666666,0.5988023952095808,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.05994897959183673
pitcher,single_family,pitcher_command_floor=high_top_tercile,injury_exit_flag,16,49,0.32653061224489793,0.0625,0.12244897959183673,-0.05994897959183673,0.5104166666666666,0.6706586826347305,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.05994897959183673
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,6,49,0.12244897959183673,0.16666666666666666,0.12244897959183673,0.044217687074829926,1.3611111111111112,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.044217687074829926
pitcher,single_family,pitcher_traffic_stress_control=high_top_tercile,injury_exit_flag,11,49,0.22448979591836735,0.09090909090909091,0.12244897959183673,-0.03153988868274582,0.7424242424242424,1.0,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03153988868274582
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_command_floor=low_bottom_tercile,injury_exit_flag,10,49,0.20408163265306123,0.1,0.12244897959183673,-0.022448979591836726,0.8166666666666668,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.022448979591836726
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,injury_exit_flag,7,49,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.020408163265306117,1.1666666666666665,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.020408163265306117
pitcher,single_family,pitcher_damage_suppression=high_top_tercile,injury_exit_flag,16,49,0.32653061224489793,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,single_family,pitcher_command_floor=low_bottom_tercile,injury_exit_flag,16,49,0.32653061224489793,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,single_family,pitcher_raw_miss_upside=high_top_tercile,injury_exit_flag,16,49,0.32653061224489793,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,single_family,pitcher_raw_miss_upside=low_bottom_tercile,injury_exit_flag,16,49,0.32653061224489793,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,single_family,pitcher_role_continuity_workload=low_bottom_tercile,injury_exit_flag,16,49,0.32653061224489793,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,injury_exit_flag,8,49,0.16326530612244897,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,injury_exit_flag,8,49,0.16326530612244897,0.125,0.12244897959183673,0.002551020408163268,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.002551020408163268
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_command_floor=low_bottom_tercile,performance_exit_flag,10,49,0.20408163265306123,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.16966067864271456,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,performance_exit_flag,8,49,0.16326530612244897,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.30538922155688625,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,performance_exit_flag,7,49,0.14285714285714285,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.3273453093812375,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,performance_exit_flag,7,49,0.14285714285714285,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.37924151696606784,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,6,49,0.12244897959183673,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5868263473053892,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,6,49,0.12244897959183673,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.592814371257485,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,5,49,0.10204081632653061,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5608782435129741,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,5,49,0.10204081632653061,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5888223552894212,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,performance_exit_flag,5,49,0.10204081632653061,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5968063872255489,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,5,49,0.10204081632653061,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5728542914171657,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,4,49,0.08163265306122448,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5948103792415169,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,4,49,0.08163265306122448,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.6287425149700598,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,4,49,0.08163265306122448,0.0,0.16326530612244897,-0.16326530612244897,0.0,0.5868263473053892,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.16326530612244897
pitcher,single_family,pitcher_damage_suppression=high_top_tercile,performance_exit_flag,16,49,0.32653061224489793,0.0625,0.16326530612244897,-0.10076530612244897,0.38281250000000006,0.23353293413173654,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10076530612244897
pitcher,single_family,pitcher_command_floor=high_top_tercile,performance_exit_flag,16,49,0.32653061224489793,0.0625,0.16326530612244897,-0.10076530612244897,0.38281250000000006,0.21756487025948104,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10076530612244897
pitcher,single_family,pitcher_command_floor=low_bottom_tercile,performance_exit_flag,16,49,0.32653061224489793,0.0625,0.16326530612244897,-0.10076530612244897,0.38281250000000006,0.2215568862275449,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10076530612244897
pitcher,single_family,pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,16,49,0.32653061224489793,0.0625,0.16326530612244897,-0.10076530612244897,0.38281250000000006,0.24550898203592814,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10076530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,4,49,0.08163265306122448,0.25,0.16326530612244897,0.08673469387755103,1.5312500000000002,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.08673469387755103
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,4,49,0.08163265306122448,0.25,0.16326530612244897,0.08673469387755103,1.5312500000000002,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.08673469387755103
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,performance_exit_flag,4,49,0.08163265306122448,0.25,0.16326530612244897,0.08673469387755103,1.5312500000000002,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.08673469387755103
pitcher,single_family,pitcher_damage_suppression=low_bottom_tercile,performance_exit_flag,16,49,0.32653061224489793,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,0.6986027944111777,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,single_family,pitcher_raw_miss_upside=high_top_tercile,performance_exit_flag,16,49,0.32653061224489793,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,0.7085828343313373,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,single_family,pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,16,49,0.32653061224489793,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,0.7005988023952096,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_raw_miss_upside=high_top_tercile,performance_exit_flag,8,49,0.16326530612244897,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,8,49,0.16326530612244897,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,performance_exit_flag,8,49,0.16326530612244897,0.125,0.16326530612244897,-0.03826530612244897,0.7656250000000001,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.03826530612244897
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,5,49,0.10204081632653061,0.2,0.16326530612244897,0.036734693877551045,1.225,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.036734693877551045
pitcher,single_family,pitcher_raw_miss_upside=low_bottom_tercile,performance_exit_flag,16,49,0.32653061224489793,0.1875,0.16326530612244897,0.024234693877551033,1.1484375,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.024234693877551033
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,performance_exit_flag,7,49,0.14285714285714285,0.14285714285714285,0.16326530612244897,-0.020408163265306117,0.875,1.0,risk_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.020408163265306117
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,7,49,0.14285714285714285,0.14285714285714285,0.16326530612244897,-0.020408163265306117,0.875,1.0,risk_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.020408163265306117
pitcher,single_family,pitcher_traffic_stress_control=high_top_tercile,performance_exit_flag,11,49,0.22448979591836735,0.18181818181818182,0.16326530612244897,0.018552875695732857,1.1136363636363638,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.018552875695732857
pitcher,single_family,pitcher_traffic_stress_control=low_bottom_tercile,performance_exit_flag,11,49,0.22448979591836735,0.18181818181818182,0.16326530612244897,0.018552875695732857,1.1136363636363638,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.018552875695732857
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,performance_exit_flag,6,49,0.12244897959183673,0.16666666666666666,0.16326530612244897,0.003401360544217691,1.0208333333333333,1.0,risk_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.003401360544217691
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,performance_exit_flag,6,49,0.12244897959183673,0.16666666666666666,0.16326530612244897,0.003401360544217691,1.0208333333333333,1.0,risk_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.003401360544217691
pitcher,single_family,pitcher_traffic_stress_control=high_top_tercile,strong_success,11,49,0.22448979591836735,0.0,0.30612244897959184,-0.30612244897959184,0.0,0.01996007984031936,success_suppression,counterintuitive_or_negative_control,counterintuitive_watch_do_not_score,layer2_archetype_research_only_no_candidate_release,False,0.30612244897959184
pitcher,single_family,pitcher_traffic_stress_control=low_bottom_tercile,strong_success,11,49,0.22448979591836735,0.5454545454545454,0.30612244897959184,0.23933209647495357,1.7818181818181817,0.09181636726546906,success_enrichment,counterintuitive_or_negative_control,counterintuitive_watch_do_not_score,layer2_archetype_research_only_no_candidate_release,False,0.23933209647495357
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,strong_success,6,49,0.12244897959183673,0.0,0.30612244897959184,-0.30612244897959184,0.0,0.1536926147704591,success_suppression,semantically_aligned,promote_as_research_archetype_signal,layer2_archetype_research_only_no_candidate_release,False,0.30612244897959184
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,strong_success,4,49,0.08163265306122448,0.0,0.30612244897959184,-0.30612244897959184,0.0,0.2874251497005988,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.30612244897959184
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_traffic_stress_control=high_top_tercile,strong_success,4,49,0.08163265306122448,0.0,0.30612244897959184,-0.30612244897959184,0.0,0.3213572854291417,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.30612244897959184
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_traffic_stress_control=high_top_tercile,strong_success,4,49,0.08163265306122448,0.0,0.30612244897959184,-0.30612244897959184,0.0,0.27944111776447106,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.30612244897959184
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,strong_success,7,49,0.14285714285714285,0.5714285714285714,0.30612244897959184,0.26530612244897955,1.8666666666666665,0.21756487025948104,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.26530612244897955
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_raw_miss_upside=low_bottom_tercile,strong_success,8,49,0.16326530612244897,0.5,0.30612244897959184,0.19387755102040816,1.6333333333333333,0.23952095808383234,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.19387755102040816
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,8,49,0.16326530612244897,0.5,0.30612244897959184,0.19387755102040816,1.6333333333333333,0.2215568862275449,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.19387755102040816
pitcher,two_family_interaction,pitcher_raw_miss_upside=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,4,49,0.08163265306122448,0.5,0.30612244897959184,0.19387755102040816,1.6333333333333333,0.6007984031936128,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.19387755102040816
pitcher,two_family_interaction,pitcher_role_continuity_workload=low_bottom_tercile AND pitcher_traffic_stress_control=low_bottom_tercile,strong_success,4,49,0.08163265306122448,0.5,0.30612244897959184,0.19387755102040816,1.6333333333333333,0.5728542914171657,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.19387755102040816
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,6,49,0.12244897959183673,0.16666666666666666,0.30612244897959184,-0.13945578231292519,0.5444444444444444,0.6746506986027944,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13945578231292519
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,6,49,0.12244897959183673,0.16666666666666666,0.30612244897959184,-0.13945578231292519,0.5444444444444444,0.654690618762475,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13945578231292519
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,6,49,0.12244897959183673,0.16666666666666666,0.30612244897959184,-0.13945578231292519,0.5444444444444444,0.6467065868263473,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13945578231292519
pitcher,single_family,pitcher_command_floor=high_top_tercile,strong_success,16,49,0.32653061224489793,0.4375,0.30612244897959184,0.13137755102040816,1.4291666666666667,0.20958083832335328,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.13137755102040816
pitcher,two_family_interaction,pitcher_damage_suppression=high_top_tercile AND pitcher_command_floor=high_top_tercile,strong_success,7,49,0.14285714285714285,0.42857142857142855,0.30612244897959184,0.1224489795918367,1.4,0.6866267465069861,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.1224489795918367
pitcher,two_family_interaction,pitcher_command_floor=high_top_tercile AND pitcher_role_continuity_workload=high_top_tercile,strong_success,7,49,0.14285714285714285,0.42857142857142855,0.30612244897959184,0.1224489795918367,1.4,0.6866267465069861,success_enrichment,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.1224489795918367
pitcher,single_family,pitcher_raw_miss_upside=high_top_tercile,strong_success,16,49,0.32653061224489793,0.1875,0.30612244897959184,-0.11862244897959184,0.6124999999999999,0.3193612774451098,success_suppression,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.11862244897959184
pitcher,two_family_interaction,pitcher_command_floor=low_bottom_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,5,49,0.10204081632653061,0.2,0.30612244897959184,-0.10612244897959183,0.6533333333333333,0.6686626746506986,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10612244897959183
pitcher,two_family_interaction,pitcher_raw_miss_upside=high_top_tercile AND pitcher_role_continuity_workload=low_bottom_tercile,strong_success,5,49,0.10204081632653061,0.2,0.30612244897959184,-0.10612244897959183,0.6533333333333333,0.6906187624750499,success_suppression,semantically_aligned,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.10612244897959183
pitcher,two_family_interaction,pitcher_damage_suppression=low_bottom_tercile AND pitcher_command_floor=low_bottom_tercile,strong_success,10,49,0.20408163265306123,0.4,0.30612244897959184,0.09387755102040818,1.3066666666666666,0.7105788423153693,success_enrichment,counterintuitive_or_negative_control,watch_small_sample_signal,layer2_archetype_research_only_no_candidate_release,False,0.09387755102040818
