validation_scheme,feature_family,role_model_family,target,fold_id,model,source_rows,train_rows,valid_rows,feature_count,features,rows,positive_rate,pred_mean,accuracy_at_0_5,brier,logloss,precision_at_0_5,auc,precision_top_25pct,precision_top_33pct
repeated_stratified_cv,milb_damage_command,pitcher,failure,52,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.46630278536066805,0.5294117647058824,0.2830225340631797,0.8298687263369764,0.42857142857142855,0.5428571428571428,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,52,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5110767100126047,0.5294117647058824,0.28787512590944114,0.8495573309583165,0.4444444444444444,0.5428571428571428,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,52,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.515153543327053,0.5882352941176471,0.27265892384254425,0.755215336318581,0.5,0.5142857142857142,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,53,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.25,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,53,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4310356036209144,0.375,0.31327822643986347,0.8295756921283388,0.2,0.34920634920634924,0.25,0.16666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,53,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4983492711573636,0.3125,0.3155688095709064,0.8439542095701944,0.25,0.3650793650793651,0.25,0.16666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,53,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4971335534945438,0.3125,0.26712546742019255,0.7275891841186573,0.3,0.2857142857142857,0.25,0.16666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,54,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,54,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.3820567606943305,0.6875,0.2535933243271987,0.731896873067073,1.0,0.4920634920634921,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,54,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4425496778423257,0.5625,0.2616212390757941,0.7326813319762111,0.5,0.47619047619047616,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,54,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.48651560252934034,0.625,0.23952693519252044,0.671914608053598,0.6,0.6031746031746031,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,55,role_prior,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4375,0.5882352941176471,0.24287683823529413,0.6788465565486408,0.0,0.5,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,55,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4579816904195192,0.4117647058823529,0.327922240697291,0.8863981837720972,0.2857142857142857,0.41428571428571426,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,55,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.501719141235503,0.35294117647058826,0.33751646414709047,0.9089344482379752,0.25,0.41428571428571426,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,55,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5266355500100587,0.4117647058823529,0.25981792121040675,0.7054720438883684,0.2857142857142857,0.5,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,56,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,56,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.3779524398840398,0.5625,0.2747479826950095,0.7628315780973187,0.5,0.5873015873015873,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,56,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4331867509429656,0.5625,0.268441865018082,0.755418462207929,0.5,0.5873015873015873,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,56,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.5062826472014605,0.4375,0.25349136070863043,0.6990618176507558,0.3333333333333333,0.4126984126984127,0.5,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,57,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,57,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.46049687843649884,0.4375,0.2360041782742656,0.6628862426212772,0.375,0.611111111111111,0.75,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,57,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.5335346461262929,0.5,0.24668688729632132,0.6841165067919013,0.4444444444444444,0.5952380952380951,0.75,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,57,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.5119303810614914,0.5625,0.23478243729588882,0.661636734736377,0.5,0.626984126984127,0.5,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,58,role_prior,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4375,0.5882352941176471,0.24287683823529413,0.6788465565486408,0.0,0.5,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,58,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4185930589145917,0.7647058823529411,0.23336311059651016,0.6778403509308025,0.8,0.6714285714285714,0.8,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,58,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4595612393912488,0.7058823529411765,0.23356520694570418,0.6857207266577596,0.6666666666666666,0.6714285714285714,0.8,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,58,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5348850112380079,0.5294117647058824,0.23346262420748864,0.6526105384802703,0.45454545454545453,0.6,0.4,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,59,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,59,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.40794164449516573,0.75,0.19749457393706332,0.5842276019303712,0.8,0.8253968253968254,1.0,0.8333333333333334
repeated_stratified_cv,milb_damage_command,pitcher,failure,59,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.47733793562635995,0.8125,0.1980905080173952,0.5862803107566779,0.8333333333333334,0.8095238095238094,0.75,0.8333333333333334
repeated_stratified_cv,milb_damage_command,pitcher,failure,59,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.48782437341126145,0.8125,0.22829214520346391,0.6495540668231699,0.8333333333333334,0.7777777777777779,0.75,0.8333333333333334
repeated_stratified_cv,milb_damage_command,pitcher,failure,60,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,60,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4493517872874663,0.6875,0.21879709649649126,0.6256066167260377,0.75,0.6904761904761905,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,60,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.5190803082123363,0.5625,0.22726040532645572,0.6439154277766737,0.5,0.6746031746031746,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,60,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4878818152212232,0.625,0.2296194100050828,0.6517842630821313,0.6,0.6904761904761905,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,61,role_prior,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4375,0.5882352941176471,0.24287683823529413,0.6788465565486408,0.0,0.5,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,61,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5465430029747836,0.7058823529411765,0.24016470781450724,0.7208312151230384,0.625,0.7071428571428572,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,61,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5853634946536022,0.5882352941176471,0.25158986932921396,0.7644433562859732,0.5,0.7071428571428572,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,61,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5668821747867216,0.5882352941176471,0.24011266550407714,0.6676421592460224,0.5,0.6214285714285714,0.4,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,62,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,62,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.3507395988199473,0.5625,0.2672616454695029,0.728835415337457,0.5,0.4920634920634921,0.5,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,62,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4120814487648138,0.4375,0.26393860105104117,0.7175807300651227,0.3333333333333333,0.4761904761904762,0.25,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,62,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.45574188279263916,0.5,0.24208533837200027,0.675532607388275,0.4,0.5714285714285714,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,63,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.75,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,63,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.38293236841412315,0.6875,0.23436614360815594,0.6768885361690962,0.75,0.626984126984127,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,63,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4483106846637488,0.6875,0.2358071462613576,0.6709818341467041,0.75,0.626984126984127,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,63,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4789268964855925,0.6875,0.23012690849157622,0.6530365214689138,0.75,0.6587301587301586,0.75,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,64,role_prior,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4375,0.5882352941176471,0.24287683823529413,0.6788465565486408,0.0,0.5,0.2,0.16666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,64,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.3676085736241507,0.5294117647058824,0.27010592909980485,0.739708288095137,0.3333333333333333,0.4714285714285714,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,64,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.41882724371664626,0.5294117647058824,0.27074156773891817,0.7364922682434522,0.4,0.4714285714285714,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,64,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.45596369596654945,0.47058823529411764,0.27171502895664673,0.7392699676243236,0.3333333333333333,0.39999999999999997,0.2,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,65,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,1.0,0.8333333333333334
repeated_stratified_cv,milb_damage_command,pitcher,failure,65,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4249954490169711,0.6875,0.25787617286839964,0.7269143200336504,0.75,0.5317460317460316,0.75,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,65,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.48980835536562933,0.4375,0.26726581999009613,0.73627059489776,0.375,0.5317460317460316,0.75,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,65,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.4736518687445288,0.5625,0.2543407453588273,0.7019753331770938,0.5,0.42063492063492064,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,66,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,66,ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.48173053437409574,0.5,0.25568964994631294,0.6944635199308264,0.4,0.5079365079365079,0.5,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,66,balanced_ridge_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.5470916004156264,0.4375,0.270854560729852,0.7311846752212554,0.375,0.4920634920634921,0.5,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,66,sparse_l1_logit,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.540490192577411,0.625,0.23877697852776697,0.6669175331059269,0.5454545454545454,0.6666666666666667,0.5,0.6666666666666666
repeated_stratified_cv,milb_damage_command,pitcher,failure,67,role_prior,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.4375,0.5882352941176471,0.24287683823529413,0.6788465565486408,0.0,0.5,0.4,0.3333333333333333
repeated_stratified_cv,milb_damage_command,pitcher,failure,67,ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.602340682293521,0.29411764705882354,0.33929981702986206,0.8882340175485391,0.2727272727272727,0.45714285714285713,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,67,balanced_ridge_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.6445499503652842,0.35294117647058826,0.35564380081650526,0.9352004941769521,0.3333333333333333,0.45714285714285713,0.6,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,67,sparse_l1_logit,49,32,17,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,17,0.4117647058823529,0.5449831770157649,0.47058823529411764,0.26868924001575345,0.7250201466729927,0.4,0.5,0.4,0.5
repeated_stratified_cv,milb_damage_command,pitcher,failure,68,role_prior,49,33,16,8,pre_kbo_milb_ip|pre_kbo_milb_games|pre_kbo_milb_games_started|pre_kbo_milb_k9|pre_kbo_milb_bb9|pre_kbo_milb_hr9|pre_kbo_milb_era|pre_kbo_milb_whip,16,0.4375,0.42424242424242425,0.5625,0.24626951331496788,0.6856730539786818,0.0,0.5,0.25,0.5
