role_segment,replacement_relevant,split_family,query_si,si_name,bucket_group,split_label,bucket_path,players,pa,ab,r,h,doubles,triples,hr,tb,rbi,bb,hbp,so,gdp,sf,sb,avg,obp,slg,ops,iso,bb_pct,k_pct,hr_per_pa,rbi_per_pa
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,12001,vsTeam/12001,9,179,167,32,49,11,1,8,86,24,9,0,31,4,2,5.0,0.2934131736526946,0.3258426966292135,0.5149700598802395,0.840812756509453,0.22155688622754488,0.05027932960893855,0.17318435754189945,0.0446927374301676,0.1340782122905028
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,2002,vsTeam/2002,9,102,87,18,22,6,0,2,34,13,11,1,18,1,1,1.0,0.25287356321839083,0.34,0.39080459770114945,0.7308045977011495,0.13793103448275862,0.10784313725490197,0.17647058823529413,0.0196078431372549,0.12745098039215685
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,3001,vsTeam/3001,7,148,117,26,41,11,0,4,64,20,24,3,21,1,1,5.0,0.3504273504273504,0.4689655172413793,0.5470085470085471,1.0159740642499264,0.19658119658119666,0.16216216216216217,0.14189189189189189,0.02702702702702703,0.13513513513513514
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,5002,vsTeam/5002,9,196,176,17,50,8,1,1,63,13,17,1,27,5,2,6.0,0.2840909090909091,0.3469387755102041,0.35795454545454547,0.7048933209647495,0.07386363636363635,0.08673469387755102,0.1377551020408163,0.00510204081632653,0.0663265306122449
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,6002,vsTeam/6002,8,127,115,9,31,3,0,4,46,12,8,2,30,1,0,2.0,0.26956521739130435,0.328,0.4,0.728,0.13043478260869568,0.06299212598425197,0.23622047244094488,0.031496062992125984,0.09448818897637795
IF_C_core,False,vsTeam,2,location_team_stadium,vsTeam,7002,vsTeam/7002,9,174,145,29,40,9,2,7,74,32,22,1,32,5,3,1.0,0.27586206896551724,0.3684210526315789,0.5103448275862069,0.8787658802177858,0.23448275862068968,0.12643678160919541,0.1839080459770115,0.040229885057471264,0.1839080459770115
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_0B_0S,after_ballCount/1/after_0B_0S,1,269,245,28,65,8,0,10,103,50,17,4,47,6,4,0.0,0.2653061224489796,0.31851851851851853,0.4204081632653061,0.7389266817838247,0.1551020408163265,0.06319702602230483,0.17472118959107807,0.03717472118959108,0.18587360594795538
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_0B_1S,after_ballCount/2/after_0B_1S,1,176,160,18,36,4,0,6,58,31,12,3,47,3,2,0.0,0.225,0.288135593220339,0.3625,0.6506355932203389,0.13749999999999998,0.06818181818181818,0.26704545454545453,0.03409090909090909,0.17613636363636365
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_0B_2S,after_ballCount/3/after_0B_2S,1,113,102,9,16,3,0,2,25,16,7,2,47,1,2,0.0,0.1568627450980392,0.22123893805309736,0.24509803921568626,0.46633697726878365,0.08823529411764705,0.061946902654867256,0.415929203539823,0.017699115044247787,0.1415929203539823
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_1B_0S,after_ballCount/4/after_1B_0S,1,183,162,18,44,7,0,4,63,32,16,2,36,4,4,0.0,0.2716049382716049,0.33695652173913043,0.3888888888888889,0.7258454106280193,0.11728395061728397,0.08743169398907104,0.19672131147540983,0.02185792349726776,0.17486338797814208
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_1B_1S,after_ballCount/5/after_1B_1S,1,135,120,12,27,4,0,3,40,22,12,2,36,3,2,0.0,0.225,0.3014705882352941,0.3333333333333333,0.6348039215686274,0.10833333333333331,0.08888888888888889,0.26666666666666666,0.022222222222222223,0.16296296296296298
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_1B_2S,after_ballCount/6/after_1B_2S,1,93,82,8,13,3,0,1,19,14,7,2,36,1,2,0.0,0.15853658536585366,0.23655913978494625,0.23170731707317074,0.46826645685811696,0.07317073170731708,0.07526881720430108,0.3870967741935484,0.010752688172043012,0.15053763440860216
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_2B_0S,after_ballCount/7/after_2B_0S,1,93,76,10,19,5,0,2,30,15,16,2,21,3,0,0.0,0.25,0.39361702127659576,0.39473684210526316,0.788353863381859,0.14473684210526316,0.17204301075268819,0.22580645161290322,0.021505376344086023,0.16129032258064516
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_2B_1S,after_ballCount/8/after_2B_1S,1,81,68,7,14,2,0,2,22,14,12,2,21,3,0,0.0,0.20588235294117646,0.34146341463414637,0.3235294117647059,0.6649928263988523,0.11764705882352944,0.14814814814814814,0.25925925925925924,0.024691358024691357,0.1728395061728395
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_2B_2S,after_ballCount/9/after_2B_2S,1,58,49,6,8,1,0,1,12,9,7,2,21,1,0,0.0,0.16326530612244897,0.29310344827586204,0.24489795918367346,0.5380014074595355,0.0816326530612245,0.1206896551724138,0.3620689655172414,0.017241379310344827,0.15517241379310345
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_3B_0S,after_ballCount/10/after_3B_0S,1,34,18,3,4,0,0,1,7,7,16,1,5,2,0,0.0,0.2222222222222222,0.6,0.3888888888888889,0.9888888888888889,0.16666666666666669,0.47058823529411764,0.14705882352941177,0.029411764705882353,0.20588235294117646
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_3B_1S,after_ballCount/11/after_3B_1S,1,30,18,3,4,0,0,1,7,7,12,1,5,2,0,0.0,0.2222222222222222,0.5483870967741935,0.3888888888888889,0.9372759856630823,0.16666666666666669,0.4,0.16666666666666666,0.03333333333333333,0.23333333333333334
OF_high_leverage_usage,True,after_count,4,ball_count,after_ballCount,after_3B_2S,after_ballCount/12/after_3B_2S,1,21,13,3,2,0,0,1,5,6,7,1,5,1,0,0.0,0.15384615384615385,0.47619047619047616,0.38461538461538464,0.8608058608058609,0.23076923076923078,0.3333333333333333,0.23809523809523808,0.047619047619047616,0.2857142857142857
OF_high_leverage_usage,True,day,1,time,day,0,day/0,1,44,39,3,8,0,0,3,17,11,4,1,9,1,0,0.0,0.20512820512820512,0.29545454545454547,0.4358974358974359,0.7313519813519813,0.23076923076923078,0.09090909090909091,0.20454545454545456,0.06818181818181818,0.25
OF_high_leverage_usage,True,day,1,time,day,2,day/2,1,47,43,5,8,2,0,2,16,6,4,0,9,0,0,0.0,0.18604651162790697,0.2553191489361702,0.37209302325581395,0.6274121721919841,0.18604651162790697,0.0851063829787234,0.19148936170212766,0.0425531914893617,0.1276595744680851
OF_high_leverage_usage,True,day,1,time,day,3,day/3,1,47,43,8,14,2,0,4,28,9,2,2,8,1,0,1.0,0.32558139534883723,0.3829787234042553,0.6511627906976745,1.03414151410193,0.32558139534883723,0.0425531914893617,0.1702127659574468,0.0851063829787234,0.19148936170212766
OF_high_leverage_usage,True,day,1,time,day,4,day/4,1,42,38,3,10,2,0,0,12,11,2,0,4,0,2,0.0,0.2631578947368421,0.2857142857142857,0.3157894736842105,0.6015037593984962,0.05263157894736842,0.047619047619047616,0.09523809523809523,0.0,0.2619047619047619
OF_high_leverage_usage,True,day,1,time,day,5,day/5,1,39,36,5,11,1,0,1,15,8,2,0,9,3,1,0.0,0.3055555555555556,0.3333333333333333,0.4166666666666667,0.75,0.1111111111111111,0.05128205128205128,0.23076923076923078,0.02564102564102564,0.20512820512820512
OF_high_leverage_usage,True,day,1,time,day,6,day/6,1,51,46,4,14,1,0,0,15,5,3,1,8,1,1,0.0,0.30434782608695654,0.35294117647058826,0.32608695652173914,0.6790281329923273,0.021739130434782594,0.058823529411764705,0.1568627450980392,0.0,0.09803921568627451
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,1,inning/13/1,1,50,47,3,11,0,0,2,17,11,3,0,14,2,0,0.0,0.23404255319148937,0.28,0.3617021276595745,0.6417021276595745,0.12765957446808512,0.06,0.28,0.04,0.22
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,10,inning/13/10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.0
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,11,inning/13/11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,2,inning/13/2,1,18,16,2,2,1,0,0,3,2,2,0,2,1,0,0.0,0.125,0.2222222222222222,0.1875,0.4097222222222222,0.0625,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,3,inning/13/3,1,28,25,2,6,0,0,2,12,5,1,1,4,0,1,0.0,0.24,0.2857142857142857,0.48,0.7657142857142857,0.24,0.03571428571428571,0.14285714285714285,0.07142857142857142,0.17857142857142858
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,4,inning/13/4,1,32,29,6,11,3,0,3,23,5,2,1,3,1,0,0.0,0.3793103448275862,0.4375,0.7931034482758621,1.230603448275862,0.4137931034482759,0.0625,0.09375,0.09375,0.15625
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,5,inning/13/5,1,31,28,2,10,0,0,1,13,5,2,1,2,0,0,0.0,0.35714285714285715,0.41935483870967744,0.4642857142857143,0.8836405529953917,0.10714285714285715,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.16129032258064516
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,6,inning/13/6,1,35,33,5,7,0,0,0,7,7,0,0,7,0,2,0.0,0.21212121212121213,0.2,0.21212121212121213,0.4121212121212121,0.0,0.0,0.2,0.0,0.2
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,7,inning/13/7,1,27,26,1,5,1,0,0,6,6,0,0,8,0,1,0.0,0.19230769230769232,0.18518518518518517,0.23076923076923078,0.41595441595441596,0.038461538461538464,0.0,0.2962962962962963,0.0,0.2222222222222222
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,8,inning/13/8,1,26,21,5,7,3,0,2,16,5,4,1,3,1,0,0.0,0.3333333333333333,0.46153846153846156,0.7619047619047619,1.2234432234432235,0.42857142857142855,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.19230769230769232
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,9,inning/13/9,1,20,19,2,6,0,0,0,6,4,2,0,4,1,0,0.0,0.3157894736842105,0.38095238095238093,0.3157894736842105,0.6967418546365914,0.0,0.1,0.2,0.0,0.2
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,innings_1_3,inning/14/innings_1_3,1,96,88,7,19,1,0,4,32,18,6,1,20,3,1,0.0,0.2159090909090909,0.2708333333333333,0.36363636363636365,0.634469696969697,0.14772727272727273,0.0625,0.20833333333333334,0.041666666666666664,0.1875
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,innings_4_6,inning/14/innings_4_6,1,98,90,13,28,3,0,4,43,17,4,2,12,1,2,0.0,0.3111111111111111,0.3469387755102041,0.4777777777777778,0.8247165532879819,0.16666666666666669,0.04081632653061224,0.12244897959183673,0.04081632653061224,0.17346938775510204
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,innings_7_9,inning/14/innings_7_9,1,73,66,8,18,4,0,2,28,15,6,1,15,2,1,0.0,0.2727272727272727,0.33783783783783783,0.42424242424242425,0.762080262080262,0.15151515151515155,0.0821917808219178,0.2054794520547945,0.0273972602739726,0.2054794520547945
OF_high_leverage_usage,True,inning_context,3,game_situation,inning,innings_extra,inning/14/innings_extra,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0
OF_high_leverage_usage,True,location,2,location_team_stadium,location,Away,location/Away,1,139,125,16,37,7,0,4,56,24,8,3,21,5,3,1.0,0.296,0.34532374100719426,0.448,0.7933237410071943,0.15200000000000002,0.05755395683453238,0.1510791366906475,0.02877697841726619,0.17266187050359713
OF_high_leverage_usage,True,location,2,location_team_stadium,location,Home,location/Home,1,131,120,12,28,1,0,6,47,26,9,1,26,1,1,0.0,0.23333333333333334,0.2900763358778626,0.39166666666666666,0.6817430025445292,0.15833333333333333,0.06870229007633588,0.1984732824427481,0.04580152671755725,0.1984732824427481
OF_high_leverage_usage,True,month,1,time,month,month3,month/month3,1,15,14,4,4,0,0,2,10,5,1,0,4,0,0,0.0,0.2857142857142857,0.3333333333333333,0.7142857142857143,1.0476190476190477,0.4285714285714286,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.3333333333333333
OF_high_leverage_usage,True,month,1,time,month,month4,month/month4,1,104,97,8,24,4,0,3,37,17,4,1,21,2,2,0.0,0.24742268041237114,0.27884615384615385,0.38144329896907214,0.660289452815226,0.134020618556701,0.038461538461538464,0.20192307692307693,0.028846153846153848,0.16346153846153846
OF_high_leverage_usage,True,month,1,time,month,month5,month/month5,1,114,100,12,29,4,0,2,39,20,9,3,17,2,2,0.0,0.29,0.35964912280701755,0.39,0.7496491228070176,0.10000000000000003,0.07894736842105263,0.14912280701754385,0.017543859649122806,0.17543859649122806
OF_high_leverage_usage,True,month,1,time,month,month6,month/month6,1,37,34,4,8,0,0,3,17,8,3,0,5,2,0,1.0,0.23529411764705882,0.2972972972972973,0.5,0.7972972972972974,0.2647058823529412,0.08108108108108109,0.13513513513513514,0.08108108108108109,0.21621621621621623
OF_high_leverage_usage,True,pitcher_type,5,pitcher_type,type,vs_left,type/0/vs_left,1,69,60,10,19,2,0,3,30,19,7,1,8,2,1,0.0,0.31666666666666665,0.391304347826087,0.5,0.8913043478260869,0.18333333333333335,0.10144927536231885,0.11594202898550725,0.043478260869565216,0.2753623188405797
OF_high_leverage_usage,True,pitcher_type,5,pitcher_type,type,vs_left_orthdodx,type/1/vs_left_orthdodx,1,69,60,10,19,2,0,3,30,19,7,1,8,2,1,0.0,0.31666666666666665,0.391304347826087,0.5,0.8913043478260869,0.18333333333333335,0.10144927536231885,0.11594202898550725,0.043478260869565216,0.2753623188405797
OF_high_leverage_usage,True,pitcher_type,5,pitcher_type,type,vs_right,type/0/vs_right,1,200,185,18,46,6,0,7,73,31,10,3,39,4,3,0.0,0.24864864864864866,0.2935323383084577,0.3945945945945946,0.6881269329030524,0.14594594594594595,0.05,0.195,0.035,0.155
OF_high_leverage_usage,True,pitcher_type,5,pitcher_type,type,vs_right_orthdodx,type/1/vs_right_orthdodx,1,194,181,18,45,6,0,7,72,31,9,2,38,4,3,0.0,0.24861878453038674,0.28717948717948716,0.39779005524861877,0.6849695424281059,0.14917127071823202,0.04639175257731959,0.1958762886597938,0.03608247422680412,0.15979381443298968
OF_high_leverage_usage,True,pitcher_type,5,pitcher_type,type,vs_right_under,type/1/vs_right_under,1,6,4,0,1,0,0,0,1,0,1,1,1,0,0,0.0,0.25,0.5,0.25,0.75,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,2_out_on_third,runner/12/2_out_on_third,1,14,13,0,4,0,0,0,4,7,1,0,4,0,0,0.0,0.3076923076923077,0.35714285714285715,0.3076923076923077,0.6648351648351649,0.0,0.07142857142857142,0.2857142857142857,0.0,0.5
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,lt2_out_on_first,runner/10/lt2_out_on_first,1,58,49,8,7,1,0,0,8,12,5,1,9,6,4,0.0,0.14285714285714285,0.22033898305084745,0.16326530612244897,0.3836042891732964,0.020408163265306117,0.08620689655172414,0.15517241379310345,0.0,0.20689655172413793
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,lt2_out_on_third,runner/11/lt2_out_on_third,1,19,13,3,8,1,0,1,12,19,3,0,0,0,4,0.0,0.6153846153846154,0.55,0.9230769230769231,1.4730769230769232,0.3076923076923077,0.15789473684210525,0.0,0.05263157894736842,1.0
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,no_runner,runner/9/no_runner,1,128,120,16,32,6,0,6,56,6,6,2,22,0,0,0.0,0.26666666666666666,0.3125,0.4666666666666667,0.7791666666666667,0.2,0.046875,0.171875,0.046875,0.046875
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_first,runner/9/on_first,1,52,45,6,6,0,0,0,6,0,5,2,11,3,0,0.0,0.13333333333333333,0.25,0.13333333333333333,0.3833333333333333,0.0,0.09615384615384616,0.21153846153846154,0.0,0.0
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_first_second,runner/9/on_first_second,1,26,25,1,5,0,0,1,8,7,1,0,3,3,0,0.0,0.2,0.23076923076923078,0.32,0.5507692307692308,0.12,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.2692307692307692
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_first_third,runner/9/on_first_third,1,5,3,0,2,0,0,0,2,3,2,0,1,0,1,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.4,0.2,0.0,0.6
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_full,runner/9/on_full,1,15,11,2,5,1,0,0,6,14,1,0,2,0,3,0.0,0.45454545454545453,0.4,0.5454545454545454,0.9454545454545454,0.09090909090909088,0.06666666666666667,0.13333333333333333,0.0,0.9333333333333333
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_second,runner/9/on_second,1,30,29,2,10,1,0,2,17,11,1,0,7,0,0,0.0,0.3448275862068966,0.36666666666666664,0.5862068965517241,0.9528735632183907,0.2413793103448275,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.36666666666666664
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_second_third,runner/9/on_second_third,1,4,4,0,1,0,0,0,1,4,0,0,0,0,0,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.0,0.0,1.0
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,on_third,runner/9/on_third,1,9,8,1,4,0,0,1,7,5,1,0,1,0,0,0.0,0.5,0.5555555555555556,0.875,1.4305555555555556,0.375,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,risp,runner/7/risp,1,89,80,6,27,2,0,4,41,44,6,0,14,3,4,0.0,0.3375,0.36666666666666664,0.5125,0.8791666666666667,0.17499999999999993,0.06741573033707865,0.15730337078651685,0.0449438202247191,0.4943820224719101
OF_high_leverage_usage,True,runner_context,3,game_situation,runner,runner_on_base,runner/8/runner_on_base,1,141,125,12,33,2,0,4,47,44,11,2,25,6,4,0.0,0.264,0.323943661971831,0.376,0.699943661971831,0.11199999999999999,0.07801418439716312,0.1773049645390071,0.028368794326241134,0.3120567375886525
OF_high_leverage_usage,True,score_context,3,game_situation,situation,2_out_risp,situation/0/2_out_risp,1,40,38,2,13,1,0,2,20,19,2,0,8,0,0,0.0,0.34210526315789475,0.375,0.5263157894736842,0.9013157894736842,0.18421052631578944,0.05,0.2,0.05,0.475
OF_high_leverage_usage,True,score_context,3,game_situation,situation,more_five_run,situation/6/more_five_run,1,33,32,3,11,1,0,2,18,12,0,0,4,0,1,0.0,0.34375,0.3333333333333333,0.5625,0.8958333333333333,0.21875,0.0,0.12121212121212122,0.06060606060606061,0.36363636363636365
OF_high_leverage_usage,True,score_context,3,game_situation,situation,tied_game,situation/1/tied_game,1,72,67,6,12,1,0,3,22,11,5,1,16,2,0,0.0,0.1791044776119403,0.2465753424657534,0.3283582089552239,0.5749335514209772,0.1492537313432836,0.06944444444444445,0.2222222222222222,0.041666666666666664,0.1527777777777778
OF_high_leverage_usage,True,score_context,3,game_situation,situation,within_four_run,situation/5/within_four_run,1,236,213,25,54,7,0,8,85,38,17,4,43,6,3,0.0,0.2535211267605634,0.31645569620253167,0.39906103286384975,0.7155167290663814,0.14553990610328638,0.07203389830508475,0.18220338983050846,0.03389830508474576,0.16101694915254236
OF_high_leverage_usage,True,score_context,3,game_situation,situation,within_one_run,situation/2/within_one_run,1,129,122,13,31,5,0,4,48,21,7,1,30,2,0,0.0,0.2540983606557377,0.3,0.39344262295081966,0.6934426229508197,0.13934426229508196,0.05426356589147287,0.23255813953488372,0.031007751937984496,0.16279069767441862
OF_high_leverage_usage,True,score_context,3,game_situation,situation,within_three_run,situation/4/within_three_run,1,212,194,22,50,7,0,7,78,36,13,3,40,4,3,0.0,0.25773195876288657,0.30985915492957744,0.4020618556701031,0.7119210105996805,0.14432989690721654,0.06132075471698113,0.18867924528301888,0.0330188679245283,0.16981132075471697
OF_high_leverage_usage,True,score_context,3,game_situation,situation,within_two_run,situation/3/within_two_run,1,178,163,19,39,6,0,6,63,28,12,2,36,3,2,0.0,0.2392638036809816,0.29608938547486036,0.38650306748466257,0.6825924529595229,0.14723926380368096,0.06741573033707865,0.20224719101123595,0.033707865168539325,0.15730337078651685
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,1001,stadium/1001,1,36,33,4,11,1,0,1,15,3,1,1,5,3,1,1.0,0.3333333333333333,0.3611111111111111,0.45454545454545453,0.8156565656565656,0.12121212121212122,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.08333333333333333
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,1003,stadium/1003,1,14,13,3,4,2,0,1,9,2,1,0,3,0,0,0.0,0.3076923076923077,0.35714285714285715,0.6923076923076923,1.0494505494505495,0.3846153846153846,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,2001,stadium/2001,1,131,120,12,28,1,0,6,47,26,9,1,26,1,1,0.0,0.23333333333333334,0.2900763358778626,0.39166666666666666,0.6817430025445292,0.15833333333333333,0.06870229007633588,0.1984732824427481,0.04580152671755725,0.1984732824427481
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,2002,stadium/2002,1,12,11,2,5,0,0,0,5,5,1,0,1,0,0,0.0,0.45454545454545453,0.5,0.45454545454545453,0.9545454545454546,0.0,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,4003,stadium/4003,1,28,21,3,4,1,0,0,5,4,4,2,5,0,1,0.0,0.19047619047619047,0.35714285714285715,0.23809523809523808,0.5952380952380952,0.047619047619047616,0.14285714285714285,0.17857142857142858,0.0,0.14285714285714285
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,6001,stadium/6001,1,12,11,0,3,0,0,0,3,2,1,0,1,1,0,0.0,0.2727272727272727,0.3333333333333333,0.2727272727272727,0.606060606060606,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,7003,stadium/7003,1,13,12,1,4,2,0,1,9,4,0,0,1,0,1,0.0,0.3333333333333333,0.3076923076923077,0.75,1.0576923076923077,0.4166666666666667,0.0,0.07692307692307693,0.07692307692307693,0.3076923076923077
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,8001,stadium/8001,1,15,15,2,4,1,0,1,8,3,0,0,3,1,0,0.0,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.8,0.26666666666666666,0.0,0.2,0.06666666666666667,0.2
OF_high_leverage_usage,True,stadium,2,location_team_stadium,stadium,8005,stadium/8005,1,9,9,1,2,0,0,0,2,1,0,0,2,0,0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,0B_0S,ballCount/0/0B_0S,1,45,43,4,12,1,0,3,22,9,1,1,0,2,0,0.0,0.27906976744186046,0.3111111111111111,0.5116279069767442,0.8227390180878553,0.23255813953488375,0.022222222222222223,0.0,0.06666666666666667,0.2
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,0B_1S,ballCount/0/0B_1S,1,21,20,5,6,0,0,2,12,7,0,1,0,0,0,0.0,0.3,0.3333333333333333,0.6,0.9333333333333333,0.3,0.0,0.0,0.09523809523809523,0.3333333333333333
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,0B_2S,ballCount/0/0B_2S,1,20,20,1,3,0,0,1,6,2,0,0,11,0,0,0.0,0.15,0.15,0.3,0.44999999999999996,0.15,0.0,0.55,0.05,0.1
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,1B_0S,ballCount/0/1B_0S,1,36,34,3,12,0,0,1,15,9,0,0,0,1,2,0.0,0.35294117647058826,0.3333333333333333,0.4411764705882353,0.7745098039215685,0.08823529411764702,0.0,0.0,0.027777777777777776,0.25
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,1B_1S,ballCount/0/1B_1S,1,19,19,3,8,0,0,1,11,3,0,0,0,0,0,0.0,0.42105263157894735,0.42105263157894735,0.5789473684210527,1.0,0.1578947368421053,0.0,0.0,0.05263157894736842,0.15789473684210525
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,1B_2S,ballCount/0/1B_2S,1,35,33,2,5,2,0,0,7,5,0,0,15,0,2,0.0,0.15151515151515152,0.14285714285714285,0.21212121212121213,0.35497835497835495,0.06060606060606061,0.0,0.42857142857142855,0.0,0.14285714285714285
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,2B_0S,ballCount/0/2B_0S,1,8,8,3,5,3,0,0,8,1,0,0,0,0,0,0.0,0.625,0.625,1.0,1.625,0.375,0.0,0.0,0.0,0.125
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,2B_1S,ballCount/0/2B_1S,1,14,14,1,4,1,0,1,8,4,0,0,0,1,0,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.0,0.07142857142857142,0.2857142857142857
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,2B_2S,ballCount/0/2B_2S,1,37,36,3,6,1,0,0,7,3,0,1,16,0,0,0.0,0.16666666666666666,0.1891891891891892,0.19444444444444445,0.3836336336336337,0.02777777777777779,0.0,0.43243243243243246,0.0,0.08108108108108109
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,3B_0S,ballCount/0/3B_0S,1,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0.0,,1.0,,,,1.0,0.0,0.0,0.0
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,3B_1S,ballCount/0/3B_1S,1,9,5,0,2,0,0,0,2,1,5,0,0,1,0,0.0,0.4,0.7,0.4,1.1,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111
OF_high_leverage_usage,True,terminal_count,4,ball_count,ballCount,3B_2S,ballCount/0/3B_2S,1,21,13,3,2,0,0,1,5,6,7,1,5,1,0,0.0,0.15384615384615385,0.47619047619047616,0.38461538461538464,0.8608058608058609,0.23076923076923078,0.3333333333333333,0.23809523809523808,0.047619047619047616,0.2857142857142857
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,10001,vsTeam/10001,1,39,37,7,10,2,0,3,21,8,2,0,6,0,0,0.0,0.2702702702702703,0.3076923076923077,0.5675675675675675,0.8752598752598753,0.29729729729729726,0.05128205128205128,0.15384615384615385,0.07692307692307693,0.20512820512820512
OF_high_leverage_usage,True,vsTeam,2,location_team_stadium,vsTeam,1001,vsTeam/1001,1,21,18,2,5,2,0,1,10,4,1,1,2,0,1,0.0,0.2777777777777778,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.2777777777777778,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.19047619047619047
