player_id,stat_group,sport_id,sport_level,status_code,split_count,error,source_url,collected_at
642203,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/642203/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
676950,hitting,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/676950/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
642203,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/642203/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
650331,hitting,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/650331/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T19:11:55+09:00
650331,hitting,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/650331/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T19:11:55+09:00
650331,hitting,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/650331/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
650331,hitting,12,AA,200,3,,https://statsapi.mlb.com/api/v1/people/650331/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T19:11:55+09:00
642203,pitching,16,Rookie,200,1,,https://statsapi.mlb.com/api/v1/people/642203/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
676950,hitting,16,Rookie,200,3,,https://statsapi.mlb.com/api/v1/people/676950/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
676950,hitting,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/676950/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T19:11:55+09:00
622682,hitting,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/622682/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T19:11:55+09:00
622682,hitting,16,Rookie,200,4,,https://statsapi.mlb.com/api/v1/people/622682/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
622682,hitting,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/622682/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T19:11:55+09:00
622682,hitting,14,Single-A,200,3,,https://statsapi.mlb.com/api/v1/people/622682/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
676724,hitting,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/676724/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T19:11:55+09:00
650331,hitting,16,Rookie,200,5,,https://statsapi.mlb.com/api/v1/people/650331/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
676724,hitting,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/676724/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T19:11:55+09:00
622682,hitting,11,AAA,200,4,,https://statsapi.mlb.com/api/v1/people/622682/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T19:11:55+09:00
676724,hitting,16,Rookie,200,0,,https://statsapi.mlb.com/api/v1/people/676724/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
676724,hitting,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/676724/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T19:11:55+09:00
676724,hitting,14,Single-A,200,3,,https://statsapi.mlb.com/api/v1/people/676724/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
592656,hitting,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/592656/stats?stats=yearByYear&group=hitting&sportId=11,2026-06-14T19:11:55+09:00
592656,hitting,12,AA,200,4,,https://statsapi.mlb.com/api/v1/people/592656/stats?stats=yearByYear&group=hitting&sportId=12,2026-06-14T19:11:55+09:00
641447,pitching,12,AA,200,1,,https://statsapi.mlb.com/api/v1/people/641447/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
641447,pitching,11,AAA,200,3,,https://statsapi.mlb.com/api/v1/people/641447/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
592656,hitting,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/592656/stats?stats=yearByYear&group=hitting&sportId=16,2026-06-14T19:11:55+09:00
641447,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/641447/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
660593,pitching,13,High-A,200,2,,https://statsapi.mlb.com/api/v1/people/660593/stats?stats=yearByYear&group=pitching&sportId=13,2026-06-14T19:11:55+09:00
592656,hitting,13,High-A,200,1,,https://statsapi.mlb.com/api/v1/people/592656/stats?stats=yearByYear&group=hitting&sportId=13,2026-06-14T19:11:55+09:00
641447,pitching,14,Single-A,200,1,,https://statsapi.mlb.com/api/v1/people/641447/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
660593,pitching,12,AA,200,2,,https://statsapi.mlb.com/api/v1/people/660593/stats?stats=yearByYear&group=pitching&sportId=12,2026-06-14T19:11:55+09:00
641447,pitching,16,Rookie,200,3,,https://statsapi.mlb.com/api/v1/people/641447/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
592656,hitting,14,Single-A,200,2,,https://statsapi.mlb.com/api/v1/people/592656/stats?stats=yearByYear&group=hitting&sportId=14,2026-06-14T19:11:55+09:00
660593,pitching,11,AAA,200,2,,https://statsapi.mlb.com/api/v1/people/660593/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
660593,pitching,14,Single-A,200,2,,https://statsapi.mlb.com/api/v1/people/660593/stats?stats=yearByYear&group=pitching&sportId=14,2026-06-14T19:11:55+09:00
608650,pitching,11,AAA,200,9,,https://statsapi.mlb.com/api/v1/people/608650/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
608650,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/608650/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
660593,pitching,16,Rookie,200,2,,https://statsapi.mlb.com/api/v1/people/660593/stats?stats=yearByYear&group=pitching&sportId=16,2026-06-14T19:11:55+09:00
680802,pitching,11,AAA,200,6,,https://statsapi.mlb.com/api/v1/people/680802/stats?stats=yearByYear&group=pitching&sportId=11,2026-06-14T19:11:55+09:00
