validation_scheme,role_model_family,target,fold_id,model,train_rows,valid_rows,feature_count,rows,positive_rate,pred_mean,accuracy_at_0_5,brier,logloss,precision_at_0_5,auc,precision_top_25pct,precision_top_33pct
repeated_stratified_cv,hitter,success,24,balanced_ridge_logit,28,14,32,14,0.5,0.33658197526847566,0.7142857142857143,0.19228527035831816,0.5515960918271001,1.0,0.8367346938775511,0.75,0.8
repeated_stratified_cv,hitter,success,24,shallow_random_forest,28,14,32,14,0.5,0.4790590598018055,0.5,0.2569627534126867,0.7057206776416886,0.5,0.46938775510204084,0.5,0.4
repeated_stratified_cv,hitter,success,25,role_prior,28,14,31,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775506,0.685483242061854,0.5714285714285714,0.5,0.5,0.4
repeated_stratified_cv,hitter,success,25,ridge_logit,28,14,31,14,0.5714285714285714,0.40964773985440756,0.5714285714285714,0.3240283818484061,1.0732570761135474,0.6666666666666666,0.5625,0.75,0.6
repeated_stratified_cv,hitter,success,25,balanced_ridge_logit,28,14,31,14,0.5714285714285714,0.39219580664753106,0.5714285714285714,0.3225245248279632,1.0831715862596705,0.6666666666666666,0.5625,0.75,0.6
repeated_stratified_cv,hitter,success,25,shallow_random_forest,28,14,31,14,0.5714285714285714,0.4493867625955535,0.5,0.2823883185663484,0.7594772792715013,0.6666666666666666,0.35416666666666663,0.5,0.4
repeated_stratified_cv,hitter,success,26,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.685483242061854,0.5714285714285714,0.5,0.5,0.6
repeated_stratified_cv,hitter,success,26,ridge_logit,28,14,32,14,0.5714285714285714,0.5167214726368244,0.5714285714285714,0.2630348863784879,0.821136357092765,0.6666666666666666,0.65625,0.75,0.8
repeated_stratified_cv,hitter,success,26,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.4981785894684639,0.5714285714285714,0.2673681129688015,0.8325925070239251,0.6666666666666666,0.65625,0.75,0.8
repeated_stratified_cv,hitter,success,26,shallow_random_forest,28,14,32,14,0.5714285714285714,0.48713578616773334,0.42857142857142855,0.29246729041449565,0.7815079040645417,0.5,0.4791666666666667,0.5,0.4
repeated_stratified_cv,hitter,success,27,role_prior,28,14,32,14,0.5,0.5714285714285713,0.5,0.25510204081632654,0.7034568241613133,0.5,0.5,1.0,0.8
repeated_stratified_cv,hitter,success,27,ridge_logit,28,14,32,14,0.5,0.7239347503639426,0.2857142857142857,0.5907057104082023,1.9569237661717835,0.36363636363636365,0.14285714285714288,0.25,0.2
repeated_stratified_cv,hitter,success,27,balanced_ridge_logit,28,14,32,14,0.5,0.7061662838200976,0.2857142857142857,0.5899474812433095,1.9247581237779197,0.36363636363636365,0.14285714285714288,0.25,0.2
repeated_stratified_cv,hitter,success,27,shallow_random_forest,28,14,32,14,0.5,0.617926229802329,0.2857142857142857,0.3376021596174618,0.8893712061368557,0.36363636363636365,0.1836734693877551,0.0,0.2
repeated_stratified_cv,hitter,success,28,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.685483242061854,0.5714285714285714,0.5,0.75,0.8
repeated_stratified_cv,hitter,success,28,ridge_logit,28,14,32,14,0.5714285714285714,0.5406649809412059,0.5,0.3342735641447622,0.9095764904132506,0.5555555555555556,0.45833333333333337,0.5,0.6
repeated_stratified_cv,hitter,success,28,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.5227358923432518,0.5,0.33462004255744277,0.9139829572461917,0.5555555555555556,0.45833333333333337,0.5,0.6
repeated_stratified_cv,hitter,success,28,shallow_random_forest,28,14,32,14,0.5714285714285714,0.4914738478312727,0.5714285714285714,0.2708597474305728,0.7358961548503904,0.625,0.4375,0.25,0.4
repeated_stratified_cv,hitter,success,29,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.6854832420618538,0.5714285714285714,0.5,0.5,0.6
repeated_stratified_cv,hitter,success,29,ridge_logit,28,14,32,14,0.5714285714285714,0.5056083352838814,0.42857142857142855,0.3283238537552074,0.990898766101129,0.5,0.4791666666666667,0.5,0.6
repeated_stratified_cv,hitter,success,29,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.48845298902015816,0.5,0.33381737358909475,1.0058430711171993,0.6,0.4791666666666667,0.5,0.6
repeated_stratified_cv,hitter,success,29,shallow_random_forest,28,14,32,14,0.5714285714285714,0.45088577426644677,0.42857142857142855,0.2895053231128219,0.7742744207799073,0.5,0.4166666666666667,0.5,0.4
repeated_stratified_cv,hitter,success,30,role_prior,28,14,32,14,0.5,0.5714285714285713,0.5,0.25510204081632654,0.7034568241613133,0.5,0.5,0.75,0.6
repeated_stratified_cv,hitter,success,30,ridge_logit,28,14,32,14,0.5,0.591676931073936,0.5,0.2865342054988497,0.8676446179716854,0.5,0.6530612244897959,0.75,0.8
repeated_stratified_cv,hitter,success,30,balanced_ridge_logit,28,14,32,14,0.5,0.5549937156666112,0.6428571428571429,0.2689614915900048,0.8317070045810268,0.625,0.673469387755102,1.0,0.8
repeated_stratified_cv,hitter,success,30,shallow_random_forest,28,14,32,14,0.5,0.5567456743329281,0.5714285714285714,0.24265107715817916,0.6776473538214838,0.5454545454545454,0.6122448979591837,0.75,0.6
repeated_stratified_cv,hitter,success,31,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.685483242061854,0.5714285714285714,0.5,0.75,0.6
repeated_stratified_cv,hitter,success,31,ridge_logit,28,14,32,14,0.5714285714285714,0.5402286514912881,0.7142857142857143,0.21187900081879546,0.7894391310089101,0.75,0.71875,0.75,0.8
repeated_stratified_cv,hitter,success,31,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.5306304145036435,0.7857142857142857,0.21267489504604256,0.7980951409024135,0.8571428571428571,0.71875,0.75,0.8
repeated_stratified_cv,hitter,success,31,shallow_random_forest,28,14,32,14,0.5714285714285714,0.4616905090121221,0.7142857142857143,0.25072572959651157,0.6975537973485343,1.0,0.5,1.0,0.8
repeated_stratified_cv,hitter,success,32,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.685483242061854,0.5714285714285714,0.5,0.75,0.8
repeated_stratified_cv,hitter,success,32,ridge_logit,28,14,32,14,0.5714285714285714,0.3130443143505867,0.5,0.326395266103184,0.9048283345082578,0.6,0.6770833333333334,0.75,0.6
repeated_stratified_cv,hitter,success,32,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.29675620398185865,0.5714285714285714,0.33120414190157615,0.9306351028068337,0.75,0.6770833333333334,0.75,0.6
repeated_stratified_cv,hitter,success,32,shallow_random_forest,28,14,32,14,0.5714285714285714,0.5332601732343083,0.5714285714285714,0.23530945369650244,0.661768322382999,0.6,0.5729166666666667,0.75,0.6
repeated_stratified_cv,hitter,success,33,role_prior,28,14,32,14,0.5,0.5714285714285713,0.5,0.25510204081632654,0.7034568241613133,0.5,0.5,0.5,0.4
repeated_stratified_cv,hitter,success,33,ridge_logit,28,14,32,14,0.5,0.667586444812115,0.5,0.3417947363821119,1.0019287410870783,0.5,0.5714285714285714,0.5,0.6
repeated_stratified_cv,hitter,success,33,balanced_ridge_logit,28,14,32,14,0.5,0.632739363038498,0.5714285714285714,0.33086049091488595,0.9590424122847404,0.5555555555555556,0.5918367346938775,0.75,0.6
repeated_stratified_cv,hitter,success,33,shallow_random_forest,28,14,32,14,0.5,0.5555418009281863,0.5714285714285714,0.2593467608666857,0.7152273064349483,0.5555555555555556,0.5102040816326532,0.5,0.4
repeated_stratified_cv,hitter,success,34,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775506,0.6854832420618538,0.5714285714285714,0.5,0.75,0.6
repeated_stratified_cv,hitter,success,34,ridge_logit,28,14,32,14,0.5714285714285714,0.3666610004373384,0.5714285714285714,0.28803578553630615,0.8924104383865569,0.75,0.6458333333333333,0.75,0.6
repeated_stratified_cv,hitter,success,34,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.35115120317019793,0.5714285714285714,0.2922823664637993,0.9125985658459056,0.75,0.6666666666666666,0.75,0.8
repeated_stratified_cv,hitter,success,34,shallow_random_forest,28,14,32,14,0.5714285714285714,0.44945338458626577,0.5,0.2760425429889257,0.75274346764347,0.6,0.5208333333333334,0.75,0.6
repeated_stratified_cv,hitter,success,35,role_prior,28,14,32,14,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.24617346938775508,0.685483242061854,0.5714285714285714,0.5,0.75,0.8
repeated_stratified_cv,hitter,success,35,ridge_logit,28,14,32,14,0.5714285714285714,0.5845938389401866,0.5,0.2947254094280555,0.8755202292973594,0.5714285714285714,0.5520833333333334,0.75,0.8
repeated_stratified_cv,hitter,success,35,balanced_ridge_logit,28,14,32,14,0.5714285714285714,0.5670075759247335,0.5,0.29487373370042647,0.8778415831250491,0.5714285714285714,0.5520833333333334,0.75,0.8
repeated_stratified_cv,hitter,success,35,shallow_random_forest,28,14,32,14,0.5714285714285714,0.5193725307133802,0.6428571428571429,0.2462492114205809,0.6858837496864643,0.6666666666666666,0.5208333333333333,0.5,0.6
