candidate_key,source_fill_candidate_key,source_fill_scope_label,fit_slot,fit_review_lane,fit_review_order_within_slot,sensitivity_band,player_id,player_name,search_name,team_or_org,position_or_role,risk_adjusted_fit_score_internal,failure_risk_index,failure_risk_review_tier,manual_source_lanes,fit_review_tags,contract_control_bucket,medical_risk_bucket,current_status_description,nationality,nationality_source,person_url,source_url
e432b835b58b25d4,e432b835b58b25d4,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,31,stable_top50_review_locked,608723.0,"Voth, Austin",Austin Voth,MIN,SP/multi-inning pitcher candidate pool,53.762,41.698,tier_4_low_current_risk,korean_news_naver_or_local_search|agent_korea_willingness_check|role_salary_kbo_cost_fit_check|medical_file_and_recent_availability_check,translation_risk_low|market_access_relatively_better,recent_free_agent_or_released_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
c7d48fd9d3ce6482,c7d48fd9d3ce6482,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,32,stable_top50_review_locked,676070.0,"Amaya, Jacob",Jacob Amaya,AZ,SP/multi-inning pitcher candidate pool,53.458,42.76,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
920f728bd7daa282,920f728bd7daa282,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,33,stable_top50_review_locked,605154.0,"Brebbia, John",John Brebbia,COL,SP/multi-inning pitcher candidate pool,53.452,42.859,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
b924a41ac8a012bb,b924a41ac8a012bb,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,34,stable_top50_review_locked,680837.0,"Fitzgerald, Ryan",Ryan Fitzgerald,LAD,SP/multi-inning pitcher candidate pool,52.487,42.616,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
f5fc583f73271164,f5fc583f73271164,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,35,stable_top50_review_locked,687074.0,"Owens, Tyler",Tyler Owens,DET,SP/multi-inning pitcher candidate pool,52.36,43.121,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
d910d73a6cfe41c2,d910d73a6cfe41c2,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,36,stable_top50_review_locked,669722.0,"Davidson, Logan",Logan Davidson,TB,SP/multi-inning pitcher candidate pool,52.297,43.092,tier_4_low_current_risk,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
0afb88844f093020,0afb88844f093020,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,37,stable_top50_review_locked,671162.0,"Thomas, Connor",Connor Thomas,ATL,SP/multi-inning pitcher candidate pool,52.241,47.252,tier_3_watch_review,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,medical_history_watch,Active,,,,
809975e400464e3e,809975e400464e3e,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,38,stable_top50_review_locked,679922.0,"Duran, Carlos",Carlos Duran,LAD,SP/multi-inning pitcher candidate pool,51.589,49.542,tier_3_watch_review,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
e5b0c9d2385be760,e5b0c9d2385be760,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,39,stable_top50_review_locked,669270.0,"Kuhnel, Joel",Joel Kuhnel,MIL,SP/multi-inning pitcher candidate pool,51.169,40.574,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better|tool_process_signal,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Active,,,,
e63b3436aec4c2ea,e63b3436aec4c2ea,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,40,stable_top50_review_locked,670766.0,"McCaughan, Darren",Darren McCaughan,CIN,SP/multi-inning pitcher candidate pool,50.959,49.466,tier_3_watch_review,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
269c99c385c3da59,269c99c385c3da59,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,41,stable_top50_review_locked,621512.0,"Nido, Tomás",Tomás Nido,DET,SP/multi-inning pitcher candidate pool,50.941,44.099,tier_4_low_current_risk,,ssg_fit_above_slot_median|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
3e18a39d689bd996,3e18a39d689bd996,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,42,stable_top50_review_locked,592826.0,"Velasquez, Vince",Vince Velasquez,CHC,SP/multi-inning pitcher candidate pool,50.921,49.582,tier_3_watch_review,,ssg_fit_above_slot_median|translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
53e48096324bf0a3,53e48096324bf0a3,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,43,stable_top50_review_locked,641658.0,"Hampson, Garrett",Garrett Hampson,CIN,SP/multi-inning pitcher candidate pool,50.864,44.164,tier_4_low_current_risk,,ssg_fit_above_slot_median|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
59913f52d6423507,59913f52d6423507,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,45,stable_top50_review_locked,663897.0,"Williams, Luke",Luke Williams,ATL,SP/multi-inning pitcher candidate pool,50.387,44.21,tier_4_low_current_risk,,ssg_fit_above_slot_median|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
a53e96e3b37e1333,a53e96e3b37e1333,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,47,stable_top50_review_locked,669193.0,"Little, Jack",Jack Little,DET,SP/multi-inning pitcher candidate pool,50.012,43.727,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
8dd5b927f5b22706,8dd5b927f5b22706,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,48,stable_top50_review_locked,622569.0,"Reyes, Pablo",Pablo Reyes,SD,SP/multi-inning pitcher candidate pool,49.837,43.746,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
668ff51f501c3811,668ff51f501c3811,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,49,stable_top50_review_locked,691172.0,"Zulueta, Yosver",Yosver Zulueta,SEA,SP/multi-inning pitcher candidate pool,49.613,45.613,tier_3_watch_review,,market_access_relatively_better,recent_dfa_high_access,no_public_medical_signal_from_roster_transactions,Reassigned to Minors,,,,
9dbf3ac9478260e3,9dbf3ac9478260e3,run034_risk_adjusted_fit_source_fill,foreign_pitcher,lane_2_deep_review_candidate_locked,50,stable_top50_review_locked,681146.0,"Bride, Jonah",Jonah Bride,TEX,SP/multi-inning pitcher candidate pool,49.502,43.906,tier_4_low_current_risk,,translation_risk_low|market_access_relatively_better,non40man_or_outrighted_medium_access,no_public_medical_signal_from_roster_transactions,Active,,,,
